year,spatial_fold,strategy,budget,seed,months_covered,month_count_cv,mean_abs_equal_deviation_pp,max_abs_equal_deviation_pp,max_abs_candidate_deviation_pp
2010,2,spatial_coverage,1000,11,12,0.0856037382361308,0.6000000000000001,1.0333333333333332,1.0333333333333332
2010,2,spatial_coverage,5000,11,12,0.0314807877919216,0.20777777777777778,0.5733333333333326,0.5733333333333326
2010,2,random,1000,12,12,0.09923708984044223,0.7611111111111114,1.066666666666667,1.066666666666667
2010,2,random,5000,12,12,0.040211441157959014,0.25888888888888895,0.7733333333333328,0.7733333333333328
2010,2,historical_density,1000,12,12,0.11882760622010359,0.6944444444444445,2.733333333333333,2.733333333333333
2010,2,historical_density,5000,12,12,0.10828111562040724,0.6877777777777775,1.9666666666666666,1.9666666666666666
2010,2,spatial_coverage,1000,12,12,0.08475848040166838,0.5888888888888888,1.4333333333333322,1.4333333333333322
2010,2,spatial_coverage,5000,12,12,0.03727519282310958,0.24777777777777765,0.7133333333333325,0.7133333333333325
2010,2,random,1000,13,12,0.10465180361560904,0.7277777777777775,1.6333333333333324,1.6333333333333324
2010,2,random,5000,13,12,0.053775831002412226,0.38555555555555554,0.8866666666666676,0.8866666666666676
2010,2,historical_density,1000,13,12,0.15110261414019283,1.1111111111111114,2.2666666666666666,2.2666666666666666
2010,2,historical_density,5000,13,12,0.12247187432222958,0.7722222222222221,2.426666666666667,2.426666666666667
2010,2,spatial_coverage,1000,13,12,0.08419026071939677,0.6111111111111113,1.1333333333333333,1.1333333333333333
2010,2,spatial_coverage,5000,13,12,0.02766658634526493,0.1866666666666666,0.4133333333333322,0.4133333333333322
2010,2,random,1000,14,12,0.10624499988234741,0.6666666666666664,2.2666666666666666,2.2666666666666666
2010,2,random,5000,14,12,0.04261079675387448,0.267777777777778,0.8333333333333331,0.8333333333333331
2010,2,historical_density,1000,14,12,0.14327595750857855,1.0111111111111108,1.8666666666666665,1.8666666666666665
2010,2,historical_density,5000,14,12,0.1437675902281178,0.8588888888888887,2.4466666666666677,2.4466666666666677
2010,2,spatial_coverage,1000,14,12,0.056780278266313565,0.3944444444444445,1.0333333333333332,1.0333333333333332
2010,2,spatial_coverage,5000,14,12,0.022817537115122657,0.14666666666666672,0.44666666666666743,0.44666666666666743
2010,2,random,1000,15,12,0.09959919678390987,0.6666666666666665,1.9666666666666666,1.9666666666666666
2010,2,random,5000,15,12,0.05489772308575284,0.40222222222222215,0.7266666666666671,0.7266666666666671
2010,2,historical_density,1000,15,12,0.09402127418834527,0.6777777777777776,1.6333333333333324,1.6333333333333324
2010,2,historical_density,5000,15,12,0.13160425525035274,0.8355555555555555,2.1466666666666674,2.1466666666666674
2010,2,spatial_coverage,1000,15,12,0.056780278266313565,0.34444444444444394,1.0333333333333332,1.0333333333333332
2010,2,spatial_coverage,5000,15,12,0.03181446212023708,0.22222222222222204,0.4933333333333331,0.4933333333333331
2010,2,random,1000,16,12,0.06776429738438966,0.4666666666666665,1.1333333333333333,1.1333333333333333
2010,2,random,5000,16,12,0.040139755853766716,0.26333333333333314,0.7133333333333325,0.7133333333333325
2010,2,historical_density,1000,16,12,0.12768711759609894,0.8611111111111109,2.133333333333333,2.133333333333333
2010,2,historical_density,5000,16,12,0.11408768557561327,0.7044444444444442,1.8533333333333333,1.8533333333333333
2010,2,spatial_coverage,1000,16,12,0.0848999411071645,0.5944444444444442,1.1666666666666672,1.1666666666666672
2010,2,spatial_coverage,5000,16,12,0.0328097546470558,0.21666666666666673,0.5466666666666675,0.5466666666666675
2010,2,random,1000,17,12,0.12338557452149747,0.8999999999999999,1.8333333333333326,1.8333333333333326
2010,2,random,5000,17,12,0.033028472565348826,0.21666666666666662,0.5133333333333323,0.5133333333333323
2010,2,historical_density,1000,17,12,0.16419500601419035,1.005555555555555,2.433333333333333,2.433333333333333
2010,2,historical_density,5000,17,12,0.11815921462162822,0.7833333333333334,2.126666666666667,2.126666666666667
2010,2,spatial_coverage,1000,17,12,0.08158431221748456,0.5722222222222223,1.1333333333333333,1.1333333333333333
2010,2,spatial_coverage,5000,17,12,0.029578370475737838,0.1844444444444446,0.44666666666666743,0.44666666666666743
2010,2,random,1000,18,12,0.060464865831323905,0.4166666666666667,0.8666666666666669,0.8666666666666669
2010,2,random,5000,18,12,0.039971990193133994,0.2544444444444443,0.6866666666666674,0.6866666666666674
2010,2,historical_density,1000,18,12,0.132664991614216,0.95,1.9666666666666666,1.9666666666666666
2010,2,historical_density,5000,18,12,0.1279537416412666,0.8122222222222223,2.166666666666667,2.166666666666667
2010,2,spatial_coverage,1000,18,12,0.1016267681273,0.6666666666666665,1.7666666666666677,1.7666666666666677
2010,2,spatial_coverage,5000,18,12,0.031389170106901516,0.2199999999999997,0.44666666666666743,0.44666666666666743
2010,2,random,1000,19,12,0.09715966241192896,0.661111111111111,1.5333333333333323,1.5333333333333323
2010,2,random,5000,19,12,0.058692418590478954,0.3988888888888886,0.9933333333333322,0.9933333333333322
2010,2,historical_density,1000,19,12,0.13472935834479433,0.8777777777777779,2.833333333333333,2.833333333333333
2010,2,historical_density,5000,19,12,0.1466729695615385,0.9544444444444445,2.8466666666666667,2.8466666666666667
2010,2,spatial_coverage,1000,19,12,0.11239217054581693,0.7055555555555557,2.433333333333333,2.433333333333333
2010,2,spatial_coverage,5000,19,12,0.029627014699425924,0.20111111111111116,0.4933333333333331,0.4933333333333331
2010,3,random,1000,0,12,0.07531268153505093,0.4444444444444439,1.6333333333333324,1.6333333333333324
2010,3,random,5000,0,12,0.04928610351813176,0.29,1.0333333333333332,1.0333333333333332
2010,3,historical_density,1000,0,12,0.15640971836813722,1.0166666666666666,2.333333333333333,2.333333333333333
2010,3,historical_density,5000,0,12,0.12913744615718556,0.8077777777777776,2.586666666666668,2.586666666666668
2010,3,spatial_coverage,1000,0,12,0.0728834686331544,0.5055555555555558,1.1333333333333333,1.1333333333333333
2010,3,spatial_coverage,5000,0,12,0.025593749236874224,0.1522222222222221,0.5733333333333326,0.5733333333333326
2010,3,random,1000,1,12,0.12367699866992246,0.8666666666666666,1.7666666666666677,1.7666666666666677
2010,3,random,5000,1,12,0.04822281617657766,0.32555555555555565,0.8466666666666678,0.8466666666666678
2010,3,historical_density,1000,1,12,0.14477568856683087,1.0055555555555555,2.5666666666666673,2.5666666666666673
2010,3,historical_density,5000,1,12,0.12648984148934647,0.8255555555555556,2.6266666666666674,2.6266666666666674
2010,3,spatial_coverage,1000,1,12,0.11121151019566274,0.8166666666666665,1.9666666666666666,1.9666666666666666
2010,3,spatial_coverage,5000,1,12,0.03552126123886932,0.2611111111111113,0.47333333333333255,0.47333333333333255
2010,3,random,1000,2,12,0.12918204209564116,0.894444444444444,1.9666666666666666,1.9666666666666666
2010,3,random,5000,2,12,0.048934241590117646,0.36000000000000004,0.5866666666666673,0.5866666666666673
2010,3,historical_density,1000,2,12,0.19973983077994234,1.4388888888888887,2.633333333333333,2.633333333333333
2010,3,historical_density,5000,2,12,0.14018045512838084,0.8644444444444442,2.9266666666666676,2.9266666666666676
2010,3,spatial_coverage,1000,2,12,0.08099382692526635,0.48333333333333317,1.7333333333333325,1.7333333333333325
2010,3,spatial_coverage,5000,2,12,0.03869056732589999,0.2533333333333332,0.7133333333333325,0.7133333333333325
2010,3,random,1000,3,12,0.15362291495737215,1.0222222222222221,3.0666666666666673,3.0666666666666673
2010,3,random,5000,3,12,0.043192591957417883,0.29333333333333345,0.7266666666666671,0.7266666666666671
2010,3,historical_density,1000,3,12,0.15587174214718974,1.0444444444444443,2.466666666666667,2.466666666666667
2010,3,historical_density,5000,3,12,0.13818017223900106,0.9322222222222223,2.7266666666666675,2.7266666666666675
2010,3,spatial_coverage,1000,3,12,0.08361817984146748,0.533333333333333,1.4666666666666675,1.4666666666666675
2010,3,spatial_coverage,5000,3,12,0.020999047597450696,0.13333333333333322,0.39333333333333304,0.39333333333333304
2010,3,random,1000,4,12,0.11781341180018515,0.8499999999999999,1.8666666666666665,1.8666666666666665
2010,3,random,5000,4,12,0.03384671328208989,0.20111111111111107,0.6466666666666676,0.6466666666666676
2010,3,historical_density,1000,4,12,0.15006665185843257,1.0777777777777777,2.5333333333333328,2.5333333333333328
2010,3,historical_density,5000,4,12,0.12930460161958662,0.8888888888888888,2.4066666666666667,2.4066666666666667
2010,3,spatial_coverage,1000,4,12,0.10067770358922574,0.7166666666666668,1.5666666666666675,1.5666666666666675
2010,3,spatial_coverage,5000,4,12,0.023275738441561847,0.1644444444444445,0.4133333333333322,0.4133333333333322
2010,3,random,1000,5,12,0.08957678270623477,0.6444444444444444,1.5333333333333323,1.5333333333333323
2010,3,random,5000,5,12,0.04801333148199571,0.3233333333333333,0.8866666666666676,0.8866666666666676
2010,3,historical_density,1000,5,12,0.2083842604420977,1.283333333333333,3.4333333333333327,3.4333333333333327
2010,3,historical_density,5000,5,12,0.1542838941691582,0.9511111111111109,2.8866666666666667,2.8866666666666667
2010,3,spatial_coverage,1000,5,12,0.09247702417357513,0.6777777777777778,1.1333333333333333,1.1333333333333333
2010,3,spatial_coverage,5000,5,12,0.04456007181322758,0.31777777777777794,0.7133333333333325,0.7133333333333325
2010,3,random,1000,6,12,0.08809086218218096,0.6833333333333332,1.1333333333333333,1.1333333333333333
2010,3,random,5000,6,12,0.031235876808567417,0.1788888888888886,0.7266666666666671,0.7266666666666671
2010,3,historical_density,1000,6,12,0.1247397290361014,0.7944444444444443,2.0666666666666664,2.0666666666666664
2010,3,historical_density,5000,6,12,0.13593880976380512,0.891111111111111,2.6466666666666665,2.6466666666666665
2010,3,spatial_coverage,1000,6,12,0.10280077820717118,0.7,1.6666666666666676,1.6666666666666676
2010,3,spatial_coverage,5000,6,12,0.029691749695833016,0.2155555555555555,0.42666666666666686,0.42666666666666686
2010,3,random,1000,7,12,0.11121151019566276,0.6666666666666665,2.366666666666667,2.366666666666667
2010,3,random,5000,7,12,0.03930597918892239,0.23333333333333353,0.8533333333333324,0.8533333333333324
2010,3,historical_density,1000,7,12,0.15556349186104046,0.9722222222222224,2.866666666666667,2.866666666666667
2010,3,historical_density,5000,7,12,0.13788110820558414,0.8722222222222223,2.906666666666667,2.906666666666667
2010,3,spatial_coverage,1000,7,12,0.0793473376995095,0.533333333333333,1.6333333333333324,1.6333333333333324
2010,3,spatial_coverage,5000,7,12,0.04371178330839409,0.26333333333333336,0.7333333333333331,0.7333333333333331
2010,3,random,1000,8,12,0.1019803902718557,0.6722222222222219,1.7333333333333325,1.7333333333333325
2010,3,random,5000,8,12,0.05102783554100644,0.3233333333333333,0.8466666666666678,0.8466666666666678
2010,3,historical_density,1000,8,12,0.16412190591142917,1.011111111111111,3.5666666666666664,3.5666666666666664
2010,3,historical_density,5000,8,12,0.1295419623133755,0.8211111111111108,2.5266666666666673,2.5266666666666673
2010,3,spatial_coverage,1000,8,12,0.11760952342391325,0.7944444444444442,1.8666666666666665,1.8666666666666665
2010,3,spatial_coverage,5000,8,12,0.0401636651713959,0.30000000000000004,0.626666666666667,0.626666666666667
2010,3,random,1000,9,12,0.1199333148045196,0.7999999999999998,2.2666666666666666,2.2666666666666666
2010,3,random,5000,9,12,0.03709447398198281,0.24111111111111125,0.5533333333333335,0.5533333333333335
2010,3,historical_density,1000,9,12,0.09478396488858229,0.661111111111111,1.6333333333333324,1.6333333333333324
2010,3,historical_density,5000,9,12,0.14088065871509825,0.9477777777777777,2.3466666666666676,2.3466666666666676
2010,3,spatial_coverage,1000,9,12,0.09971960689854328,0.6555555555555554,1.8333333333333326,1.8333333333333326
2010,3,spatial_coverage,5000,9,12,0.034962837413459444,0.24888888888888877,0.5066666666666677,0.5066666666666677
2010,3,random,1000,10,12,0.10419213022104885,0.6944444444444444,1.7333333333333325,1.7333333333333325
2010,3,random,5000,10,12,0.028638435711469998,0.2011111111111113,0.45333333333333337,0.45333333333333337
2010,3,historical_density,1000,10,12,0.14584923722803628,0.95,2.166666666666667,2.166666666666667
2010,3,historical_density,5000,10,12,0.12259331139992916,0.7744444444444444,2.4866666666666677,2.4866666666666677
2010,3,spatial_coverage,1000,10,12,0.11575836902790225,0.688888888888889,2.633333333333333,2.633333333333333
2010,3,spatial_coverage,5000,10,12,0.026551082840441737,0.191111111111111,0.36666666666666653,0.36666666666666653
2010,3,random,1000,11,12,0.10990905331227269,0.7000000000000001,1.9666666666666666,1.9666666666666666
2010,3,random,5000,11,12,0.05619394985227502,0.3944444444444442,0.8733333333333329,0.8733333333333329
2010,3,historical_density,1000,11,12,0.21248999976469482,1.3833333333333335,4.366666666666667,4.366666666666667
2010,3,historical_density,5000,11,12,0.13178285169171292,0.7866666666666664,2.706666666666667,2.706666666666667
2010,3,spatial_coverage,1000,11,12,0.08518215775618743,0.6055555555555554,1.4666666666666675,1.4666666666666675
2010,3,spatial_coverage,5000,11,12,0.03245674044016127,0.20222222222222191,0.526666666666667,0.526666666666667
2010,3,random,1000,12,12,0.09541488353501251,0.7444444444444446,1.1666666666666672,1.1666666666666672
2010,3,random,5000,12,12,0.04019950248448356,0.2522222222222223,0.7733333333333328,0.7733333333333328
2010,3,historical_density,1000,12,12,0.1331164903383499,0.8277777777777778,2.933333333333333,2.933333333333333
2010,3,historical_density,5000,12,12,0.12954566762342923,0.8588888888888889,2.4466666666666677,2.4466666666666677
2010,3,spatial_coverage,1000,12,12,0.1141928193889616,0.8777777777777777,1.5333333333333323,1.5333333333333323
2010,3,spatial_coverage,5000,12,12,0.02674920559568078,0.17777777777777776,0.42666666666666686,0.42666666666666686
2010,3,random,1000,13,12,0.10303397497913007,0.7055555555555554,2.0666666666666664,2.0666666666666664
2010,3,random,5000,13,12,0.05693224042666861,0.40222222222222215,0.9466666666666665,0.9466666666666665
2010,3,historical_density,1000,13,12,0.18345571672749802,1.3222222222222224,2.666666666666667,2.666666666666667
2010,3,historical_density,5000,13,12,0.13261432803434176,0.8122222222222223,2.686666666666668,2.686666666666668
2010,3,spatial_coverage,1000,13,12,0.05865151319446073,0.4,1.1666666666666672,1.1666666666666672
2010,3,spatial_coverage,5000,13,12,0.03163289427162807,0.19555555555555576,0.6066666666666665,0.6066666666666665
2010,3,random,1000,14,12,0.09971960689854328,0.6444444444444443,2.0666666666666664,2.0666666666666664
2010,3,random,5000,14,12,0.04202094715734047,0.2611111111111113,0.8533333333333324,0.8533333333333324
2010,3,historical_density,1000,14,12,0.13702554506368514,1.0222222222222224,1.6666666666666676,1.6666666666666676
2010,3,historical_density,5000,14,12,0.14948658802715378,1.0277777777777777,2.686666666666668,2.686666666666668
2010,3,spatial_coverage,1000,14,12,0.11953242237987151,0.8055555555555557,1.8333333333333326,1.8333333333333326
2010,3,spatial_coverage,5000,14,12,0.03330345327439784,0.22111111111111129,0.6933333333333334,0.6933333333333334
2010,3,random,1000,15,12,0.10407689465006152,0.7,2.0666666666666664,2.0666666666666664
2010,3,random,5000,15,12,0.05684786715436209,0.4188888888888887,0.7066666666666666,0.7066666666666666
2010,3,historical_density,1000,15,12,0.15213152204589292,0.9833333333333335,2.433333333333333,2.433333333333333
2010,3,historical_density,5000,15,12,0.13456537444677216,0.928888888888889,2.3866666666666676,2.3866666666666676
2010,3,spatial_coverage,1000,15,12,0.10384603988597736,0.7166666666666665,1.8333333333333326,1.8333333333333326
2010,3,spatial_coverage,5000,15,12,0.040886183485378036,0.2733333333333332,0.6733333333333327,0.6733333333333327
2010,3,random,1000,16,12,0.0637495098020369,0.4499999999999998,1.1333333333333333,1.1333333333333333
2010,3,random,5000,16,12,0.040733278777923085,0.272222222222222,0.6933333333333334,0.6933333333333334
2010,3,historical_density,1000,16,12,0.16972919607421702,1.2666666666666664,2.133333333333333,2.133333333333333
2010,3,historical_density,5000,16,12,0.13102305140699477,0.922222222222222,1.9466666666666674,1.9466666666666674
2010,3,spatial_coverage,1000,16,12,0.13499629624548964,0.7388888888888887,2.666666666666667,2.666666666666667
2010,3,spatial_coverage,5000,16,12,0.031266595593380485,0.22888888888888903,0.4066666666666677,0.4066666666666677
2010,3,random,1000,17,12,0.1332066064427737,0.95,1.9333333333333327,1.9333333333333327
2010,3,random,5000,17,12,0.03471483832599541,0.2333333333333333,0.5533333333333335,0.5533333333333335
2010,3,historical_density,1000,17,12,0.1548676854608475,1.1055555555555552,1.9666666666666666,1.9666666666666666
2010,3,historical_density,5000,17,12,0.13509937083495246,0.8955555555555555,2.6466666666666665,2.6466666666666665
2010,3,spatial_coverage,1000,17,12,0.11862546101069535,0.7666666666666666,1.9333333333333327,1.9333333333333327
2010,3,spatial_coverage,5000,17,12,0.03286822173467862,0.22444444444444447,0.4866666666666672,0.4866666666666672
2010,3,random,1000,18,12,0.06280127387243033,0.42777777777777737,0.966666666666667,0.966666666666667
2010,3,random,5000,18,12,0.03923263947276553,0.2611111111111109,0.6866666666666674,0.6866666666666674
2010,3,historical_density,1000,18,12,0.12787493890516627,0.8722222222222223,2.0333333333333328,2.0333333333333328
2010,3,historical_density,5000,18,12,0.13314893916212775,0.9144444444444443,2.3866666666666676,2.3866666666666676
2010,3,spatial_coverage,1000,18,12,0.13175735273600483,0.9333333333333335,1.9666666666666666,1.9666666666666666
2010,3,spatial_coverage,5000,18,12,0.03178427284051029,0.20666666666666667,0.5866666666666673,0.5866666666666673
2010,3,random,1000,19,12,0.09402127418834527,0.6166666666666665,1.5666666666666675,1.5666666666666675
2010,3,random,5000,19,12,0.05592852581643825,0.3955555555555552,0.8733333333333329,0.8733333333333329
2010,3,historical_density,1000,19,12,0.16338910612400082,0.9833333333333331,2.9666666666666677,2.9666666666666677
2010,3,historical_density,5000,19,12,0.15439274594358376,0.9877777777777775,3.1266666666666665,3.1266666666666665
2010,3,spatial_coverage,1000,19,12,0.1363231455036158,0.8833333333333334,2.233333333333333,2.233333333333333
2010,3,spatial_coverage,5000,19,12,0.045708642508829764,0.35333333333333317,0.5933333333333333,0.5933333333333333
2010,4,random,1000,0,12,0.1292749008895385,0.9055555555555554,1.9666666666666666,1.9666666666666666
2010,4,random,5000,0,12,0.04858971084499268,0.3066666666666667,0.9133333333333327,0.9133333333333327
2010,4,historical_density,1000,0,12,0.19413397435791604,1.3055555555555556,2.833333333333333,2.833333333333333
2010,4,historical_density,5000,0,12,0.15267953366446987,0.9444444444444443,2.6466666666666665,2.6466666666666665
2010,4,spatial_coverage,1000,0,12,0.11142710621747297,0.772222222222222,1.9333333333333327,1.9333333333333327
2010,4,spatial_coverage,5000,0,12,0.04222605830526926,0.2900000000000001,0.6666666666666667,0.6666666666666667
2010,4,random,1000,1,12,0.12464349160706308,0.8611111111111112,1.9666666666666666,1.9666666666666666
2010,4,random,5000,1,12,0.046178783006917794,0.28222222222222204,0.966666666666667,0.966666666666667
2010,4,historical_density,1000,1,12,0.18708286933869708,1.3055555555555556,3.2666666666666675,3.2666666666666675
2010,4,historical_density,5000,1,12,0.15793061767751052,1.0255555555555558,2.586666666666668,2.586666666666668
2010,4,spatial_coverage,1000,1,12,0.09703607576566563,0.6888888888888888,1.2666666666666673,1.2666666666666673
2010,4,spatial_coverage,5000,1,12,0.029037906260610456,0.1644444444444444,0.5333333333333329,0.5333333333333329
2010,4,random,1000,2,12,0.1001998003990028,0.7333333333333334,1.5666666666666675,1.5666666666666675
2010,4,random,5000,2,12,0.04812317529008243,0.35,0.5866666666666673,0.5866666666666673
2010,4,historical_density,1000,2,12,0.2094755355644186,1.4833333333333332,3.1333333333333333,3.1333333333333333
2010,4,historical_density,5000,2,12,0.1600709842538616,1.0244444444444443,2.9466666666666668,2.9466666666666668
2010,4,spatial_coverage,1000,2,12,0.11012719918348965,0.7277777777777776,1.8666666666666665,1.8666666666666665
2010,4,spatial_coverage,5000,2,12,0.02674920559568078,0.21,0.36666666666666653,0.36666666666666653
2010,4,random,1000,3,12,0.1410815367083872,0.9388888888888888,2.866666666666667,2.866666666666667
2010,4,random,5000,3,12,0.0446676616804596,0.30555555555555564,0.6866666666666674,0.6866666666666674
2010,4,historical_density,1000,3,12,0.17556765077883796,1.2333333333333334,2.866666666666667,2.866666666666667
2010,4,historical_density,5000,3,12,0.1599539933855982,1.028888888888889,2.7466666666666666,2.7466666666666666
2010,4,spatial_coverage,1000,3,12,0.07889233169326408,0.5277777777777777,1.2333333333333334,1.2333333333333334
2010,4,spatial_coverage,5000,3,12,0.034783904323695464,0.2344444444444443,0.5133333333333323,0.5133333333333323
2010,4,random,1000,4,12,0.11565465835840769,0.827777777777778,1.7666666666666677,1.7666666666666677
2010,4,random,5000,4,12,0.03301393645114136,0.21999999999999983,0.5866666666666673,0.5866666666666673
2010,4,historical_density,1000,4,12,0.17915356541246955,1.2444444444444445,2.733333333333333,2.733333333333333
2010,4,historical_density,5000,4,12,0.13219742811416568,0.8522222222222221,2.2466666666666675,2.2466666666666675
2010,4,spatial_coverage,1000,4,12,0.06740919818541087,0.49999999999999983,0.8666666666666669,0.8666666666666669
2010,4,spatial_coverage,5000,4,12,0.029740208472705764,0.2133333333333332,0.44666666666666743,0.44666666666666743
2010,4,random,1000,5,12,0.09728309205612247,0.711111111111111,1.5333333333333323,1.5333333333333323
2010,4,random,5000,5,12,0.04368981574692207,0.3199999999999998,0.6666666666666667,0.6666666666666667
2010,4,historical_density,1000,5,12,0.22547727158186032,1.3666666666666667,4.033333333333333,4.033333333333333
2010,4,historical_density,5000,5,12,0.1727870365507783,1.0377777777777775,3.013333333333333,3.013333333333333
2010,4,spatial_coverage,1000,5,12,0.07766595135579041,0.5666666666666667,1.066666666666667,1.066666666666667
2010,4,spatial_coverage,5000,5,12,0.04361284214540483,0.2599999999999996,0.9466666666666665,0.9466666666666665
2010,4,random,1000,6,12,0.08447484832777151,0.6499999999999999,1.1333333333333333,1.1333333333333333
2010,4,random,5000,6,12,0.029415642097360375,0.1788888888888886,0.6666666666666667,0.6666666666666667
2010,4,historical_density,1000,6,12,0.15937377450509227,1.2,2.366666666666667,2.366666666666667
2010,4,historical_density,5000,6,12,0.14973363015702248,0.8999999999999998,2.866666666666667,2.866666666666667
2010,4,spatial_coverage,1000,6,12,0.13746272221951666,0.9388888888888888,2.0666666666666664,2.0666666666666664
2010,4,spatial_coverage,5000,6,12,0.031799371062962864,0.21888888888888897,0.6466666666666676,0.6466666666666676
2010,4,random,1000,7,12,0.12815615474880634,0.7833333333333333,2.7666666666666675,2.7666666666666675
2010,4,random,5000,7,12,0.04072149309639812,0.23333333333333345,0.8933333333333335,0.8933333333333335
2010,4,historical_density,1000,7,12,0.2067075228432676,1.3499999999999999,3.366666666666668,3.366666666666668
2010,4,historical_density,5000,7,12,0.16042443704124382,1.0088888888888887,2.986666666666667,2.986666666666667
2010,4,spatial_coverage,1000,7,12,0.09182592226599198,0.6277777777777778,1.4333333333333322,1.4333333333333322
2010,4,spatial_coverage,5000,7,12,0.037786770171582544,0.2277777777777773,0.7066666666666666,0.7066666666666666
2010,4,random,1000,8,12,0.10115334893121433,0.672222222222222,1.6666666666666676,1.6666666666666676
2010,4,random,5000,8,12,0.048322251603169324,0.2988888888888888,0.8266666666666672,0.8266666666666672
2010,4,historical_density,1000,8,12,0.20959007610094518,1.311111111111111,3.7666666666666666,3.7666666666666666
2010,4,historical_density,5000,8,12,0.15983091065247673,1.0022222222222221,2.5666666666666673,2.5666666666666673
2010,4,spatial_coverage,1000,8,12,0.0730479294709987,0.5333333333333332,1.066666666666667,1.066666666666667
2010,4,spatial_coverage,5000,8,12,0.030864866758176682,0.19222222222222185,0.5733333333333326,0.5733333333333326
2010,4,random,1000,9,12,0.136850283156448,0.8611111111111113,2.366666666666667,2.366666666666667
2010,4,random,5000,9,12,0.03857875062777434,0.2655555555555555,0.5733333333333326,0.5733333333333326
2010,4,historical_density,1000,9,12,0.12796874618437112,0.8777777777777779,2.0333333333333328,2.0333333333333328
2010,4,historical_density,5000,9,12,0.1691427799227623,1.0611111111111107,2.7466666666666666,2.7466666666666666
2010,4,spatial_coverage,1000,9,12,0.07435052118176443,0.477777777777778,1.2333333333333334,1.2333333333333334
2010,4,spatial_coverage,5000,9,12,0.026205342966654718,0.1644444444444445,0.5333333333333329,0.5333333333333329
2010,4,random,1000,10,12,0.09715966241192896,0.6444444444444443,1.6333333333333324,1.6333333333333324
2010,4,random,5000,10,12,0.02852086955196142,0.19666666666666652,0.47333333333333255,0.47333333333333255
2010,4,historical_density,1000,10,12,0.16572265988693277,1.1277777777777775,2.433333333333333,2.433333333333333
2010,4,historical_density,5000,10,12,0.12963086052325656,0.771111111111111,2.1466666666666674,2.1466666666666674
2010,4,spatial_coverage,1000,10,12,0.07964923100695952,0.5833333333333333,1.066666666666667,1.066666666666667
2010,4,spatial_coverage,5000,10,12,0.02111302915263463,0.15111111111111125,0.286666666666667,0.286666666666667
2010,4,random,1000,11,12,0.10268398122394749,0.672222222222222,1.7666666666666677,1.7666666666666677
2010,4,random,5000,11,12,0.05588559742903354,0.4044444444444445,0.8533333333333324,0.8533333333333324
2010,4,historical_density,1000,11,12,0.2261150149813143,1.4999999999999998,3.8666666666666667,3.8666666666666667
2010,4,historical_density,5000,11,12,0.13673448723712683,0.8077777777777774,2.466666666666667,2.466666666666667
2010,4,spatial_coverage,1000,11,12,0.06203224967708329,0.4722222222222219,0.7666666666666668,0.7666666666666668
2010,4,spatial_coverage,5000,11,12,0.04533960740897521,0.3166666666666668,0.633333333333333,0.633333333333333
2010,4,random,1000,12,12,0.1061319932913728,0.6055555555555554,1.8333333333333326,1.8333333333333326
2010,4,random,5000,12,12,0.041096958524932226,0.25888888888888906,0.7933333333333334,0.7933333333333334
2010,4,historical_density,1000,12,12,0.11281843820936363,0.7444444444444444,2.0333333333333328,2.0333333333333328
2010,4,historical_density,5000,12,12,0.13648853431698943,0.8522222222222222,2.2466666666666675,2.2466666666666675
2010,4,spatial_coverage,1000,12,12,0.0812896057316063,0.5388888888888891,1.2666666666666673,1.2666666666666673
2010,4,spatial_coverage,5000,12,12,0.03749346609744156,0.2766666666666666,0.5066666666666677,0.5066666666666677
2010,4,random,1000,13,12,0.10533755265810955,0.7166666666666666,2.166666666666667,2.166666666666667
2010,4,random,5000,13,12,0.05590277273982033,0.3866666666666666,1.0066666666666668,1.0066666666666668
2010,4,historical_density,1000,13,12,0.20396078054371142,1.5333333333333332,2.633333333333333,2.633333333333333
2010,4,historical_density,5000,13,12,0.1519863151734392,0.9199999999999999,2.6466666666666665,2.6466666666666665
2010,4,spatial_coverage,1000,13,12,0.11513470371699404,0.711111111111111,2.2666666666666666,2.2666666666666666
2010,4,spatial_coverage,5000,13,12,0.02888875213642846,0.20000000000000004,0.5133333333333323,0.5133333333333323
2010,4,random,1000,14,12,0.10280077820717118,0.661111111111111,2.0666666666666664,2.0666666666666664
2010,4,random,5000,14,12,0.04195235392680605,0.25444444444444464,0.9133333333333327,0.9133333333333327
2010,4,historical_density,1000,14,12,0.1958570907575215,1.4,2.833333333333333,2.833333333333333
2010,4,historical_density,5000,14,12,0.16177713064583632,0.9477777777777774,2.7866666666666666,2.7866666666666666
2010,4,spatial_coverage,1000,14,12,0.09312357381458253,0.5944444444444443,1.6333333333333324,1.6333333333333324
2010,4,spatial_coverage,5000,14,12,0.032765835866035826,0.23333333333333345,0.4866666666666672,0.4866666666666672
2010,4,random,1000,15,12,0.1051094667477673,0.7,2.0666666666666664,2.0666666666666664
2010,4,random,5000,15,12,0.05501999636495808,0.3988888888888886,0.7466666666666677,0.7466666666666677
2010,4,historical_density,1000,15,12,0.17364331256918591,1.2611111111111113,3.2333333333333334,3.2333333333333334
2010,4,historical_density,5000,15,12,0.1724644890984808,1.0577777777777775,2.8466666666666667,2.8466666666666667
2010,4,spatial_coverage,1000,15,12,0.1753624817342638,1.022222222222222,3.6666666666666665,3.6666666666666665
2010,4,spatial_coverage,5000,15,12,0.04079215610874227,0.31,0.526666666666667,0.526666666666667
