year,spatial_fold,strategy,budget,seed,occupied_spatial_blocks,occupied_month_blocks,months_covered,fraction_with_historical_weight,mean_historical_weight
2010,2,spatial_coverage,5000,2,824,5000,12,0.1008,9.3262
2010,2,historical_density,5000,3,523,1905,12,1.0,343.9836
2010,2,random,5000,3,783,3816,12,0.1138,8.1184
2010,2,spatial_coverage,5000,3,823,5000,12,0.0972,8.4212
2010,2,historical_density,5000,4,518,1925,12,1.0,343.6688
2010,2,random,5000,4,792,3811,12,0.1124,8.0814
2010,2,spatial_coverage,5000,4,824,5000,12,0.1016,5.918
2010,2,historical_density,5000,5,514,1918,12,1.0,347.1094
2010,2,random,5000,5,780,3787,12,0.1096,7.3122
2010,2,spatial_coverage,5000,5,824,5000,12,0.105,11.179
2010,2,historical_density,5000,6,515,1919,12,1.0,347.7374
2010,2,random,5000,6,791,3818,12,0.1146,9.4194
2010,2,spatial_coverage,5000,6,824,5000,12,0.0968,8.4062
2010,2,historical_density,5000,7,516,1931,12,1.0,345.8172
2010,2,random,5000,7,785,3812,12,0.1132,5.365
2010,2,spatial_coverage,5000,7,823,5000,12,0.1014,7.1548
2010,2,historical_density,5000,8,508,1883,12,1.0,348.7574
2010,2,random,5000,8,790,3795,12,0.1146,8.1462
2010,2,spatial_coverage,5000,8,824,5000,12,0.1008,7.9518
2010,2,historical_density,5000,9,519,1917,12,1.0,343.4508
2010,2,random,5000,9,778,3814,12,0.1166,9.2674
2010,2,spatial_coverage,5000,9,824,5000,12,0.0982,9.4992
2010,2,historical_density,5000,10,512,1883,12,1.0,346.7256
2010,2,random,5000,10,783,3822,12,0.1092,9.082
2010,2,spatial_coverage,5000,10,824,5000,12,0.1,7.3238
2010,2,historical_density,5000,11,511,1900,12,1.0,346.9348
2010,2,random,5000,11,777,3848,12,0.1174,7.1128
2010,2,spatial_coverage,5000,11,824,5000,12,0.1014,8.0662
2010,2,historical_density,5000,12,518,1895,12,1.0,347.2804
2010,2,random,5000,12,786,3798,12,0.1122,8.557
2010,2,spatial_coverage,5000,12,824,5000,12,0.0994,8.3794
2010,2,historical_density,5000,13,514,1911,12,1.0,342.4612
2010,2,random,5000,13,784,3814,12,0.1264,8.3536
2010,2,spatial_coverage,5000,13,824,5000,12,0.0982,9.8124
2010,2,historical_density,5000,14,519,1903,12,1.0,346.084
2010,2,random,5000,14,790,3784,12,0.1108,8.15
2010,2,spatial_coverage,5000,14,824,5000,12,0.0968,9.3226
2010,2,historical_density,5000,15,520,1892,12,1.0,347.2328
2010,2,random,5000,15,781,3862,12,0.1116,10.6314
2010,2,spatial_coverage,5000,15,824,5000,12,0.1008,8.9598
2010,2,historical_density,5000,16,520,1903,12,1.0,347.5552
2010,2,random,5000,16,780,3814,12,0.1066,7.2342
2010,2,spatial_coverage,5000,16,824,5000,12,0.1008,8.0308
2010,2,historical_density,5000,17,528,1924,12,1.0,348.6822
2010,2,random,5000,17,779,3818,12,0.1104,6.9494
2010,2,spatial_coverage,5000,17,824,5000,12,0.1104,10.2986
2010,2,historical_density,5000,18,510,1936,12,1.0,346.0112
2010,2,random,5000,18,775,3765,12,0.1188,7.5162
2010,2,spatial_coverage,5000,18,824,5000,12,0.0988,8.0604
2010,2,historical_density,5000,19,523,1939,12,1.0,347.4316
2010,2,random,5000,19,775,3759,12,0.1122,8.2484
2010,2,spatial_coverage,5000,19,824,5000,12,0.0994,8.5698
2010,3,historical_density,1000,0,317,671,12,1.0,710.327
2010,3,random,1000,0,535,946,12,0.115,6.257
2010,3,spatial_coverage,1000,0,609,1000,12,0.095,6.598
2010,3,historical_density,1000,1,305,670,12,1.0,721.936
2010,3,random,1000,1,550,958,12,0.108,8.129
2010,3,spatial_coverage,1000,1,606,1000,12,0.101,10.077
2010,3,historical_density,1000,2,304,682,12,1.0,695.16
2010,3,random,1000,2,555,953,12,0.121,7.809
2010,3,spatial_coverage,1000,2,600,1000,12,0.105,10.735
2010,3,historical_density,1000,3,289,659,12,1.0,707.546
2010,3,random,1000,3,550,935,12,0.106,12.69
2010,3,spatial_coverage,1000,3,594,1000,12,0.094,6.483
2010,3,historical_density,1000,4,299,664,12,1.0,731.665
2010,3,random,1000,4,539,945,12,0.117,8.043
2010,3,spatial_coverage,1000,4,592,1000,12,0.113,7.063
2010,3,historical_density,1000,5,297,657,12,1.0,684.127
2010,3,random,1000,5,545,942,12,0.105,14.381
2010,3,spatial_coverage,1000,5,604,1000,12,0.089,15.749
2010,3,historical_density,1000,6,292,661,12,1.0,721.329
2010,3,random,1000,6,542,935,12,0.118,12.803
2010,3,spatial_coverage,1000,6,586,1000,12,0.127,8.251
2010,3,historical_density,1000,7,293,665,12,1.0,687.064
2010,3,random,1000,7,536,936,12,0.11,7.077
2010,3,spatial_coverage,1000,7,609,1000,12,0.119,7.751
2010,3,historical_density,1000,8,314,705,12,1.0,715.537
2010,3,random,1000,8,554,940,12,0.134,7.891
2010,3,spatial_coverage,1000,8,587,1000,12,0.095,8.867
2010,3,historical_density,1000,9,307,680,12,1.0,667.73
2010,3,random,1000,9,539,946,12,0.134,11.882
2010,3,spatial_coverage,1000,9,596,1000,12,0.11,8.833
2010,3,historical_density,1000,10,295,666,12,1.0,692.338
2010,3,random,1000,10,562,949,12,0.123,8.781
2010,3,spatial_coverage,1000,10,602,1000,12,0.1,6.611
2010,3,historical_density,1000,11,291,682,12,1.0,711.417
2010,3,random,1000,11,534,943,12,0.115,6.706
2010,3,spatial_coverage,1000,11,601,1000,12,0.097,8.867
2010,3,historical_density,1000,12,297,656,12,1.0,711.395
2010,3,random,1000,12,546,942,12,0.127,9.931
2010,3,spatial_coverage,1000,12,590,1000,12,0.089,7.65
2010,3,historical_density,1000,13,309,685,12,1.0,725.949
2010,3,random,1000,13,556,929,12,0.118,7.443
2010,3,spatial_coverage,1000,13,602,1000,12,0.102,8.786
2010,3,historical_density,1000,14,297,674,12,1.0,698.959
2010,3,random,1000,14,550,945,12,0.103,8.227
2010,3,spatial_coverage,1000,14,602,1000,12,0.102,17.271
2010,3,historical_density,1000,15,303,650,12,1.0,712.827
2010,3,random,1000,15,544,946,12,0.102,5.979
2010,3,spatial_coverage,1000,15,590,1000,12,0.091,9.922
2010,3,historical_density,1000,16,300,657,12,1.0,709.273
2010,3,random,1000,16,546,933,12,0.129,14.712
2010,3,spatial_coverage,1000,16,593,1000,12,0.105,8.178
2010,3,historical_density,1000,17,312,655,12,1.0,716.577
2010,3,random,1000,17,543,943,12,0.123,12.688
2010,3,spatial_coverage,1000,17,590,1000,12,0.101,8.325
2010,3,historical_density,1000,18,309,674,12,1.0,695.259
2010,3,random,1000,18,561,950,12,0.099,4.875
2010,3,spatial_coverage,1000,18,585,1000,12,0.102,13.391
2010,3,historical_density,1000,19,294,670,12,1.0,714.953
2010,3,random,1000,19,559,948,12,0.116,7.843
2010,3,spatial_coverage,1000,19,591,1000,12,0.096,7.462
2010,3,historical_density,5000,0,497,1866,12,1.0,382.1792
2010,3,random,5000,0,789,3820,12,0.1092,6.2292
2010,3,spatial_coverage,5000,0,825,5000,12,0.1026,8.7676
2010,3,historical_density,5000,1,493,1883,12,1.0,381.6384
2010,3,random,5000,1,781,3827,12,0.1088,8.8308
2010,3,spatial_coverage,5000,1,825,5000,12,0.0966,12.0266
2010,3,historical_density,5000,2,493,1870,12,1.0,381.9096
2010,3,random,5000,2,782,3863,12,0.1152,12.753
2010,3,spatial_coverage,5000,2,824,5000,12,0.1046,11.0974
2010,3,historical_density,5000,3,490,1898,12,1.0,382.4416
2010,3,random,5000,3,783,3804,12,0.1194,8.6068
2010,3,spatial_coverage,5000,3,825,5000,12,0.104,10.8058
2010,3,historical_density,5000,4,501,1875,12,1.0,379.7256
2010,3,random,5000,4,778,3764,12,0.1114,10.5862
2010,3,spatial_coverage,5000,4,825,5000,12,0.0984,7.9944
2010,3,historical_density,5000,5,495,1858,12,1.0,382.103
2010,3,random,5000,5,791,3834,12,0.1158,8.9074
2010,3,spatial_coverage,5000,5,825,5000,12,0.0994,13.4762
2010,3,historical_density,5000,6,490,1867,12,1.0,383.4964
2010,3,random,5000,6,777,3793,12,0.1138,8.4844
2010,3,spatial_coverage,5000,6,825,5000,12,0.1078,6.9754
2010,3,historical_density,5000,7,493,1833,12,1.0,385.0672
2010,3,random,5000,7,777,3781,12,0.1118,9.9194
2010,3,spatial_coverage,5000,7,825,5000,12,0.0986,9.7666
2010,3,historical_density,5000,8,493,1853,12,1.0,385.5302
2010,3,random,5000,8,795,3790,12,0.1224,12.2606
2010,3,spatial_coverage,5000,8,825,5000,12,0.0962,10.627
2010,3,historical_density,5000,9,492,1858,12,1.0,381.4214
2010,3,random,5000,9,787,3808,12,0.1166,11.404
2010,3,spatial_coverage,5000,9,823,5000,12,0.0996,7.8364
2010,3,historical_density,5000,10,480,1868,12,1.0,379.7772
2010,3,random,5000,10,789,3849,12,0.108,8.7888
2010,3,spatial_coverage,5000,10,825,5000,12,0.0914,9.1358
2010,3,historical_density,5000,11,490,1809,12,1.0,387.2002
2010,3,random,5000,11,787,3848,12,0.1232,8.981
2010,3,spatial_coverage,5000,11,825,5000,12,0.1048,9.0308
2010,3,historical_density,5000,12,499,1874,12,1.0,383.542
2010,3,random,5000,12,785,3832,12,0.1172,8.6024
2010,3,spatial_coverage,5000,12,824,5000,12,0.103,10.5418
2010,3,historical_density,5000,13,491,1854,12,1.0,382.3826
2010,3,random,5000,13,793,3804,12,0.1082,7.6532
2010,3,spatial_coverage,5000,13,825,5000,12,0.0954,8.6504
2010,3,historical_density,5000,14,505,1842,12,1.0,382.6194
2010,3,random,5000,14,779,3800,12,0.1082,9.0132
2010,3,spatial_coverage,5000,14,825,5000,12,0.1,10.8218
2010,3,historical_density,5000,15,501,1889,12,1.0,383.3816
2010,3,random,5000,15,791,3858,12,0.114,11.0442
2010,3,spatial_coverage,5000,15,824,5000,12,0.1,9.3966
2010,3,historical_density,5000,16,505,1846,12,1.0,381.2236
2010,3,random,5000,16,780,3796,12,0.1198,11.962
2010,3,spatial_coverage,5000,16,824,5000,12,0.1048,9.7068
2010,3,historical_density,5000,17,492,1859,12,1.0,381.4954
2010,3,random,5000,17,781,3835,12,0.1186,8.9604
2010,3,spatial_coverage,5000,17,824,5000,12,0.1008,9.8516
2010,3,historical_density,5000,18,487,1843,12,1.0,384.7508
2010,3,random,5000,18,785,3827,12,0.107,8.4384
2010,3,spatial_coverage,5000,18,825,5000,12,0.1058,11.0376
2010,3,historical_density,5000,19,500,1869,12,1.0,379.432
2010,3,random,5000,19,796,3820,12,0.1094,6.8646
2010,3,spatial_coverage,5000,19,825,5000,12,0.1018,8.853
2010,4,historical_density,1000,0,320,662,12,1.0,625.287
2010,4,random,1000,0,527,937,12,0.1,4.295
2010,4,spatial_coverage,1000,0,586,1000,12,0.097,6.413
2010,4,historical_density,1000,1,313,685,12,1.0,604.931
2010,4,random,1000,1,536,952,12,0.123,9.877
2010,4,spatial_coverage,1000,1,580,1000,12,0.09,10.274
2010,4,historical_density,1000,2,319,684,12,1.0,598.73
2010,4,random,1000,2,535,943,12,0.102,4.845
2010,4,spatial_coverage,1000,2,589,1000,12,0.116,11.18
2010,4,historical_density,1000,3,309,681,12,1.0,616.588
2010,4,random,1000,3,548,945,12,0.111,7.229
2010,4,spatial_coverage,1000,3,579,1000,12,0.095,8.177
2010,4,historical_density,1000,4,330,694,12,1.0,627.645
2010,4,random,1000,4,538,951,12,0.119,8.783
2010,4,spatial_coverage,1000,4,585,1000,12,0.093,5.825
2010,4,historical_density,1000,5,317,667,12,1.0,628.977
2010,4,random,1000,5,542,958,12,0.108,9.552
2010,4,spatial_coverage,1000,5,610,1000,12,0.101,8.046
2010,4,historical_density,1000,6,303,668,12,1.0,619.577
2010,4,random,1000,6,541,940,12,0.101,4.473
2010,4,spatial_coverage,1000,6,604,1000,12,0.085,7.933
2010,4,historical_density,1000,7,318,680,12,1.0,607.431
2010,4,random,1000,7,541,940,12,0.111,8.78
2010,4,spatial_coverage,1000,7,599,1000,12,0.108,9.52
2010,4,historical_density,1000,8,320,692,12,1.0,586.54
2010,4,random,1000,8,539,929,12,0.114,6.751
2010,4,spatial_coverage,1000,8,593,1000,12,0.111,9.585
2010,4,historical_density,1000,9,305,674,12,1.0,593.798
2010,4,random,1000,9,548,950,12,0.1,4.067
2010,4,spatial_coverage,1000,9,595,1000,12,0.1,9.122
2010,4,historical_density,1000,10,299,650,12,1.0,621.322
2010,4,random,1000,10,554,952,12,0.114,8.011
2010,4,spatial_coverage,1000,10,610,1000,12,0.092,16.323
2010,4,historical_density,1000,11,308,694,12,1.0,605.859
2010,4,random,1000,11,541,951,12,0.119,8.188
2010,4,spatial_coverage,1000,11,584,1000,12,0.093,6.89
2010,4,historical_density,1000,12,311,663,12,1.0,630.208
2010,4,random,1000,12,550,937,12,0.13,8.985
2010,4,spatial_coverage,1000,12,568,1000,12,0.095,8.093
2010,4,historical_density,1000,13,305,691,12,1.0,616.92
2010,4,random,1000,13,536,943,12,0.107,6.427
2010,4,spatial_coverage,1000,13,589,1000,12,0.1,8.72
2010,4,historical_density,1000,14,336,688,12,1.0,577.316
2010,4,random,1000,14,547,946,12,0.119,8.506
2010,4,spatial_coverage,1000,14,581,1000,12,0.094,6.423
2010,4,historical_density,1000,15,322,688,12,1.0,592.602
2010,4,random,1000,15,536,941,12,0.103,7.514
2010,4,spatial_coverage,1000,15,575,1000,12,0.086,7.101
2010,4,historical_density,1000,16,320,680,12,1.0,605.239
2010,4,random,1000,16,541,948,12,0.119,6.988
2010,4,spatial_coverage,1000,16,616,1000,12,0.094,9.209
2010,4,historical_density,1000,17,317,680,12,1.0,615.904
2010,4,random,1000,17,538,935,12,0.111,7.438
2010,4,spatial_coverage,1000,17,591,1000,12,0.088,4.505
2010,4,historical_density,1000,18,318,699,12,1.0,617.11
2010,4,random,1000,18,554,946,12,0.107,7.718
2010,4,spatial_coverage,1000,18,602,1000,12,0.097,6.232
2010,4,historical_density,1000,19,303,664,12,1.0,621.033
2010,4,random,1000,19,527,936,12,0.089,7.05
2010,4,spatial_coverage,1000,19,597,1000,12,0.108,15.074
2010,4,historical_density,5000,0,507,1916,12,1.0,327.507
2010,4,random,5000,0,760,3827,12,0.1136,6.1948
2010,4,spatial_coverage,5000,0,815,5000,12,0.0934,7.736
2010,4,historical_density,5000,1,503,1908,12,1.0,326.326
2010,4,random,5000,1,768,3797,12,0.1106,9.96
2010,4,spatial_coverage,5000,1,815,5000,12,0.0964,8.6254
2010,4,historical_density,5000,2,491,1883,12,1.0,324.5078
2010,4,random,5000,2,766,3788,12,0.1144,7.836
2010,4,spatial_coverage,5000,2,815,5000,12,0.0978,8.191
2010,4,historical_density,5000,3,499,1876,12,1.0,325.4588
2010,4,random,5000,3,766,3810,12,0.1116,7.5248
2010,4,spatial_coverage,5000,3,815,5000,12,0.1012,8.3194
2010,4,historical_density,5000,4,498,1924,12,1.0,322.604
2010,4,random,5000,4,776,3785,12,0.1142,7.0352
2010,4,spatial_coverage,5000,4,815,5000,12,0.096,7.725
2010,4,historical_density,5000,5,506,1890,12,1.0,326.7452
2010,4,random,5000,5,772,3787,12,0.1106,7.8454
2010,4,spatial_coverage,5000,5,815,5000,12,0.0962,8.9382
2010,4,historical_density,5000,6,503,1882,12,1.0,322.835
2010,4,random,5000,6,770,3784,12,0.1126,7.5932
2010,4,spatial_coverage,5000,6,815,5000,12,0.0986,7.4682
2010,4,historical_density,5000,7,501,1877,12,1.0,326.015
2010,4,random,5000,7,775,3799,12,0.1212,7.9618
2010,4,spatial_coverage,5000,7,815,5000,12,0.101,10.5778
2010,4,historical_density,5000,8,504,1892,12,1.0,324.5568
2010,4,random,5000,8,773,3798,12,0.112,6.272
2010,4,spatial_coverage,5000,8,815,5000,12,0.1046,9.1396
2010,4,historical_density,5000,9,512,1884,12,1.0,325.0726
2010,4,random,5000,9,763,3784,12,0.1068,5.9202
2010,4,spatial_coverage,5000,9,815,5000,12,0.0968,7.7708
2010,4,historical_density,5000,10,501,1888,12,1.0,324.5492
2010,4,random,5000,10,771,3795,12,0.1046,6.6706
2010,4,spatial_coverage,5000,10,815,5000,12,0.0926,10.7682
2010,4,historical_density,5000,11,492,1861,12,1.0,323.7948
2010,4,random,5000,11,769,3835,12,0.1164,9.7722
2010,4,spatial_coverage,5000,11,815,5000,12,0.096,8.9066
2010,4,historical_density,5000,12,500,1913,12,1.0,324.6972
2010,4,random,5000,12,773,3797,12,0.1184,7.6914
2010,4,spatial_coverage,5000,12,815,5000,12,0.0988,7.3352
2010,4,historical_density,5000,13,504,1933,12,1.0,323.927
2010,4,random,5000,13,775,3810,12,0.1104,7.0766
2010,4,spatial_coverage,5000,13,815,5000,12,0.1004,9.0256
2010,4,historical_density,5000,14,494,1907,12,1.0,325.0364
2010,4,random,5000,14,772,3806,12,0.111,8.573
2010,4,spatial_coverage,5000,14,815,5000,12,0.0952,8.259
2010,4,historical_density,5000,15,503,1895,12,1.0,322.7474
2010,4,random,5000,15,772,3807,12,0.1072,6.704
2010,4,spatial_coverage,5000,15,815,5000,12,0.0944,8.3734
2010,4,historical_density,5000,16,505,1910,12,1.0,323.9596
2010,4,random,5000,16,764,3847,12,0.1212,8.4444
2010,4,spatial_coverage,5000,16,815,5000,12,0.1022,10.608
2010,4,historical_density,5000,17,501,1883,12,1.0,323.7772
2010,4,random,5000,17,769,3786,12,0.1178,7.1192
2010,4,spatial_coverage,5000,17,815,5000,12,0.1012,7.5936
2010,4,historical_density,5000,18,502,1878,12,1.0,322.7546
2010,4,random,5000,18,764,3779,12,0.1152,7.4336
2010,4,spatial_coverage,5000,18,815,5000,12,0.0994,8.2908
2010,4,historical_density,5000,19,510,1912,12,1.0,323.1088
2010,4,random,5000,19,769,3829,12,0.1074,7.2414
2010,4,spatial_coverage,5000,19,815,5000,12,0.0958,9.4178
2014,0,historical_density,1000,0,306,654,12,1.0,699.869
2014,0,random,1000,0,539,939,12,0.108,6.691
2014,0,spatial_coverage,1000,0,592,1000,12,0.088,7.298
2014,0,historical_density,1000,1,303,650,12,1.0,718.345
2014,0,random,1000,1,544,949,12,0.127,8.106
2014,0,spatial_coverage,1000,1,595,1000,12,0.103,12.815
2014,0,historical_density,1000,2,310,685,12,1.0,677.295
2014,0,random,1000,2,548,941,12,0.129,7.494
2014,0,spatial_coverage,1000,2,600,1000,12,0.105,7.218
2014,0,historical_density,1000,3,307,679,12,1.0,692.452
2014,0,random,1000,3,539,939,12,0.13,12.188
2014,0,spatial_coverage,1000,3,601,1000,12,0.109,6.017
2014,0,historical_density,1000,4,306,655,12,1.0,738.856
2014,0,random,1000,4,552,947,12,0.123,8.076
2014,0,spatial_coverage,1000,4,589,1000,12,0.098,9.719
2014,0,historical_density,1000,5,319,668,12,1.0,675.891
2014,0,random,1000,5,544,949,12,0.124,10.758
2014,0,spatial_coverage,1000,5,592,1000,12,0.083,7.08
2014,0,historical_density,1000,6,318,660,12,1.0,728.857
2014,0,random,1000,6,546,940,12,0.12,8.245
2014,0,spatial_coverage,1000,6,592,1000,12,0.114,6.624
2014,0,historical_density,1000,7,308,667,12,1.0,676.112
2014,0,random,1000,7,543,944,12,0.123,6.989
2014,0,spatial_coverage,1000,7,596,1000,12,0.1,13.801
2014,0,historical_density,1000,8,312,661,12,1.0,723.578
2014,0,random,1000,8,561,940,12,0.106,9.405
2014,0,spatial_coverage,1000,8,583,1000,12,0.096,8.484
2014,0,historical_density,1000,9,297,682,12,1.0,739.599
2014,0,random,1000,9,544,946,12,0.106,10.81
2014,0,spatial_coverage,1000,9,596,1000,12,0.115,23.081
2014,0,historical_density,1000,10,310,655,12,1.0,721.241
2014,0,random,1000,10,543,947,12,0.128,15.306
2014,0,spatial_coverage,1000,10,605,1000,12,0.096,9.167
2014,0,historical_density,1000,11,306,653,12,1.0,711.966
2014,0,random,1000,11,552,949,12,0.104,9.822
2014,0,spatial_coverage,1000,11,594,1000,12,0.106,5.778
2014,0,historical_density,1000,12,308,660,12,1.0,744.843
2014,0,random,1000,12,539,940,12,0.137,24.952
2014,0,spatial_coverage,1000,12,586,1000,12,0.096,9.298
2014,0,historical_density,1000,13,294,658,12,1.0,708.63
2014,0,random,1000,13,553,950,12,0.117,7.807
2014,0,spatial_coverage,1000,13,589,1000,12,0.093,10.287
2014,0,historical_density,1000,14,317,663,12,1.0,697.683
2014,0,random,1000,14,548,944,12,0.115,9.016
2014,0,spatial_coverage,1000,14,603,1000,12,0.111,22.917
2014,0,historical_density,1000,15,300,656,12,1.0,725.368
2014,0,random,1000,15,555,944,12,0.123,7.965
2014,0,spatial_coverage,1000,15,597,1000,12,0.091,6.089
2014,0,historical_density,1000,16,310,657,12,1.0,694.211
2014,0,random,1000,16,544,948,12,0.121,10.174
2014,0,spatial_coverage,1000,16,604,1000,12,0.095,10.773
2014,0,historical_density,1000,17,316,679,12,1.0,741.078
2014,0,random,1000,17,531,942,12,0.111,5.906
2014,0,spatial_coverage,1000,17,578,1000,12,0.1,7.649
2014,0,historical_density,1000,18,304,654,12,1.0,717.28
2014,0,random,1000,18,545,957,12,0.097,13.135
2014,0,spatial_coverage,1000,18,607,1000,12,0.095,7.095
2014,0,historical_density,1000,19,325,669,12,1.0,689.438
2014,0,random,1000,19,544,943,12,0.105,8.576
2014,0,spatial_coverage,1000,19,588,1000,12,0.096,9.903
2014,0,historical_density,5000,0,498,1833,12,1.0,381.3652
2014,0,random,5000,0,775,3815,12,0.1094,7.2056
2014,0,spatial_coverage,5000,0,822,5000,12,0.1,9.7214
2014,0,historical_density,5000,1,504,1854,12,1.0,378.0824
2014,0,random,5000,1,780,3780,12,0.113,8.1938
2014,0,spatial_coverage,5000,1,822,5000,12,0.096,10.221
2014,0,historical_density,5000,2,507,1866,12,1.0,382.2684
2014,0,random,5000,2,782,3820,12,0.114,8.0182
2014,0,spatial_coverage,5000,2,822,5000,12,0.1026,10.0402
2014,0,historical_density,5000,3,505,1865,12,1.0,379.6704
2014,0,random,5000,3,782,3801,12,0.11,8.2182
2014,0,spatial_coverage,5000,3,822,5000,12,0.0998,9.575
2014,0,historical_density,5000,4,507,1884,12,1.0,383.7078
2014,0,random,5000,4,780,3760,12,0.1128,8.2032
2014,0,spatial_coverage,5000,4,822,5000,12,0.0972,11.5376
2014,0,historical_density,5000,5,510,1868,12,1.0,377.603
2014,0,random,5000,5,780,3804,12,0.1178,8.8496
2014,0,spatial_coverage,5000,5,822,5000,12,0.0916,10.9612
2014,0,historical_density,5000,6,506,1892,12,1.0,379.168
2014,0,random,5000,6,776,3754,12,0.1104,9.2372
2014,0,spatial_coverage,5000,6,822,5000,12,0.1006,10.9846
2014,0,historical_density,5000,7,502,1860,12,1.0,383.3372
2014,0,random,5000,7,781,3787,12,0.1114,6.9264
2014,0,spatial_coverage,5000,7,822,5000,12,0.103,9.1264
2014,0,historical_density,5000,8,492,1848,12,1.0,379.0952
2014,0,random,5000,8,778,3819,12,0.1158,11.4072
2014,0,spatial_coverage,5000,8,822,5000,12,0.1,10.8054
2014,0,historical_density,5000,9,499,1878,12,1.0,379.7124
2014,0,random,5000,9,779,3821,12,0.106,8.5888
2014,0,spatial_coverage,5000,9,822,5000,12,0.1018,12.6746
2014,0,historical_density,5000,10,499,1862,12,1.0,380.4436
2014,0,random,5000,10,782,3806,12,0.1142,9.6868
2014,0,spatial_coverage,5000,10,822,5000,12,0.103,11.9446
2014,0,historical_density,5000,11,499,1885,12,1.0,380.0494
2014,0,random,5000,11,779,3809,12,0.1132,7.6822
2014,0,spatial_coverage,5000,11,822,5000,12,0.0944,9.0452
2014,0,historical_density,5000,12,500,1885,12,1.0,384.1384
2014,0,random,5000,12,781,3847,12,0.1136,12.6674
2014,0,spatial_coverage,5000,12,821,5000,12,0.0972,9.4854
2014,0,historical_density,5000,13,497,1847,12,1.0,382.2724
2014,0,random,5000,13,785,3777,12,0.109,8.0892
2014,0,spatial_coverage,5000,13,822,5000,12,0.0998,10.0768
2014,0,historical_density,5000,14,495,1846,12,1.0,385.306
2014,0,random,5000,14,778,3783,12,0.1172,8.2548
2014,0,spatial_coverage,5000,14,822,5000,12,0.1034,10.5568
2014,0,historical_density,5000,15,492,1847,12,1.0,380.027
2014,0,random,5000,15,776,3819,12,0.1096,6.7856
2014,0,spatial_coverage,5000,15,822,5000,12,0.1038,8.9222
2014,0,historical_density,5000,16,499,1852,12,1.0,378.7578
2014,0,random,5000,16,775,3806,12,0.116,9.848
2014,0,spatial_coverage,5000,16,822,5000,12,0.1036,9.1462
2014,0,historical_density,5000,17,508,1879,12,1.0,381.9808
2014,0,random,5000,17,774,3830,12,0.1104,10.8088
2014,0,spatial_coverage,5000,17,822,5000,12,0.1034,9.7602
2014,0,historical_density,5000,18,507,1842,12,1.0,380.5218
2014,0,random,5000,18,780,3809,12,0.1038,7.8284
2014,0,spatial_coverage,5000,18,822,5000,12,0.0974,8.4322
2014,0,historical_density,5000,19,502,1836,12,1.0,380.5496
2014,0,random,5000,19,775,3817,12,0.1208,9.676
2014,0,spatial_coverage,5000,19,822,5000,12,0.1048,10.8744
2014,1,historical_density,1000,0,313,677,12,1.0,721.329
2014,1,random,1000,0,540,945,12,0.13,17.244
2014,1,spatial_coverage,1000,0,586,1000,12,0.091,10.593
2014,1,historical_density,1000,1,308,692,12,1.0,713.811
2014,1,random,1000,1,541,955,12,0.122,10.463
2014,1,spatial_coverage,1000,1,604,1000,12,0.101,12.615
2014,1,historical_density,1000,2,299,677,12,1.0,703.908
2014,1,random,1000,2,559,942,12,0.125,11.171
2014,1,spatial_coverage,1000,2,601,1000,12,0.095,8.186
2014,1,historical_density,1000,3,317,675,12,1.0,691.933
2014,1,random,1000,3,554,947,12,0.097,12.319
2014,1,spatial_coverage,1000,3,600,1000,12,0.114,10.454
2014,1,historical_density,1000,4,312,668,12,1.0,723.235
2014,1,random,1000,4,534,948,12,0.11,7.33
2014,1,spatial_coverage,1000,4,588,1000,12,0.112,8.265
2014,1,historical_density,1000,5,304,652,12,1.0,740.152
2014,1,random,1000,5,538,947,12,0.108,22.412
2014,1,spatial_coverage,1000,5,598,1000,12,0.108,11.849
2014,1,historical_density,1000,6,310,678,12,1.0,727.839
2014,1,random,1000,6,541,941,12,0.095,10.14
2014,1,spatial_coverage,1000,6,591,1000,12,0.122,11.872
2014,1,historical_density,1000,7,315,673,12,1.0,697.887
2014,1,random,1000,7,548,949,12,0.107,21.157
2014,1,spatial_coverage,1000,7,595,1000,12,0.114,14.948
2014,1,historical_density,1000,8,301,668,12,1.0,690.832
2014,1,random,1000,8,542,937,12,0.103,7.238
2014,1,spatial_coverage,1000,8,609,1000,12,0.098,9.718
2014,1,historical_density,1000,9,315,698,12,1.0,726.618
2014,1,random,1000,9,539,944,12,0.124,10.136
2014,1,spatial_coverage,1000,9,598,1000,12,0.103,8.266
2014,1,historical_density,1000,10,299,667,12,1.0,734.953
2014,1,random,1000,10,548,947,12,0.106,5.86
2014,1,spatial_coverage,1000,10,585,1000,12,0.092,5.885
2014,1,historical_density,1000,11,305,661,12,1.0,694.551
2014,1,random,1000,11,533,942,12,0.13,9.791
2014,1,spatial_coverage,1000,11,604,1000,12,0.101,9.525
2014,1,historical_density,1000,12,303,663,12,1.0,751.701
2014,1,random,1000,12,552,942,12,0.113,8.675
2014,1,spatial_coverage,1000,12,596,1000,12,0.096,8.601
2014,1,historical_density,1000,13,296,661,12,1.0,719.354
2014,1,random,1000,13,557,948,12,0.119,9.458
2014,1,spatial_coverage,1000,13,601,1000,12,0.098,9.07
2014,1,historical_density,1000,14,319,681,12,1.0,712.328
2014,1,random,1000,14,554,950,12,0.103,5.177
2014,1,spatial_coverage,1000,14,596,1000,12,0.11,13.69
2014,1,historical_density,1000,15,302,663,12,1.0,746.604
