year,evaluation_domain,budget,comparison,metric,n_folds,folds,mean_of_fold_effects,minimum_fold_effect,maximum_fold_effect,folds_effect_below_zero,folds_effect_above_zero,folds_interval_entirely_below_zero,folds_interval_entirely_above_zero
2014,spco2_le_threshold,1000,historical_density_minus_random,p95_absolute_error,5,0;1;2;3;4,20.065011986929022,13.53938838088643,27.62972344149648,0,5,0,5
2014,spco2_le_threshold,1000,historical_density_minus_random,p99_absolute_error,5,0;1;2;3;4,30.341825013626895,13.020377505669497,47.13780717068268,0,5,0,5
2014,spco2_le_threshold,1000,historical_density_minus_random,rmse,5,0;1;2;3;4,7.802767196635227,5.8143781679232065,11.135923464398402,0,5,0,5
2014,spco2_le_threshold,1000,spatial_coverage_minus_random,mae,5,0;1;2;3;4,0.43923328661275063,0.1482188228395966,0.7616661169907999,0,5,0,3
2014,spco2_le_threshold,1000,spatial_coverage_minus_random,median_absolute_error,5,0;1;2;3;4,0.5477208038999711,0.4090398351003901,0.7049728061342708,0,5,0,5
2014,spco2_le_threshold,1000,spatial_coverage_minus_random,p95_absolute_error,5,0;1;2;3;4,1.3514420356349943,0.8511548601948654,2.1117357243162913,0,5,0,2
2014,spco2_le_threshold,1000,spatial_coverage_minus_random,p99_absolute_error,5,0;1;2;3;4,-4.463093395629474,-28.244964239547517,4.960083746135932,2,3,1,0
2014,spco2_le_threshold,1000,spatial_coverage_minus_random,rmse,5,0;1;2;3;4,-0.244055113971935,-2.130399902767645,0.893361278925836,2,3,2,0
2014,spco2_le_threshold,5000,historical_density_minus_random,mae,5,0;1;2;3;4,5.05086138309995,3.90739302058792,5.993228878885302,0,5,0,5
2014,spco2_le_threshold,5000,historical_density_minus_random,median_absolute_error,5,0;1;2;3;4,2.1325608762021466,1.82829205012352,2.338669670511913,0,5,0,5
2014,spco2_le_threshold,5000,historical_density_minus_random,p95_absolute_error,5,0;1;2;3;4,23.01976287986914,15.561704979210736,29.502601296545826,0,5,0,5
2014,spco2_le_threshold,5000,historical_density_minus_random,p99_absolute_error,5,0;1;2;3;4,51.83694088715809,31.886396981086826,67.44294062437731,0,5,0,5
2014,spco2_le_threshold,5000,historical_density_minus_random,rmse,5,0;1;2;3;4,10.085491685842152,7.615700799661971,13.356024534905506,0,5,0,5
2014,spco2_le_threshold,5000,spatial_coverage_minus_random,mae,5,0;1;2;3;4,0.4173825214970103,0.1637915731468979,0.8060457769754195,0,5,0,4
2014,spco2_le_threshold,5000,spatial_coverage_minus_random,median_absolute_error,5,0;1;2;3;4,0.5239951375308977,0.4090057167447726,0.6704576675326648,0,5,0,5
2014,spco2_le_threshold,5000,spatial_coverage_minus_random,p95_absolute_error,5,0;1;2;3;4,0.6477601181144198,-0.013472978551387627,1.5549298919458168,1,4,0,1
2014,spco2_le_threshold,5000,spatial_coverage_minus_random,p99_absolute_error,5,0;1;2;3;4,-3.8663664473625423,-12.022244368283763,6.194321019326157,3,2,2,1
2014,spco2_le_threshold,5000,spatial_coverage_minus_random,rmse,5,0;1;2;3;4,0.03211255145259453,-0.8826444821188464,1.5886750118111275,4,1,1,1
