year,evaluation_domain,budget,seed,comparison,metric,difference_equal_weight,difference_area_weighted,difference
2005,spco2_le_threshold,500,14,spatial_coverage_minus_random,p95_absolute_error,4.142117873825249,4.073098050298611,-0.06901982352663794
2005,spco2_le_threshold,500,14,spatial_coverage_minus_random,p99_absolute_error,15.022064483187336,15.017989837755891,-0.004074645431444424
2005,spco2_le_threshold,500,14,historical_density_minus_random,rmse,7.308747462094914,7.673390914321381,0.364643452226467
2005,spco2_le_threshold,500,14,historical_density_minus_random,mae,4.527461190744969,4.715758928361325,0.18829773761635593
2005,spco2_le_threshold,500,14,historical_density_minus_random,median_absolute_error,2.665431071817409,2.7228950088426984,0.057463937025289624
2005,spco2_le_threshold,500,14,historical_density_minus_random,p95_absolute_error,14.60638606497868,15.031361390498496,0.42497532551981543
2005,spco2_le_threshold,500,14,historical_density_minus_random,p99_absolute_error,26.354974611799776,28.34356189304114,1.9885872812413652
2005,spco2_le_threshold,500,15,spatial_coverage_minus_random,rmse,-1.9164515158451076,-1.7553051053401667,0.16114641050494094
2005,spco2_le_threshold,500,15,spatial_coverage_minus_random,mae,-0.1657277297386983,-0.0489335689829992,0.1167941607556991
2005,spco2_le_threshold,500,15,spatial_coverage_minus_random,median_absolute_error,0.5608579347011187,0.5889762886178005,0.028118353916681826
2005,spco2_le_threshold,500,15,spatial_coverage_minus_random,p95_absolute_error,-4.7388398389287545,-3.8494106939721817,0.8894291449565728
2005,spco2_le_threshold,500,15,spatial_coverage_minus_random,p99_absolute_error,-10.749712614080224,-11.239801432960236,-0.49008881888001277
2005,spco2_le_threshold,500,15,historical_density_minus_random,rmse,8.016674481282426,7.49454109053449,-0.5221333907479355
2005,spco2_le_threshold,500,15,historical_density_minus_random,mae,5.172532018345756,5.025669062613648,-0.14686295573210817
2005,spco2_le_threshold,500,15,historical_density_minus_random,median_absolute_error,3.3360444389332717,3.3718822505664434,0.03583781163317168
2005,spco2_le_threshold,500,15,historical_density_minus_random,p95_absolute_error,21.978082023827703,20.11232851465968,-1.865753509168023
2005,spco2_le_threshold,500,15,historical_density_minus_random,p99_absolute_error,21.060123322910755,18.543460912178148,-2.516662410732607
2005,spco2_le_threshold,500,16,spatial_coverage_minus_random,rmse,0.3761905657300488,0.3691917198404653,-0.006998845889583494
2005,spco2_le_threshold,500,16,spatial_coverage_minus_random,mae,0.5644945251650455,0.589207593748668,0.024713068583622544
2005,spco2_le_threshold,500,16,spatial_coverage_minus_random,median_absolute_error,0.5040532361580006,0.4966165024038673,-0.0074367337541332845
2005,spco2_le_threshold,500,16,spatial_coverage_minus_random,p95_absolute_error,-0.3643497186061921,-0.6045566695860671,-0.24020695097987504
2005,spco2_le_threshold,500,16,spatial_coverage_minus_random,p99_absolute_error,4.396817043504157,4.801328979767646,0.40451193626348925
2005,spco2_le_threshold,500,16,historical_density_minus_random,rmse,6.28238542893703,6.005414856324169,-0.2769705726128606
2005,spco2_le_threshold,500,16,historical_density_minus_random,mae,3.979819255189355,3.691599139919603,-0.2882201152697519
2005,spco2_le_threshold,500,16,historical_density_minus_random,median_absolute_error,2.595868277799781,2.264396666793971,-0.33147161100581
2005,spco2_le_threshold,500,16,historical_density_minus_random,p95_absolute_error,14.468246834880503,14.114706319262908,-0.3535405156175955
2005,spco2_le_threshold,500,16,historical_density_minus_random,p99_absolute_error,19.18890322272378,17.505136692883553,-1.6837665298402271
2005,spco2_le_threshold,500,17,spatial_coverage_minus_random,rmse,-0.4823145844928724,-0.339728312939993,0.1425862715528794
2005,spco2_le_threshold,500,17,spatial_coverage_minus_random,mae,0.1103000371303224,0.2531229362253455,0.1428228990950231
2005,spco2_le_threshold,500,17,spatial_coverage_minus_random,median_absolute_error,0.3290700964677739,0.5254468116706903,0.19637671520291639
2005,spco2_le_threshold,500,17,spatial_coverage_minus_random,p95_absolute_error,0.1416820222656412,-0.0048833343793504,-0.1465653566449916
2005,spco2_le_threshold,500,17,spatial_coverage_minus_random,p99_absolute_error,-3.9910346640368735,-2.144233619627215,1.8468010444096583
2005,spco2_le_threshold,500,17,historical_density_minus_random,rmse,12.42384020432912,12.375288477483252,-0.04855172684586684
2005,spco2_le_threshold,500,17,historical_density_minus_random,mae,6.341489432375038,6.377351649189851,0.03586221681481305
2005,spco2_le_threshold,500,17,historical_density_minus_random,median_absolute_error,2.616122588813312,2.6659480756470373,0.04982548683372512
2005,spco2_le_threshold,500,17,historical_density_minus_random,p95_absolute_error,33.029381563555404,33.22294885529938,0.19356729174397458
2005,spco2_le_threshold,500,17,historical_density_minus_random,p99_absolute_error,53.63606744927901,53.53348252435984,-0.10258492491917082
2005,spco2_le_threshold,500,18,spatial_coverage_minus_random,rmse,0.0803401760974509,0.2509040046697599,0.17056382857230898
2005,spco2_le_threshold,500,18,spatial_coverage_minus_random,mae,0.5760685329129593,0.7154748195388674,0.13940628662590804
2005,spco2_le_threshold,500,18,spatial_coverage_minus_random,median_absolute_error,0.7463824631871319,0.8444498300595171,0.09806736687238526
2005,spco2_le_threshold,500,18,spatial_coverage_minus_random,p95_absolute_error,1.492353275724298,1.6831031441158402,0.19074986839154207
2005,spco2_le_threshold,500,18,spatial_coverage_minus_random,p99_absolute_error,-1.4681353421260468,0.2120850886292231,1.68022043075527
2005,spco2_le_threshold,500,18,historical_density_minus_random,rmse,7.314944708334881,7.566630170830514,0.25168546249563306
2005,spco2_le_threshold,500,18,historical_density_minus_random,mae,5.193632114027558,5.471269080610858,0.27763696658329984
2005,spco2_le_threshold,500,18,historical_density_minus_random,median_absolute_error,3.7538137073550217,4.139437531872602,0.38562382451758026
2005,spco2_le_threshold,500,18,historical_density_minus_random,p95_absolute_error,15.496911484130225,16.064257773843224,0.567346289712999
2005,spco2_le_threshold,500,18,historical_density_minus_random,p99_absolute_error,19.376501009352864,20.03768521240707,0.661184203054205
2005,spco2_le_threshold,500,19,spatial_coverage_minus_random,rmse,4.150342857408912,3.8852542786369817,-0.26508857877193037
2005,spco2_le_threshold,500,19,spatial_coverage_minus_random,mae,1.1118516890976515,0.948380642469452,-0.16347104662819956
2005,spco2_le_threshold,500,19,spatial_coverage_minus_random,median_absolute_error,0.365859003428767,0.1849363646933852,-0.18092263873538178
2005,spco2_le_threshold,500,19,spatial_coverage_minus_random,p95_absolute_error,1.7643835449666767,1.3512045620091513,-0.4131789829575254
2005,spco2_le_threshold,500,19,spatial_coverage_minus_random,p99_absolute_error,30.194247198016768,28.88132863637327,-1.3129185616434995
2005,spco2_le_threshold,500,19,historical_density_minus_random,rmse,8.127171496547412,8.37806157476145,0.25089007821403797
2005,spco2_le_threshold,500,19,historical_density_minus_random,mae,4.477174206927849,4.684040946727713,0.2068667397998638
2005,spco2_le_threshold,500,19,historical_density_minus_random,median_absolute_error,2.408804279182988,2.592262531178364,0.18345825199537602
2005,spco2_le_threshold,500,19,historical_density_minus_random,p95_absolute_error,19.206236840157764,18.207897674069805,-0.998339166087959
2005,spco2_le_threshold,500,19,historical_density_minus_random,p99_absolute_error,35.538246215327064,37.3152602231376,1.7770140078105356
2005,spco2_le_threshold,1000,0,spatial_coverage_minus_random,rmse,0.9989827838491472,0.7926066099518536,-0.20637617389729357
2005,spco2_le_threshold,1000,0,spatial_coverage_minus_random,mae,1.2548126661289452,1.1697596171757123,-0.08505304895323285
2005,spco2_le_threshold,1000,0,spatial_coverage_minus_random,median_absolute_error,0.97707878834575,1.0405030719309991,0.0634242835852491
2005,spco2_le_threshold,1000,0,spatial_coverage_minus_random,p95_absolute_error,3.966134751376004,3.5350741966159878,-0.43106055476001615
2005,spco2_le_threshold,1000,0,spatial_coverage_minus_random,p99_absolute_error,3.283629047915724,0.7472909300995809,-2.5363381178161433
2005,spco2_le_threshold,1000,0,historical_density_minus_random,rmse,10.641536988781976,10.372829041490084,-0.26870794729189207
2005,spco2_le_threshold,1000,0,historical_density_minus_random,mae,5.774332225954332,5.586810020174072,-0.1875222057802599
2005,spco2_le_threshold,1000,0,historical_density_minus_random,median_absolute_error,2.6462611975916275,2.691899402250499,0.04563820465887147
2005,spco2_le_threshold,1000,0,historical_density_minus_random,p95_absolute_error,29.14516785010064,27.13379552064366,-2.0113723294569823
2005,spco2_le_threshold,1000,0,historical_density_minus_random,p99_absolute_error,47.25118205307402,45.92171288019814,-1.329469172875875
2005,spco2_le_threshold,1000,1,spatial_coverage_minus_random,rmse,1.455323540948985,1.3731587059684038,-0.08216483498058125
2005,spco2_le_threshold,1000,1,spatial_coverage_minus_random,mae,1.327911863152524,1.3632677195333365,0.03535585638081251
2005,spco2_le_threshold,1000,1,spatial_coverage_minus_random,median_absolute_error,1.0793144706610749,1.2155480584317218,0.13623358777064687
2005,spco2_le_threshold,1000,1,spatial_coverage_minus_random,p95_absolute_error,3.979734305359173,4.010591876655028,0.030857571295855202
2005,spco2_le_threshold,1000,1,spatial_coverage_minus_random,p99_absolute_error,1.1614157291252385,0.9406505146837674,-0.22076521444147112
2005,spco2_le_threshold,1000,1,historical_density_minus_random,rmse,10.790311470624424,10.629548453565691,-0.16076301705873242
2005,spco2_le_threshold,1000,1,historical_density_minus_random,mae,6.004054707480401,6.055555956246964,0.051501248766562924
2005,spco2_le_threshold,1000,1,historical_density_minus_random,median_absolute_error,2.896899873737567,3.051555314227329,0.15465544048976199
2005,spco2_le_threshold,1000,1,historical_density_minus_random,p95_absolute_error,26.2910809564545,24.99870443069362,-1.2923765257608792
2005,spco2_le_threshold,1000,1,historical_density_minus_random,p99_absolute_error,36.48539738424866,34.07895542353947,-2.406441960709188
2005,spco2_le_threshold,1000,2,spatial_coverage_minus_random,rmse,-0.6733419222989134,-0.3873003285339784,0.28604159376493504
2005,spco2_le_threshold,1000,2,spatial_coverage_minus_random,mae,0.4211607407137254,0.4673877093195564,0.04622696860583103
2005,spco2_le_threshold,1000,2,spatial_coverage_minus_random,median_absolute_error,0.4102323247585389,0.3810373635460564,-0.029194961212482495
2005,spco2_le_threshold,1000,2,spatial_coverage_minus_random,p95_absolute_error,1.978113708766124,2.3007514188864704,0.32263771012034637
2005,spco2_le_threshold,1000,2,spatial_coverage_minus_random,p99_absolute_error,-1.626945512416981,-0.0773198995148192,1.5496256129021617
2005,spco2_le_threshold,1000,2,historical_density_minus_random,rmse,6.5546140135746604,6.584397954990674,0.029783941416013704
2005,spco2_le_threshold,1000,2,historical_density_minus_random,mae,4.014864210831533,3.915536623974417,-0.09932758685711596
2005,spco2_le_threshold,1000,2,historical_density_minus_random,median_absolute_error,2.524526414971888,2.435444389317752,-0.08908202565413559
2005,spco2_le_threshold,1000,2,historical_density_minus_random,p95_absolute_error,14.365239300797969,13.859245385921142,-0.5059939148768269
2005,spco2_le_threshold,1000,2,historical_density_minus_random,p99_absolute_error,30.758782957543232,32.08381239511056,1.3250294375673306
2005,spco2_le_threshold,1000,3,spatial_coverage_minus_random,rmse,-1.2232218295362571,-1.007866890620054,0.21535493891620305
2005,spco2_le_threshold,1000,3,spatial_coverage_minus_random,mae,-0.0965620922157874,0.2491618418314232,0.3457239340472106
2005,spco2_le_threshold,1000,3,spatial_coverage_minus_random,median_absolute_error,0.34990104554808,0.6990361843014341,0.3491351387533541
2005,spco2_le_threshold,1000,3,spatial_coverage_minus_random,p95_absolute_error,-0.9427627814478255,-0.3011723428385977,0.6415904386092279
2005,spco2_le_threshold,1000,3,spatial_coverage_minus_random,p99_absolute_error,-7.303620495752851,-7.084869745051051,0.2187507507017994
2005,spco2_le_threshold,1000,3,historical_density_minus_random,rmse,9.896017215336329,9.898424780124362,0.0024075647880330564
2005,spco2_le_threshold,1000,3,historical_density_minus_random,mae,5.828835399949201,5.8143110183332585,-0.014524381615942161
2005,spco2_le_threshold,1000,3,historical_density_minus_random,median_absolute_error,2.953889823438232,3.0132811389939604,0.05939131555572841
2005,spco2_le_threshold,1000,3,historical_density_minus_random,p95_absolute_error,29.559783427578797,29.82253541703747,0.26275198945867473
2005,spco2_le_threshold,1000,3,historical_density_minus_random,p99_absolute_error,38.25364350133624,37.941962326660885,-0.31168117467535694
2005,spco2_le_threshold,1000,4,spatial_coverage_minus_random,rmse,15.343019980687313,15.234776803705024,-0.10824317698228825
2005,spco2_le_threshold,1000,4,spatial_coverage_minus_random,mae,4.935247702911262,4.845608502903447,-0.08963920000781478
2005,spco2_le_threshold,1000,4,spatial_coverage_minus_random,median_absolute_error,1.46624938343993,1.3888615204680264,-0.07738786297190359
2005,spco2_le_threshold,1000,4,spatial_coverage_minus_random,p95_absolute_error,16.757003869782743,16.762461736444976,0.005457866662233357
2005,spco2_le_threshold,1000,4,spatial_coverage_minus_random,p99_absolute_error,69.99192167859475,70.52937912341508,0.5374574448203333
2005,spco2_le_threshold,1000,4,historical_density_minus_random,rmse,12.89145342260198,12.380845176715766,-0.510608245886214
2005,spco2_le_threshold,1000,4,historical_density_minus_random,mae,6.475735866808492,6.168553680495611,-0.30718218631288075
2005,spco2_le_threshold,1000,4,historical_density_minus_random,median_absolute_error,2.9585667832375577,2.6786082060597494,-0.27995857717780837
2005,spco2_le_threshold,1000,4,historical_density_minus_random,p95_absolute_error,26.499446767977236,25.66462753758849,-0.8348192303887458
2005,spco2_le_threshold,1000,4,historical_density_minus_random,p99_absolute_error,71.9364824241042,68.68213894624714,-3.254343477857063
2005,spco2_le_threshold,1000,5,spatial_coverage_minus_random,rmse,-1.0988364921445424,-1.086126275502174,0.012710216642368266
2005,spco2_le_threshold,1000,5,spatial_coverage_minus_random,mae,-0.2294219537692896,-0.2571887730064066,-0.02776681923711699
2005,spco2_le_threshold,1000,5,spatial_coverage_minus_random,median_absolute_error,0.197518070670128,0.1878338257782843,-0.00968424489184369
2005,spco2_le_threshold,1000,5,spatial_coverage_minus_random,p95_absolute_error,-1.7992945374076117,-1.660814797510298,0.13847973989731366
2005,spco2_le_threshold,1000,5,spatial_coverage_minus_random,p99_absolute_error,-3.113948395039685,-3.182636111396988,-0.06868771635730297
2005,spco2_le_threshold,1000,5,historical_density_minus_random,rmse,8.624535126102572,8.177115263329615,-0.4474198627729571
2005,spco2_le_threshold,1000,5,historical_density_minus_random,mae,4.8877956336094535,4.625090343506315,-0.26270529010313837
2005,spco2_le_threshold,1000,5,historical_density_minus_random,median_absolute_error,2.799688185309037,2.617243506383801,-0.1824446789252363
2005,spco2_le_threshold,1000,5,historical_density_minus_random,p95_absolute_error,18.677154647155422,17.945883844366094,-0.7312708027893287
2005,spco2_le_threshold,1000,5,historical_density_minus_random,p99_absolute_error,35.75373845771976,32.96516873422969,-2.7885697234900704
2005,spco2_le_threshold,1000,6,spatial_coverage_minus_random,rmse,-1.8665634267272289,-1.7948664389470572,0.07169698778017164
2005,spco2_le_threshold,1000,6,spatial_coverage_minus_random,mae,-0.2708690409631149,-0.2247547441896671,0.04611429677344783
2005,spco2_le_threshold,1000,6,spatial_coverage_minus_random,median_absolute_error,0.260509913024805,0.28312405462475,0.022614141599945015
2005,spco2_le_threshold,1000,6,spatial_coverage_minus_random,p95_absolute_error,-1.442500589537758,-1.2745581553080427,0.16794243422971533
2005,spco2_le_threshold,1000,6,spatial_coverage_minus_random,p99_absolute_error,-11.502527618223269,-11.942134612202835,-0.4396069939795666
2005,spco2_le_threshold,1000,6,historical_density_minus_random,rmse,8.641216413188438,8.68758139480844,0.0463649816200018
2005,spco2_le_threshold,1000,6,historical_density_minus_random,mae,5.046484645103663,5.165590078857322,0.119105433753659
2005,spco2_le_threshold,1000,6,historical_density_minus_random,median_absolute_error,2.461905799541256,2.591061758140853,0.12915595859959694
2005,spco2_le_threshold,1000,6,historical_density_minus_random,p95_absolute_error,22.34306273335457,22.15230070162307,-0.1907620317315022
2005,spco2_le_threshold,1000,6,historical_density_minus_random,p99_absolute_error,40.51313893766765,37.2866709202073,-3.2264680174603484
2005,spco2_le_threshold,1000,7,spatial_coverage_minus_random,rmse,-0.8318548881165491,-0.6751270974295025,0.15672779068704656
2005,spco2_le_threshold,1000,7,spatial_coverage_minus_random,mae,-0.1927083195657921,-0.0416832618346756,0.1510250577311165
2005,spco2_le_threshold,1000,7,spatial_coverage_minus_random,median_absolute_error,-0.1168405729603989,0.0737841443129241,0.190624717273323
2005,spco2_le_threshold,1000,7,spatial_coverage_minus_random,p95_absolute_error,0.4652294524027027,0.5316557029499833,0.06642625054728063
2005,spco2_le_threshold,1000,7,spatial_coverage_minus_random,p99_absolute_error,-3.204595608905919,-2.862582304947054,0.34201330395886487
2005,spco2_le_threshold,1000,7,historical_density_minus_random,rmse,8.024155148810504,8.067920587090828,0.04376543828032453
2005,spco2_le_threshold,1000,7,historical_density_minus_random,mae,5.093693039969429,5.035074008982488,-0.058619030986940324
2005,spco2_le_threshold,1000,7,historical_density_minus_random,median_absolute_error,3.1600964899852784,3.208492487028934,0.048395997043655825
2005,spco2_le_threshold,1000,7,historical_density_minus_random,p95_absolute_error,17.670616998138996,17.471547132905066,-0.19906986523393044
2005,spco2_le_threshold,1000,7,historical_density_minus_random,p99_absolute_error,38.30999178924221,39.94656224057499,1.63657045133278
2005,spco2_le_threshold,1000,8,spatial_coverage_minus_random,rmse,8.8545293036433,8.750079019686538,-0.10445028395676204
2005,spco2_le_threshold,1000,8,spatial_coverage_minus_random,mae,2.7762213116155703,2.9075827705847264,0.13136145896915608
2005,spco2_le_threshold,1000,8,spatial_coverage_minus_random,median_absolute_error,0.92024764517285,1.2465419781576088,0.32629433298475885
2005,spco2_le_threshold,1000,8,spatial_coverage_minus_random,p95_absolute_error,10.12082666073011,9.41993143747267,-0.7008952232574401
2005,spco2_le_threshold,1000,8,spatial_coverage_minus_random,p99_absolute_error,26.489256080648488,25.479932289400537,-1.009323791247951
2005,spco2_le_threshold,1000,8,historical_density_minus_random,rmse,8.915925253187318,8.833820183821615,-0.08210506936570283
2005,spco2_le_threshold,1000,8,historical_density_minus_random,mae,4.572639643364974,4.535728457373169,-0.036911185991804984
2005,spco2_le_threshold,1000,8,historical_density_minus_random,median_absolute_error,1.9796873611120132,1.9868726872804812,0.007185326168468009
2005,spco2_le_threshold,1000,8,historical_density_minus_random,p95_absolute_error,20.277657847663782,20.69637134703473,0.4187134993709485
2005,spco2_le_threshold,1000,8,historical_density_minus_random,p99_absolute_error,39.86640603075874,38.22203207578369,-1.6443739549750518
2005,spco2_le_threshold,1000,9,spatial_coverage_minus_random,rmse,-0.1090753103969603,-0.2129243688023265,-0.1038490584053662
2005,spco2_le_threshold,1000,9,spatial_coverage_minus_random,mae,0.7886943433449947,0.6464847357819572,-0.14220960756303747
2005,spco2_le_threshold,1000,9,spatial_coverage_minus_random,median_absolute_error,0.5624033273307418,0.3923342820630182,-0.17006904526772365
2005,spco2_le_threshold,1000,9,spatial_coverage_minus_random,p95_absolute_error,4.0544071450114245,3.601381305897725,-0.45302583911369965
2005,spco2_le_threshold,1000,9,spatial_coverage_minus_random,p99_absolute_error,2.4566534940563542,1.685430556337323,-0.7712229377190312
2005,spco2_le_threshold,1000,9,historical_density_minus_random,rmse,7.294082955764015,7.699971900954143,0.40588894519012797
2005,spco2_le_threshold,1000,9,historical_density_minus_random,mae,4.390404467292656,4.671573930067872,0.2811694627752157
2005,spco2_le_threshold,1000,9,historical_density_minus_random,median_absolute_error,2.271046186322792,2.403540603716749,0.13249441739395706
2005,spco2_le_threshold,1000,9,historical_density_minus_random,p95_absolute_error,16.974849799447426,18.90243482942717,1.927585029979742
2005,spco2_le_threshold,1000,9,historical_density_minus_random,p99_absolute_error,41.88258840794616,42.45866368280282,0.5760752748566631
2005,spco2_le_threshold,1000,10,spatial_coverage_minus_random,rmse,-1.911248498067749,-2.0912343194999856,-0.17998582143223651
2005,spco2_le_threshold,1000,10,spatial_coverage_minus_random,mae,0.3456402077263369,0.3321633880032291,-0.013476819723107825
2005,spco2_le_threshold,1000,10,spatial_coverage_minus_random,median_absolute_error,0.9468233584961468,1.041566091797108,0.09474273330096106
2005,spco2_le_threshold,1000,10,spatial_coverage_minus_random,p95_absolute_error,0.0049861002828208,-0.5900062153528083,-0.594992315635629
2005,spco2_le_threshold,1000,10,spatial_coverage_minus_random,p99_absolute_error,-14.672262492362307,-16.884619717086153,-2.2123572247238457
2005,spco2_le_threshold,1000,10,historical_density_minus_random,rmse,8.187237999590923,7.734603173659117,-0.45263482593180626
2005,spco2_le_threshold,1000,10,historical_density_minus_random,mae,5.525840232280096,5.284892066885318,-0.24094816539477826
2005,spco2_le_threshold,1000,10,historical_density_minus_random,median_absolute_error,3.349173763259813,3.3904028200224445,0.041229056762631444
2005,spco2_le_threshold,1000,10,historical_density_minus_random,p95_absolute_error,23.885530224022027,21.516218789190724,-2.369311434831303
2005,spco2_le_threshold,1000,10,historical_density_minus_random,p99_absolute_error,33.73180418224251,33.33950198972674,-0.39230219251577125
2005,spco2_le_threshold,1000,11,spatial_coverage_minus_random,rmse,-16.001577191438066,-16.12072292406056,-0.11914573262249206
2005,spco2_le_threshold,1000,11,spatial_coverage_minus_random,mae,-3.2070501094539168,-3.2263452106403694,-0.019295101186452612
2005,spco2_le_threshold,1000,11,spatial_coverage_minus_random,median_absolute_error,0.2101569571029529,0.2066624757079296,-0.0034944813950233133
2005,spco2_le_threshold,1000,11,spatial_coverage_minus_random,p95_absolute_error,-12.48610423578679,-12.920587601748394,-0.4344833659616043
2005,spco2_le_threshold,1000,11,spatial_coverage_minus_random,p99_absolute_error,-55.89323629379537,-58.4060091878648,-2.5127728940694283
2005,spco2_le_threshold,1000,11,historical_density_minus_random,rmse,-7.335449272595646,-7.3608433330997585,-0.025394060504112304
2005,spco2_le_threshold,1000,11,historical_density_minus_random,mae,0.6107870356770029,0.7912258212840726,0.18043878560706972
2005,spco2_le_threshold,1000,11,historical_density_minus_random,median_absolute_error,1.5867131924370028,1.8382077472331844,0.25149455479618155
2005,spco2_le_threshold,1000,11,historical_density_minus_random,p95_absolute_error,4.499846074076473,4.7437570478071365,0.24391097373066373
2005,spco2_le_threshold,1000,11,historical_density_minus_random,p99_absolute_error,-8.198657008158023,-10.155508543916454,-1.9568515357584317
2005,spco2_le_threshold,1000,12,spatial_coverage_minus_random,rmse,-2.330108419842052,-2.234009067861919,0.09609935198013275
2005,spco2_le_threshold,1000,12,spatial_coverage_minus_random,mae,0.0073234437357019,-0.058012739139631,-0.0653361828753329
2005,spco2_le_threshold,1000,12,spatial_coverage_minus_random,median_absolute_error,0.7471297627336355,0.584458639013377,-0.1626711237202585
2005,spco2_le_threshold,1000,12,spatial_coverage_minus_random,p95_absolute_error,-0.9689719224196692,-0.4914601987549076,0.47751172366476163
2005,spco2_le_threshold,1000,12,spatial_coverage_minus_random,p99_absolute_error,-11.93250961285132,-9.803672105313469,2.1288375075378507
2005,spco2_le_threshold,1000,12,historical_density_minus_random,rmse,8.491062285671646,9.031452877075566,0.54039059140392
2005,spco2_le_threshold,1000,12,historical_density_minus_random,mae,5.0752809488090485,5.311333018220809,0.2360520694117607
2005,spco2_le_threshold,1000,12,historical_density_minus_random,median_absolute_error,3.0362008683246984,2.938117559019048,-0.09808330930565035
2005,spco2_le_threshold,1000,12,historical_density_minus_random,p95_absolute_error,18.48673208622182,21.41186053560422,2.925128449382399
2005,spco2_le_threshold,1000,12,historical_density_minus_random,p99_absolute_error,45.7918215497844,49.14581128890865,3.353989739124245
2005,spco2_le_threshold,1000,13,spatial_coverage_minus_random,rmse,6.941702416783034,7.128646923601167,0.1869445068181328
2005,spco2_le_threshold,1000,13,spatial_coverage_minus_random,mae,2.897585120198821,3.0587069720524624,0.16112185185364147
2005,spco2_le_threshold,1000,13,spatial_coverage_minus_random,median_absolute_error,1.8323304995522849,1.8795265437490516,0.04719604419676671
2005,spco2_le_threshold,1000,13,spatial_coverage_minus_random,p95_absolute_error,6.366395000517215,7.04538853566055,0.6789935351433343
2005,spco2_le_threshold,1000,13,spatial_coverage_minus_random,p99_absolute_error,22.722778329504777,23.920028513602038,1.1972501840972605
2005,spco2_le_threshold,1000,13,historical_density_minus_random,rmse,8.737902853430217,8.480287070076251,-0.25761578335396607
2005,spco2_le_threshold,1000,13,historical_density_minus_random,mae,5.3010265384213024,5.351143300396419,0.05011676197511683
2005,spco2_le_threshold,1000,13,historical_density_minus_random,median_absolute_error,3.4272375484370627,3.6381850557333735,0.21094750729631073
2005,spco2_le_threshold,1000,13,historical_density_minus_random,p95_absolute_error,18.720812658930942,17.670475315435468,-1.0503373434954746
2005,spco2_le_threshold,1000,13,historical_density_minus_random,p99_absolute_error,32.732138212240685,30.04718816409796,-2.684950048142724
2005,spco2_le_threshold,1000,14,spatial_coverage_minus_random,rmse,5.079014071237157,5.096238930662317,0.017224859425159167
2005,spco2_le_threshold,1000,14,spatial_coverage_minus_random,mae,2.5752337538172068,2.4830563792792724,-0.0921773745379344
2005,spco2_le_threshold,1000,14,spatial_coverage_minus_random,median_absolute_error,1.1017938827433795,0.8602045350492347,-0.24158934769414486
2005,spco2_le_threshold,1000,14,spatial_coverage_minus_random,p95_absolute_error,9.60509555672845,9.8809347460043,0.2758391892758496
2005,spco2_le_threshold,1000,14,spatial_coverage_minus_random,p99_absolute_error,21.80339843948532,22.63366872531762,0.8302702858322988
2005,spco2_le_threshold,1000,14,historical_density_minus_random,rmse,8.39391016991005,8.660293747775668,0.26638357786561784
2005,spco2_le_threshold,1000,14,historical_density_minus_random,mae,5.0689177885996415,5.292096663732167,0.22317887513252543
2005,spco2_le_threshold,1000,14,historical_density_minus_random,median_absolute_error,2.930380536361554,2.9941543136167184,0.06377377725516453
2005,spco2_le_threshold,1000,14,historical_density_minus_random,p95_absolute_error,19.0872626542518,20.95123919375064,1.863976539498843
2005,spco2_le_threshold,1000,14,historical_density_minus_random,p99_absolute_error,38.6970221887884,39.070608371883,0.373586183094595
2005,spco2_le_threshold,1000,15,spatial_coverage_minus_random,rmse,0.7388799502441188,0.5063233963376881,-0.2325565539064307
2005,spco2_le_threshold,1000,15,spatial_coverage_minus_random,mae,0.4465355397646675,0.292419088470055,-0.1541164512946125
2005,spco2_le_threshold,1000,15,spatial_coverage_minus_random,median_absolute_error,0.4757400564272132,0.4271223420859087,-0.04861771434130446
2005,spco2_le_threshold,1000,15,spatial_coverage_minus_random,p95_absolute_error,0.1565669606031576,-0.3787583898647284,-0.535325350467886
2005,spco2_le_threshold,1000,15,spatial_coverage_minus_random,p99_absolute_error,4.56368185902204,3.397631986315403,-1.1660498727066368
2005,spco2_le_threshold,1000,15,historical_density_minus_random,rmse,11.24591442839932,11.07180029625857,-0.1741141321407511
2005,spco2_le_threshold,1000,15,historical_density_minus_random,mae,5.629786445874071,5.662022341786493,0.0322358959124216
2005,spco2_le_threshold,1000,15,historical_density_minus_random,median_absolute_error,2.924994556330205,3.0671102716218286,0.1421157152916237
2005,spco2_le_threshold,1000,15,historical_density_minus_random,p95_absolute_error,24.09805100097161,23.08544840903714,-1.012602591934467
2005,spco2_le_threshold,1000,15,historical_density_minus_random,p99_absolute_error,53.96316563456395,52.73870303606597,-1.2244625984979791
2005,spco2_le_threshold,1000,16,spatial_coverage_minus_random,rmse,-0.1143746905660947,-0.1590447569101343,-0.04467006634403961
2005,spco2_le_threshold,1000,16,spatial_coverage_minus_random,mae,0.2845164794811872,0.1600352761041819,-0.1244812033770053
2005,spco2_le_threshold,1000,16,spatial_coverage_minus_random,median_absolute_error,0.3436189578926587,0.2050290602352333,-0.13858989765742544
2005,spco2_le_threshold,1000,16,spatial_coverage_minus_random,p95_absolute_error,0.7857861428582922,0.921112326913125,0.13532618405483277
2005,spco2_le_threshold,1000,16,spatial_coverage_minus_random,p99_absolute_error,-1.1604987734082783,-1.1160016028682662,0.04449717054001212
2005,spco2_le_threshold,1000,16,historical_density_minus_random,rmse,9.579239128961728,8.529304214107064,-1.0499349148546635
