year,evaluation_domain,budget,comparison,metric,n_seeds,mean_area_weighting_change,sd_area_weighting_change,seed_bootstrap_low,seed_bootstrap_high,fraction_change_below_zero
2014,all,5000,historical_density_minus_random,mae,20,-0.0055799784791425115,0.2594507837268896,-0.1145144642244869,0.1043252456505361,0.5
2014,all,5000,historical_density_minus_random,median_absolute_error,20,-0.00293672536867009,0.13930750831379257,-0.060083712265391845,0.05811302271741828,0.55
2014,all,5000,historical_density_minus_random,p95_absolute_error,20,-0.004592413137697626,2.105005082416651,-0.8990110476408598,0.9036354911704845,0.5
2014,all,5000,historical_density_minus_random,p99_absolute_error,20,-1.3118605725962644,4.196882501536763,-3.203398237883613,0.46396242889800654,0.6
2014,all,5000,historical_density_minus_random,rmse,20,-0.05568107478372406,0.5546726940898998,-0.2896761321988696,0.18138619320362956,0.55
2014,all,5000,spatial_coverage_minus_random,mae,20,-0.001992569788730778,0.11786310085643688,-0.05358769212291017,0.04802054540309755,0.5
2014,all,5000,spatial_coverage_minus_random,median_absolute_error,20,-0.022388792326108856,0.09215924648989193,-0.06241642043604622,0.015268495130930853,0.6
2014,all,5000,spatial_coverage_minus_random,p95_absolute_error,20,-0.007915482829086596,0.5142950353472023,-0.230453424081917,0.2023124125004485,0.55
2014,all,5000,spatial_coverage_minus_random,p99_absolute_error,20,-0.011357680447850137,1.148529937084517,-0.4977058438739392,0.4896590573630393,0.55
2014,all,5000,spatial_coverage_minus_random,rmse,20,0.05642003029890165,0.1389295077571714,-0.003922016576979651,0.11449715873972402,0.4
2014,spco2_le_threshold,500,historical_density_minus_random,mae,20,-0.06698771389470962,0.2729396141413861,-0.1744268048995942,0.053053311954573995,0.6
2014,spco2_le_threshold,500,historical_density_minus_random,median_absolute_error,20,-0.043573332111526454,0.27021543908288365,-0.14939046441015136,0.07960942997600041,0.65
2014,spco2_le_threshold,500,historical_density_minus_random,p95_absolute_error,20,0.18898733806597753,1.1029047824365124,-0.28695794228637184,0.6582131193423977,0.35
2014,spco2_le_threshold,500,historical_density_minus_random,p99_absolute_error,20,-0.8036027638028216,2.347294913853148,-1.8517798938747239,0.14340621460017453,0.6
2014,spco2_le_threshold,500,historical_density_minus_random,rmse,20,-0.09965778911876973,0.3792479775374975,-0.26175066292233756,0.06030853047125259,0.7
2014,spco2_le_threshold,500,spatial_coverage_minus_random,mae,20,0.0027635625213223215,0.21427418439566234,-0.09104601444860579,0.09331840137152092,0.45
2014,spco2_le_threshold,500,spatial_coverage_minus_random,median_absolute_error,20,0.03411285284768012,0.1989401816857326,-0.04917615356919177,0.11939129550210639,0.45
2014,spco2_le_threshold,500,spatial_coverage_minus_random,p95_absolute_error,20,-0.11445228871908383,0.77353318012634,-0.4321793386090935,0.23124248833472782,0.6
2014,spco2_le_threshold,500,spatial_coverage_minus_random,p99_absolute_error,20,-0.34570771540399986,1.3711547442006886,-0.960734184791432,0.2253862565417723,0.5
2014,spco2_le_threshold,500,spatial_coverage_minus_random,rmse,20,-0.04799617281295844,0.26060509633551365,-0.16062217057670347,0.062390263129699065,0.5
2014,spco2_le_threshold,1000,historical_density_minus_random,mae,20,0.018248046244991368,0.30855424471059134,-0.11398502861794274,0.1484962995539057,0.45
2014,spco2_le_threshold,1000,historical_density_minus_random,median_absolute_error,20,0.014395232755734334,0.21853020218198277,-0.07493381840376248,0.111299311335842,0.5
2014,spco2_le_threshold,1000,historical_density_minus_random,p95_absolute_error,20,0.28534824150702337,2.032869429796326,-0.5641262241054151,1.1579966982145768,0.6
2014,spco2_le_threshold,1000,historical_density_minus_random,p99_absolute_error,20,-0.04241913423207766,3.1188218122044042,-1.2987727707819647,1.3512198463923824,0.6
2014,spco2_le_threshold,1000,historical_density_minus_random,rmse,20,0.0407035018475236,0.5155368237122442,-0.17191648434693318,0.26380905047297176,0.6
2014,spco2_le_threshold,1000,spatial_coverage_minus_random,mae,20,-0.019367565691822547,0.14205268434032675,-0.07589042682975669,0.0446418208321547,0.65
2014,spco2_le_threshold,1000,spatial_coverage_minus_random,median_absolute_error,20,-0.04339491184125135,0.1438797083343727,-0.1054311705069889,0.019866948287863548,0.7
2014,spco2_le_threshold,1000,spatial_coverage_minus_random,p95_absolute_error,20,-0.02201556461439901,0.561923975825605,-0.25369274912009365,0.22696360463287316,0.6
2014,spco2_le_threshold,1000,spatial_coverage_minus_random,p99_absolute_error,20,-0.27960532898812074,1.104935392997268,-0.7535649190537178,0.19884116981523933,0.6
2014,spco2_le_threshold,1000,spatial_coverage_minus_random,rmse,20,0.005795523255491897,0.19610231825098648,-0.07630075556711287,0.09114294810426879,0.55
2014,spco2_le_threshold,2500,historical_density_minus_random,mae,20,-0.010208057651412972,0.2568081158769143,-0.12132688888650629,0.10009041806757521,0.5
2014,spco2_le_threshold,2500,historical_density_minus_random,median_absolute_error,20,-0.030851681795922924,0.1711746999538553,-0.10385473117637468,0.04174691413133901,0.55
2014,spco2_le_threshold,2500,historical_density_minus_random,p95_absolute_error,20,-0.0004290908336042065,2.282834596416821,-0.9363298777775706,1.0355388435756103,0.6
2014,spco2_le_threshold,2500,historical_density_minus_random,p99_absolute_error,20,-0.39222484001946256,4.405045675860135,-2.2375682306601044,1.500030095965905,0.5
2014,spco2_le_threshold,2500,historical_density_minus_random,rmse,20,-0.00614108747056612,0.6733958372736427,-0.28974155921613587,0.28796222438004515,0.5
2014,spco2_le_threshold,2500,spatial_coverage_minus_random,mae,20,-0.06045947642044638,0.11872961408661724,-0.11100496817491018,-0.00854017587021375,0.6
2014,spco2_le_threshold,2500,spatial_coverage_minus_random,median_absolute_error,20,-0.041402075279673045,0.10509873549606082,-0.08480639185063144,0.004464925689244365,0.7
2014,spco2_le_threshold,2500,spatial_coverage_minus_random,p95_absolute_error,20,-0.20567780754976966,0.3517095211498387,-0.35945226238149297,-0.056616955718174405,0.7
2014,spco2_le_threshold,2500,spatial_coverage_minus_random,p99_absolute_error,20,-0.4437514707637919,1.5405861826912637,-1.1427367933957353,0.14696876520714425,0.55
2014,spco2_le_threshold,2500,spatial_coverage_minus_random,rmse,20,-0.07208770057448054,0.21628272783633212,-0.16857451009762994,0.016630965043977267,0.55
2014,spco2_le_threshold,5000,historical_density_minus_random,mae,20,-0.005682875245100272,0.2595134313156096,-0.11340239292301332,0.10486032316719358,0.5
2014,spco2_le_threshold,5000,historical_density_minus_random,median_absolute_error,20,-0.003079242446018793,0.13943220521441377,-0.059824476790007186,0.05882035871927172,0.55
2014,spco2_le_threshold,5000,historical_density_minus_random,p95_absolute_error,20,0.009522241210114224,2.120563286254246,-0.9088785925312145,0.9121727123898937,0.5
2014,spco2_le_threshold,5000,historical_density_minus_random,p99_absolute_error,20,-1.2137698047527348,4.131162382383975,-3.0152653074487445,0.5187403796124807,0.65
2014,spco2_le_threshold,5000,historical_density_minus_random,rmse,20,-0.06721841529148805,0.6341533259743681,-0.33656349766117594,0.20119015128435958,0.6
2014,spco2_le_threshold,5000,spatial_coverage_minus_random,mae,20,-0.0022205357211891657,0.11794400679568408,-0.05362993889848691,0.047215231280842505,0.5
2014,spco2_le_threshold,5000,spatial_coverage_minus_random,median_absolute_error,20,-0.0226680029866728,0.0923745603882085,-0.06413057636777007,0.014517247751485772,0.65
2014,spco2_le_threshold,5000,spatial_coverage_minus_random,p95_absolute_error,20,-0.0005926299304284732,0.514401021500209,-0.2269981220192934,0.2172493671318951,0.55
2014,spco2_le_threshold,5000,spatial_coverage_minus_random,p99_absolute_error,20,-0.037367966848905955,1.1382797936132303,-0.5159357694800066,0.45273065166362053,0.55
2014,spco2_le_threshold,5000,spatial_coverage_minus_random,rmse,20,0.0470572560482541,0.18603700598437767,-0.03290614561175522,0.12678430150677558,0.55
