year,validation_scheme,spatial_fold,budget,seed,strategy,domain,weighting,n_evaluation,bias,mae,rmse,latitude_cutoff_degrees_north
2005,hidden_cells_latitude_cap,-1,5000,6,spatial_coverage,south_of_60n,spherical_cell_area,86916,0.1626260439038217,9.983443899117711,20.727532885561185,60.0
2005,hidden_cells_latitude_cap,-1,5000,7,random,global,equal_cell,86916,0.0350338538279107,9.679824432680432,23.438663876817547,60.0
2005,hidden_cells_latitude_cap,-1,5000,7,random,global,spherical_cell_area,86916,-0.0224451138736188,9.342967729601916,22.09199783684336,60.0
2005,hidden_cells_latitude_cap,-1,5000,7,random,south_of_60n,equal_cell,86916,0.0350338538279107,9.679824432680432,23.438663876817547,60.0
2005,hidden_cells_latitude_cap,-1,5000,7,random,south_of_60n,spherical_cell_area,86916,-0.0224451138736188,9.342967729601916,22.09199783684336,60.0
2005,hidden_cells_latitude_cap,-1,5000,7,historical_density,global,equal_cell,86916,-1.0166019353898377,12.209541947116737,28.560984761678963,60.0
2005,hidden_cells_latitude_cap,-1,5000,7,historical_density,global,spherical_cell_area,86916,-0.8118906553990717,11.829671391515912,26.77567759415831,60.0
2005,hidden_cells_latitude_cap,-1,5000,7,historical_density,south_of_60n,equal_cell,86916,-1.0166019353898377,12.209541947116737,28.560984761678963,60.0
2005,hidden_cells_latitude_cap,-1,5000,7,historical_density,south_of_60n,spherical_cell_area,86916,-0.8118906553990717,11.829671391515912,26.77567759415831,60.0
2005,hidden_cells_latitude_cap,-1,5000,7,spatial_coverage,global,equal_cell,86916,-0.1825378319220551,9.830461649755748,22.52972331769771,60.0
2005,hidden_cells_latitude_cap,-1,5000,7,spatial_coverage,global,spherical_cell_area,86916,-0.1865263311438693,9.485780926979633,21.05787544417719,60.0
2005,hidden_cells_latitude_cap,-1,5000,7,spatial_coverage,south_of_60n,equal_cell,86916,-0.1825378319220551,9.830461649755748,22.52972331769771,60.0
2005,hidden_cells_latitude_cap,-1,5000,7,spatial_coverage,south_of_60n,spherical_cell_area,86916,-0.1865263311438693,9.485780926979633,21.05787544417719,60.0
2005,hidden_cells_latitude_cap,-1,5000,8,random,global,equal_cell,86916,-0.4041037147274072,9.404148758349251,24.60326274701608,60.0
2005,hidden_cells_latitude_cap,-1,5000,8,random,global,spherical_cell_area,86916,-0.3065420363652122,9.0928871797288,23.09208561574339,60.0
2005,hidden_cells_latitude_cap,-1,5000,8,random,south_of_60n,equal_cell,86916,-0.4041037147274072,9.404148758349251,24.60326274701608,60.0
2005,hidden_cells_latitude_cap,-1,5000,8,random,south_of_60n,spherical_cell_area,86916,-0.3065420363652122,9.0928871797288,23.09208561574339,60.0
2005,hidden_cells_latitude_cap,-1,5000,8,historical_density,global,equal_cell,86916,-1.308212146887635,11.93323312295238,28.464488736868827,60.0
2005,hidden_cells_latitude_cap,-1,5000,8,historical_density,global,spherical_cell_area,86916,-1.0190734799277246,11.455749901542484,26.610504768092568,60.0
2005,hidden_cells_latitude_cap,-1,5000,8,historical_density,south_of_60n,equal_cell,86916,-1.308212146887635,11.93323312295238,28.464488736868827,60.0
2005,hidden_cells_latitude_cap,-1,5000,8,historical_density,south_of_60n,spherical_cell_area,86916,-1.0190734799277246,11.455749901542484,26.610504768092568,60.0
2005,hidden_cells_latitude_cap,-1,5000,8,spatial_coverage,global,equal_cell,86916,-0.020942618144202,9.799306226703408,21.042870775304134,60.0
2005,hidden_cells_latitude_cap,-1,5000,8,spatial_coverage,global,spherical_cell_area,86916,0.2018556780701576,9.54071691425616,19.960489013833755,60.0
2005,hidden_cells_latitude_cap,-1,5000,8,spatial_coverage,south_of_60n,equal_cell,86916,-0.020942618144202,9.799306226703408,21.042870775304134,60.0
2005,hidden_cells_latitude_cap,-1,5000,8,spatial_coverage,south_of_60n,spherical_cell_area,86916,0.2018556780701576,9.54071691425616,19.960489013833755,60.0
2005,hidden_cells_latitude_cap,-1,5000,9,random,global,equal_cell,86916,0.4143239261993718,9.900407206914544,24.17812079376516,60.0
2005,hidden_cells_latitude_cap,-1,5000,9,random,global,spherical_cell_area,86916,0.4245689496537473,9.469713375771304,22.523357225313077,60.0
2005,hidden_cells_latitude_cap,-1,5000,9,random,south_of_60n,equal_cell,86916,0.4143239261993718,9.900407206914544,24.17812079376516,60.0
2005,hidden_cells_latitude_cap,-1,5000,9,random,south_of_60n,spherical_cell_area,86916,0.4245689496537473,9.469713375771304,22.523357225313077,60.0
2005,hidden_cells_latitude_cap,-1,5000,9,historical_density,global,equal_cell,86916,-1.0001733610444443,12.232679729534834,28.472365822410108,60.0
2005,hidden_cells_latitude_cap,-1,5000,9,historical_density,global,spherical_cell_area,86916,-0.6591999185701469,11.81024932794188,26.689554902739488,60.0
2005,hidden_cells_latitude_cap,-1,5000,9,historical_density,south_of_60n,equal_cell,86916,-1.0001733610444443,12.232679729534834,28.472365822410108,60.0
2005,hidden_cells_latitude_cap,-1,5000,9,historical_density,south_of_60n,spherical_cell_area,86916,-0.6591999185701469,11.81024932794188,26.689554902739488,60.0
2005,hidden_cells_latitude_cap,-1,5000,9,spatial_coverage,global,equal_cell,86916,-0.1551684359658762,9.65735314513605,21.29655839967792,60.0
2005,hidden_cells_latitude_cap,-1,5000,9,spatial_coverage,global,spherical_cell_area,86916,0.0052936888154071,9.421568158979516,20.152403105366638,60.0
2005,hidden_cells_latitude_cap,-1,5000,9,spatial_coverage,south_of_60n,equal_cell,86916,-0.1551684359658762,9.65735314513605,21.29655839967792,60.0
2005,hidden_cells_latitude_cap,-1,5000,9,spatial_coverage,south_of_60n,spherical_cell_area,86916,0.0052936888154071,9.421568158979516,20.152403105366638,60.0
2005,hidden_cells_latitude_cap,-1,5000,10,random,global,equal_cell,86916,-0.0921616635276362,9.731496074475592,22.58218885120376,60.0
2005,hidden_cells_latitude_cap,-1,5000,10,random,global,spherical_cell_area,86916,-0.0790865715092683,9.354208165718235,21.24947440290151,60.0
2005,hidden_cells_latitude_cap,-1,5000,10,random,south_of_60n,equal_cell,86916,-0.0921616635276362,9.731496074475592,22.58218885120376,60.0
2005,hidden_cells_latitude_cap,-1,5000,10,random,south_of_60n,spherical_cell_area,86916,-0.0790865715092683,9.354208165718235,21.24947440290151,60.0
2005,hidden_cells_latitude_cap,-1,5000,10,historical_density,global,equal_cell,86916,-0.7709930762870694,11.760866381777465,28.121445965810747,60.0
2005,hidden_cells_latitude_cap,-1,5000,10,historical_density,global,spherical_cell_area,86916,-0.4818400896435996,11.33739091096398,26.336460098019245,60.0
2005,hidden_cells_latitude_cap,-1,5000,10,historical_density,south_of_60n,equal_cell,86916,-0.7709930762870694,11.760866381777465,28.121445965810747,60.0
2005,hidden_cells_latitude_cap,-1,5000,10,historical_density,south_of_60n,spherical_cell_area,86916,-0.4818400896435996,11.33739091096398,26.336460098019245,60.0
2005,hidden_cells_latitude_cap,-1,5000,10,spatial_coverage,global,equal_cell,86916,-0.0399318272535722,9.721000995596826,21.693929381782944,60.0
2005,hidden_cells_latitude_cap,-1,5000,10,spatial_coverage,global,spherical_cell_area,86916,0.0488667496077098,9.377937225222803,20.37042246686803,60.0
2005,hidden_cells_latitude_cap,-1,5000,10,spatial_coverage,south_of_60n,equal_cell,86916,-0.0399318272535722,9.721000995596826,21.693929381782944,60.0
2005,hidden_cells_latitude_cap,-1,5000,10,spatial_coverage,south_of_60n,spherical_cell_area,86916,0.0488667496077098,9.377937225222803,20.37042246686803,60.0
2005,hidden_cells_latitude_cap,-1,5000,11,random,global,equal_cell,86916,0.2245854347997417,9.95687019174969,24.617789411160164,60.0
2005,hidden_cells_latitude_cap,-1,5000,11,random,global,spherical_cell_area,86916,0.0789168090361692,9.530330395188638,23.04732301532147,60.0
2005,hidden_cells_latitude_cap,-1,5000,11,random,south_of_60n,equal_cell,86916,0.2245854347997417,9.95687019174969,24.617789411160164,60.0
2005,hidden_cells_latitude_cap,-1,5000,11,random,south_of_60n,spherical_cell_area,86916,0.0789168090361692,9.530330395188638,23.04732301532147,60.0
2005,hidden_cells_latitude_cap,-1,5000,11,historical_density,global,equal_cell,86916,-0.9742758259814956,11.693102945043847,28.086943211192157,60.0
2005,hidden_cells_latitude_cap,-1,5000,11,historical_density,global,spherical_cell_area,86916,-0.6713899516243328,11.23264417804564,26.221619812903064,60.0
