year,spatial_fold,evaluation_domain,budget,comparison,metric,n_seeds,mean_difference,sd_difference,seed_bootstrap_low,seed_bootstrap_high,fraction_difference_below_zero
2005,0,spco2_le_threshold,5000,spatial_coverage_minus_random,p95_absolute_error,5,2.1870996406105307,1.2810784467992342,1.1830744302546747,3.222387914227153,0.0
2005,0,spco2_le_threshold,5000,spatial_coverage_minus_random,p99_absolute_error,5,11.390621764188822,10.36031214996205,4.164933590670725,19.536798479166194,0.0
2005,0,spco2_le_threshold,5000,spatial_coverage_minus_random,rmse,5,4.833321478794163,2.4777882508743048,2.7030022580797928,6.465501973044113,0.0
2005,1,all,1000,historical_density_minus_random,mae,5,4.53660450424527,0.27977092403957404,4.293228385557901,4.715620824973189,0.0
2005,1,all,1000,historical_density_minus_random,median_absolute_error,5,2.5218479439833117,0.2646428635356475,2.2867649506816976,2.7093451772038177,0.0
2005,1,all,1000,historical_density_minus_random,p95_absolute_error,5,16.166954780193574,1.1023411970231896,15.321525045914523,17.012384514472625,0.0
2005,1,all,1000,historical_density_minus_random,p99_absolute_error,5,28.821901469174026,20.236018320943316,12.383266059857865,43.76780212314728,0.2
2005,1,all,1000,historical_density_minus_random,rmse,5,8.231066781865389,1.8775079168770687,6.5779342124876505,9.537788936008637,0.0
2005,1,all,1000,spatial_coverage_minus_random,mae,5,1.608840392421722,1.2204174484495507,0.6832158874382891,2.4943359128567315,0.2
2005,1,all,1000,spatial_coverage_minus_random,median_absolute_error,5,0.79890211150684,0.38226201195921283,0.5106639671751456,1.1085262889089222,0.0
2005,1,all,1000,spatial_coverage_minus_random,p95_absolute_error,5,4.735989119782107,5.5891620016357,0.4408013865849824,9.129375585717169,0.2
2005,1,all,1000,spatial_coverage_minus_random,p99_absolute_error,5,11.606613371840542,21.686726768177977,-7.098285475274278,29.503863712694198,0.2
2005,1,all,1000,spatial_coverage_minus_random,rmse,5,5.109688629002393,4.756615162095245,1.519630175479368,8.699747082525416,0.2
2005,1,all,5000,historical_density_minus_random,mae,5,4.724730944082334,0.6727768975309701,4.210050215084408,5.254682487779994,0.0
2005,1,all,5000,historical_density_minus_random,median_absolute_error,5,1.9507557118572556,0.4324009820057301,1.6285077866330209,2.289951338445401,0.0
2005,1,all,5000,historical_density_minus_random,p95_absolute_error,5,21.578721815467997,2.5484744149236414,19.57934444738828,23.578099183547714,0.0
2005,1,all,5000,historical_density_minus_random,p99_absolute_error,5,42.00901828940008,13.745495684487246,30.062684304582955,51.74519881117003,0.0
2005,1,all,5000,historical_density_minus_random,rmse,5,9.81567301031038,1.6096730137814195,8.546434872920265,10.982474825700047,0.0
2005,1,all,5000,spatial_coverage_minus_random,mae,5,1.1687201739957227,0.4388461893213771,0.8078248496486864,1.5079728809830706,0.0
2005,1,all,5000,spatial_coverage_minus_random,median_absolute_error,5,0.9189531808003324,0.14051039219219094,0.7988318316556956,1.0220568094968996,0.0
2005,1,all,5000,spatial_coverage_minus_random,p95_absolute_error,5,2.214752105525791,0.934043844406541,1.5010347598898293,2.928469451161753,0.0
2005,1,all,5000,spatial_coverage_minus_random,p99_absolute_error,5,2.5271130825140062,11.73356152503058,-7.714151802701497,10.554522412429478,0.4
2005,1,all,5000,spatial_coverage_minus_random,rmse,5,2.8408103086154384,2.1051682958833964,1.2297694318368513,4.601663148700949,0.0
2005,1,spco2_le_threshold,1000,historical_density_minus_random,mae,5,4.53660450424527,0.27977092403957404,4.293228385557901,4.730980676839614,0.0
2005,1,spco2_le_threshold,1000,historical_density_minus_random,median_absolute_error,5,2.5218479439833117,0.2646428635356475,2.2867649506816976,2.7093451772038177,0.0
2005,1,spco2_le_threshold,1000,historical_density_minus_random,p95_absolute_error,5,16.166954780193574,1.1023411970231896,15.321525045914523,17.012384514472625,0.0
2005,1,spco2_le_threshold,1000,historical_density_minus_random,p99_absolute_error,5,28.821901469174026,20.236018320943316,12.217155032865616,43.61482556691029,0.2
2005,1,spco2_le_threshold,1000,historical_density_minus_random,rmse,5,8.231066781865389,1.8775079168770687,6.5779342124876505,9.537788936008637,0.0
2005,1,spco2_le_threshold,1000,spatial_coverage_minus_random,mae,5,1.608840392421722,1.2204174484495507,0.6832158874382891,2.5531389207869473,0.2
2005,1,spco2_le_threshold,1000,spatial_coverage_minus_random,median_absolute_error,5,0.79890211150684,0.38226201195921283,0.5106639671751456,1.1085262889089222,0.0
2005,1,spco2_le_threshold,1000,spatial_coverage_minus_random,p95_absolute_error,5,4.735989119782107,5.5891620016357,0.4408013865849824,9.129375585717169,0.2
2005,1,spco2_le_threshold,1000,spatial_coverage_minus_random,p99_absolute_error,5,11.606613371840542,21.686726768177977,-7.098285475274278,29.50386371269419,0.2
2005,1,spco2_le_threshold,1000,spatial_coverage_minus_random,rmse,5,5.109688629002393,4.756615162095245,1.519630175479368,8.699747082525416,0.2
2005,1,spco2_le_threshold,5000,historical_density_minus_random,mae,5,4.724730944082334,0.6727768975309701,4.211933936597207,5.300563649772818,0.0
2005,1,spco2_le_threshold,5000,historical_density_minus_random,median_absolute_error,5,1.9507557118572556,0.4324009820057301,1.6285077866330209,2.289951338445401,0.0
2005,1,spco2_le_threshold,5000,historical_density_minus_random,p95_absolute_error,5,21.578721815467997,2.5484744149236414,19.57934444738828,23.578099183547714,0.0
2005,1,spco2_le_threshold,5000,historical_density_minus_random,p99_absolute_error,5,42.00901828940008,13.745495684487246,30.321888911671515,51.59503930368254,0.0
