validation_scheme,year,spatial_fold,budget,seed,comparison,metric,random_value,comparator_value,difference
whole_spatial_blocks,2005,0.0,5000,3,historical_spatial_month_balanced_minus_random,p95_absolute_error,37.33566793898848,53.51135357724633,16.175685638257853
whole_spatial_blocks,2005,0.0,5000,3,historical_spatial_month_balanced_minus_random,p99_absolute_error,103.73573018153414,127.82504994231913,24.08931976078499
whole_spatial_blocks,2005,0.0,5000,3,historical_spatial_month_balanced_minus_random,bias,1.021373333425407,-4.497820595579731,-5.519193929005138
whole_spatial_blocks,2005,0.0,5000,4,historical_spatial_month_balanced_minus_random,rmse,24.447110857772103,33.87549487625082,9.428384018478717
whole_spatial_blocks,2005,0.0,5000,4,historical_spatial_month_balanced_minus_random,mae,12.609065073513923,17.370911982258416,4.761846908744493
whole_spatial_blocks,2005,0.0,5000,4,historical_spatial_month_balanced_minus_random,median_absolute_error,7.91136713652412,9.4953163394556,1.5839492029314801
whole_spatial_blocks,2005,0.0,5000,4,historical_spatial_month_balanced_minus_random,p95_absolute_error,37.24522386749021,64.48107404272936,27.23585017523915
whole_spatial_blocks,2005,0.0,5000,4,historical_spatial_month_balanced_minus_random,p99_absolute_error,84.17119602888147,138.03199319488053,53.86079716599906
whole_spatial_blocks,2005,0.0,5000,4,historical_spatial_month_balanced_minus_random,bias,0.8283756986123528,-4.775806591615157,-5.60418229022751
whole_spatial_blocks,2005,0.0,5000,5,historical_spatial_month_balanced_minus_random,rmse,24.53560149628291,34.52354463026596,9.987943133983048
whole_spatial_blocks,2005,0.0,5000,5,historical_spatial_month_balanced_minus_random,mae,12.856869923703044,17.286521866324033,4.429651942620989
whole_spatial_blocks,2005,0.0,5000,5,historical_spatial_month_balanced_minus_random,median_absolute_error,8.314555106860922,9.606575327463332,1.29202022060241
whole_spatial_blocks,2005,0.0,5000,5,historical_spatial_month_balanced_minus_random,p95_absolute_error,36.5585728263336,55.38398653751739,18.825413711183785
whole_spatial_blocks,2005,0.0,5000,5,historical_spatial_month_balanced_minus_random,p99_absolute_error,89.64791949203618,153.50150958723842,63.853590095202236
whole_spatial_blocks,2005,0.0,5000,5,historical_spatial_month_balanced_minus_random,bias,0.4041727266929402,-2.901311615736226,-3.3054843424291662
whole_spatial_blocks,2005,0.0,5000,6,historical_spatial_month_balanced_minus_random,rmse,25.237904228153784,34.526866210131466,9.288961981977682
whole_spatial_blocks,2005,0.0,5000,6,historical_spatial_month_balanced_minus_random,mae,12.888411690960275,17.750132381205574,4.861720690245299
whole_spatial_blocks,2005,0.0,5000,6,historical_spatial_month_balanced_minus_random,median_absolute_error,8.153585480191396,9.626694496902758,1.473109016711362
whole_spatial_blocks,2005,0.0,5000,6,historical_spatial_month_balanced_minus_random,p95_absolute_error,36.674114511708126,63.16345694923852,26.489342437530397
whole_spatial_blocks,2005,0.0,5000,6,historical_spatial_month_balanced_minus_random,p99_absolute_error,94.2769436680991,145.13301301073054,50.85606934263144
whole_spatial_blocks,2005,0.0,5000,6,historical_spatial_month_balanced_minus_random,bias,0.5030104303208563,-5.294936655155195,-5.797947085476051
whole_spatial_blocks,2005,0.0,5000,7,historical_spatial_month_balanced_minus_random,rmse,24.970364460304005,33.4564039706667,8.486039510362694
whole_spatial_blocks,2005,0.0,5000,7,historical_spatial_month_balanced_minus_random,mae,12.87706557150426,17.16329868125517,4.28623310975091
whole_spatial_blocks,2005,0.0,5000,7,historical_spatial_month_balanced_minus_random,median_absolute_error,8.265960615806819,9.948479402475355,1.6825187866685365
whole_spatial_blocks,2005,0.0,5000,7,historical_spatial_month_balanced_minus_random,p95_absolute_error,37.20495747308519,57.11177857762228,19.906821104537094
whole_spatial_blocks,2005,0.0,5000,7,historical_spatial_month_balanced_minus_random,p99_absolute_error,85.77078910580131,141.80311661576667,56.032327509965356
whole_spatial_blocks,2005,0.0,5000,7,historical_spatial_month_balanced_minus_random,bias,-0.1811472953328668,-3.800122926171195,-3.618975630838328
whole_spatial_blocks,2005,0.0,5000,8,historical_spatial_month_balanced_minus_random,rmse,33.42713747389843,32.763059650925605,-0.6640778229728284
whole_spatial_blocks,2005,0.0,5000,8,historical_spatial_month_balanced_minus_random,mae,14.930229761421227,16.960163239786784,2.0299334783655567
whole_spatial_blocks,2005,0.0,5000,8,historical_spatial_month_balanced_minus_random,median_absolute_error,8.617079707905617,9.829015480726724,1.211935772821107
whole_spatial_blocks,2005,0.0,5000,8,historical_spatial_month_balanced_minus_random,p95_absolute_error,40.69322692772244,55.73464360411029,15.041416676387847
whole_spatial_blocks,2005,0.0,5000,8,historical_spatial_month_balanced_minus_random,p99_absolute_error,142.01661883379333,137.96258346551826,-4.054035368275066
whole_spatial_blocks,2005,0.0,5000,8,historical_spatial_month_balanced_minus_random,bias,2.007099303964767,-3.1387284287684247,-5.145827732733192
whole_spatial_blocks,2005,0.0,5000,9,historical_spatial_month_balanced_minus_random,rmse,25.107497743577163,30.10363326374012,4.996135520162959
