year,spatial_fold,strategy,budget,seed,month,selected_count,selected_fraction,candidate_fraction,equal_month_fraction
2010,1,spatial_coverage,5000,13,5,430,0.086,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,13,6,428,0.0856,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,13,7,385,0.077,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,13,8,420,0.084,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,13,9,414,0.0828,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,13,10,451,0.0902,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,13,11,417,0.0834,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,13,12,416,0.0832,0.08333333333333333,0.08333333333333333
2010,1,random,1000,14,1,96,0.096,0.08333333333333333,0.08333333333333333
2010,1,random,1000,14,2,80,0.08,0.08333333333333333,0.08333333333333333
2010,1,random,1000,14,3,80,0.08,0.08333333333333333,0.08333333333333333
2010,1,random,1000,14,4,79,0.079,0.08333333333333333,0.08333333333333333
2010,1,random,1000,14,5,76,0.076,0.08333333333333333,0.08333333333333333
2010,1,random,1000,14,6,81,0.081,0.08333333333333333,0.08333333333333333
2010,1,random,1000,14,7,82,0.082,0.08333333333333333,0.08333333333333333
2010,1,random,1000,14,8,104,0.104,0.08333333333333333,0.08333333333333333
2010,1,random,1000,14,9,89,0.089,0.08333333333333333,0.08333333333333333
2010,1,random,1000,14,10,85,0.085,0.08333333333333333,0.08333333333333333
2010,1,random,1000,14,11,78,0.078,0.08333333333333333,0.08333333333333333
2010,1,random,1000,14,12,70,0.07,0.08333333333333333,0.08333333333333333
2010,1,random,5000,14,1,426,0.0852,0.08333333333333333,0.08333333333333333
2010,1,random,5000,14,2,424,0.0848,0.08333333333333333,0.08333333333333333
2010,1,random,5000,14,3,419,0.0838,0.08333333333333333,0.08333333333333333
2010,1,random,5000,14,4,375,0.075,0.08333333333333333,0.08333333333333333
2010,1,random,5000,14,5,409,0.0818,0.08333333333333333,0.08333333333333333
2010,1,random,5000,14,6,410,0.082,0.08333333333333333,0.08333333333333333
2010,1,random,5000,14,7,433,0.0866,0.08333333333333333,0.08333333333333333
2010,1,random,5000,14,8,449,0.0898,0.08333333333333333,0.08333333333333333
2010,1,random,5000,14,9,423,0.0846,0.08333333333333333,0.08333333333333333
2010,1,random,5000,14,10,419,0.0838,0.08333333333333333,0.08333333333333333
2010,1,random,5000,14,11,407,0.0814,0.08333333333333333,0.08333333333333333
2010,1,random,5000,14,12,406,0.0812,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,14,1,77,0.077,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,14,2,75,0.075,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,14,3,64,0.064,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,14,4,67,0.067,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,14,5,86,0.086,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,14,6,91,0.091,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,14,7,109,0.109,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,14,8,77,0.077,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,14,9,94,0.094,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,14,10,94,0.094,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,14,11,92,0.092,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,14,12,74,0.074,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,14,1,419,0.0838,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,14,2,475,0.095,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,14,3,394,0.0788,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,14,4,328,0.0656,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,14,5,417,0.0834,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,14,6,394,0.0788,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,14,7,372,0.0744,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,14,8,397,0.0794,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,14,9,388,0.0776,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,14,10,477,0.0954,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,14,11,541,0.1082,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,14,12,398,0.0796,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,14,1,86,0.086,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,14,2,88,0.088,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,14,3,87,0.087,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,14,4,104,0.104,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,14,5,79,0.079,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,14,6,88,0.088,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,14,7,85,0.085,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,14,8,70,0.07,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,14,9,82,0.082,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,14,10,76,0.076,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,14,11,82,0.082,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,14,12,73,0.073,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,14,1,411,0.0822,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,14,2,435,0.087,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,14,3,431,0.0862,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,14,4,420,0.084,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,14,5,398,0.0796,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,14,6,396,0.0792,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,14,7,442,0.0884,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,14,8,401,0.0802,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,14,9,401,0.0802,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,14,10,430,0.086,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,14,11,416,0.0832,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,14,12,419,0.0838,0.08333333333333333,0.08333333333333333
2010,1,random,1000,15,1,93,0.093,0.08333333333333333,0.08333333333333333
2010,1,random,1000,15,2,75,0.075,0.08333333333333333,0.08333333333333333
2010,1,random,1000,15,3,88,0.088,0.08333333333333333,0.08333333333333333
2010,1,random,1000,15,4,80,0.08,0.08333333333333333,0.08333333333333333
2010,1,random,1000,15,5,77,0.077,0.08333333333333333,0.08333333333333333
2010,1,random,1000,15,6,72,0.072,0.08333333333333333,0.08333333333333333
2010,1,random,1000,15,7,82,0.082,0.08333333333333333,0.08333333333333333
2010,1,random,1000,15,8,97,0.097,0.08333333333333333,0.08333333333333333
2010,1,random,1000,15,9,88,0.088,0.08333333333333333,0.08333333333333333
2010,1,random,1000,15,10,69,0.069,0.08333333333333333,0.08333333333333333
2010,1,random,1000,15,11,83,0.083,0.08333333333333333,0.08333333333333333
2010,1,random,1000,15,12,96,0.096,0.08333333333333333,0.08333333333333333
2010,1,random,5000,15,1,435,0.087,0.08333333333333333,0.08333333333333333
2010,1,random,5000,15,2,407,0.0814,0.08333333333333333,0.08333333333333333
2010,1,random,5000,15,3,404,0.0808,0.08333333333333333,0.08333333333333333
2010,1,random,5000,15,4,431,0.0862,0.08333333333333333,0.08333333333333333
2010,1,random,5000,15,5,391,0.0782,0.08333333333333333,0.08333333333333333
2010,1,random,5000,15,6,407,0.0814,0.08333333333333333,0.08333333333333333
2010,1,random,5000,15,7,411,0.0822,0.08333333333333333,0.08333333333333333
2010,1,random,5000,15,8,453,0.0906,0.08333333333333333,0.08333333333333333
2010,1,random,5000,15,9,381,0.0762,0.08333333333333333,0.08333333333333333
2010,1,random,5000,15,10,388,0.0776,0.08333333333333333,0.08333333333333333
2010,1,random,5000,15,11,453,0.0906,0.08333333333333333,0.08333333333333333
2010,1,random,5000,15,12,439,0.0878,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,15,1,64,0.064,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,15,2,90,0.09,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,15,3,81,0.081,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,15,4,67,0.067,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,15,5,98,0.098,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,15,6,87,0.087,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,15,7,82,0.082,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,15,8,75,0.075,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,15,9,96,0.096,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,15,10,95,0.095,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,15,11,84,0.084,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,15,12,81,0.081,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,15,1,416,0.0832,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,15,2,475,0.095,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,15,3,394,0.0788,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,15,4,320,0.064,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,15,5,436,0.0872,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,15,6,389,0.0778,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,15,7,372,0.0744,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,15,8,389,0.0778,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,15,9,413,0.0826,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,15,10,491,0.0982,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,15,11,510,0.102,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,15,12,395,0.079,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,15,1,97,0.097,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,15,2,86,0.086,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,15,3,90,0.09,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,15,4,92,0.092,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,15,5,82,0.082,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,15,6,80,0.08,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,15,7,72,0.072,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,15,8,80,0.08,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,15,9,71,0.071,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,15,10,85,0.085,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,15,11,84,0.084,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,15,12,81,0.081,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,15,1,415,0.083,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,15,2,422,0.0844,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,15,3,406,0.0812,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,15,4,420,0.084,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,15,5,403,0.0806,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,15,6,421,0.0842,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,15,7,429,0.0858,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,15,8,428,0.0856,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,15,9,404,0.0808,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,15,10,416,0.0832,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,15,11,419,0.0838,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,15,12,417,0.0834,0.08333333333333333,0.08333333333333333
2010,1,random,1000,16,1,87,0.087,0.08333333333333333,0.08333333333333333
2010,1,random,1000,16,2,91,0.091,0.08333333333333333,0.08333333333333333
2010,1,random,1000,16,3,83,0.083,0.08333333333333333,0.08333333333333333
2010,1,random,1000,16,4,89,0.089,0.08333333333333333,0.08333333333333333
2010,1,random,1000,16,5,72,0.072,0.08333333333333333,0.08333333333333333
2010,1,random,1000,16,6,86,0.086,0.08333333333333333,0.08333333333333333
2010,1,random,1000,16,7,80,0.08,0.08333333333333333,0.08333333333333333
2010,1,random,1000,16,8,81,0.081,0.08333333333333333,0.08333333333333333
2010,1,random,1000,16,9,81,0.081,0.08333333333333333,0.08333333333333333
2010,1,random,1000,16,10,86,0.086,0.08333333333333333,0.08333333333333333
2010,1,random,1000,16,11,85,0.085,0.08333333333333333,0.08333333333333333
2010,1,random,1000,16,12,79,0.079,0.08333333333333333,0.08333333333333333
2010,1,random,5000,16,1,415,0.083,0.08333333333333333,0.08333333333333333
2010,1,random,5000,16,2,414,0.0828,0.08333333333333333,0.08333333333333333
2010,1,random,5000,16,3,425,0.085,0.08333333333333333,0.08333333333333333
2010,1,random,5000,16,4,436,0.0872,0.08333333333333333,0.08333333333333333
2010,1,random,5000,16,5,413,0.0826,0.08333333333333333,0.08333333333333333
2010,1,random,5000,16,6,434,0.0868,0.08333333333333333,0.08333333333333333
2010,1,random,5000,16,7,396,0.0792,0.08333333333333333,0.08333333333333333
2010,1,random,5000,16,8,383,0.0766,0.08333333333333333,0.08333333333333333
2010,1,random,5000,16,9,436,0.0872,0.08333333333333333,0.08333333333333333
2010,1,random,5000,16,10,425,0.085,0.08333333333333333,0.08333333333333333
2010,1,random,5000,16,11,407,0.0814,0.08333333333333333,0.08333333333333333
2010,1,random,5000,16,12,416,0.0832,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,16,1,71,0.071,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,16,2,75,0.075,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,16,3,89,0.089,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,16,4,62,0.062,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,16,5,103,0.103,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,16,6,90,0.09,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,16,7,82,0.082,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,16,8,83,0.083,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,16,9,96,0.096,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,16,10,90,0.09,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,16,11,92,0.092,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,16,12,67,0.067,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,16,1,397,0.0794,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,16,2,440,0.088,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,16,3,409,0.0818,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,16,4,315,0.063,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,16,5,459,0.0918,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,16,6,405,0.081,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,16,7,384,0.0768,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,16,8,401,0.0802,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,16,9,425,0.085,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,16,10,482,0.0964,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,16,11,500,0.1,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,16,12,383,0.0766,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,16,1,95,0.095,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,16,2,88,0.088,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,16,3,82,0.082,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,16,4,87,0.087,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,16,5,72,0.072,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,16,6,91,0.091,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,16,7,77,0.077,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,16,8,87,0.087,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,16,9,78,0.078,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,16,10,73,0.073,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,16,11,100,0.1,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,16,12,70,0.07,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,16,1,430,0.086,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,16,2,419,0.0838,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,16,3,406,0.0812,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,16,4,427,0.0854,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,16,5,407,0.0814,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,16,6,449,0.0898,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,16,7,422,0.0844,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,16,8,405,0.081,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,16,9,404,0.0808,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,16,10,393,0.0786,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,16,11,426,0.0852,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,16,12,412,0.0824,0.08333333333333333,0.08333333333333333
2010,1,random,1000,17,1,79,0.079,0.08333333333333333,0.08333333333333333
2010,1,random,1000,17,2,87,0.087,0.08333333333333333,0.08333333333333333
2010,1,random,1000,17,3,89,0.089,0.08333333333333333,0.08333333333333333
2010,1,random,1000,17,4,77,0.077,0.08333333333333333,0.08333333333333333
2010,1,random,1000,17,5,65,0.065,0.08333333333333333,0.08333333333333333
2010,1,random,1000,17,6,82,0.082,0.08333333333333333,0.08333333333333333
2010,1,random,1000,17,7,98,0.098,0.08333333333333333,0.08333333333333333
2010,1,random,1000,17,8,74,0.074,0.08333333333333333,0.08333333333333333
2010,1,random,1000,17,9,69,0.069,0.08333333333333333,0.08333333333333333
2010,1,random,1000,17,10,92,0.092,0.08333333333333333,0.08333333333333333
2010,1,random,1000,17,11,93,0.093,0.08333333333333333,0.08333333333333333
2010,1,random,1000,17,12,95,0.095,0.08333333333333333,0.08333333333333333
2010,1,random,5000,17,1,389,0.0778,0.08333333333333333,0.08333333333333333
2010,1,random,5000,17,2,430,0.086,0.08333333333333333,0.08333333333333333
2010,1,random,5000,17,3,415,0.083,0.08333333333333333,0.08333333333333333
2010,1,random,5000,17,4,411,0.0822,0.08333333333333333,0.08333333333333333
2010,1,random,5000,17,5,411,0.0822,0.08333333333333333,0.08333333333333333
2010,1,random,5000,17,6,425,0.085,0.08333333333333333,0.08333333333333333
2010,1,random,5000,17,7,421,0.0842,0.08333333333333333,0.08333333333333333
2010,1,random,5000,17,8,437,0.0874,0.08333333333333333,0.08333333333333333
2010,1,random,5000,17,9,393,0.0786,0.08333333333333333,0.08333333333333333
2010,1,random,5000,17,10,415,0.083,0.08333333333333333,0.08333333333333333
2010,1,random,5000,17,11,427,0.0854,0.08333333333333333,0.08333333333333333
2010,1,random,5000,17,12,426,0.0852,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,17,1,74,0.074,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,17,2,87,0.087,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,17,3,98,0.098,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,17,4,59,0.059,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,17,5,84,0.084,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,17,6,76,0.076,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,17,7,88,0.088,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,17,8,84,0.084,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,17,9,70,0.07,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,17,10,98,0.098,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,17,11,99,0.099,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,17,12,83,0.083,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,17,1,426,0.0852,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,17,2,458,0.0916,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,17,3,405,0.081,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,17,4,340,0.068,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,17,5,451,0.0902,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,17,6,368,0.0736,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,17,7,381,0.0762,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,17,8,382,0.0764,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,17,9,395,0.079,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,17,10,457,0.0914,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,17,11,511,0.1022,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,17,12,426,0.0852,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,17,1,83,0.083,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,17,2,88,0.088,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,17,3,80,0.08,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,17,4,75,0.075,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,17,5,68,0.068,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,17,6,89,0.089,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,17,7,74,0.074,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,17,8,86,0.086,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,17,9,100,0.1,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,17,10,93,0.093,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,17,11,91,0.091,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,1000,17,12,73,0.073,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,17,1,412,0.0824,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,17,2,405,0.081,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,17,3,446,0.0892,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,17,4,399,0.0798,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,17,5,408,0.0816,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,17,6,410,0.082,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,17,7,401,0.0802,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,17,8,417,0.0834,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,17,9,429,0.0858,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,17,10,420,0.084,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,17,11,427,0.0854,0.08333333333333333,0.08333333333333333
2010,1,spatial_coverage,5000,17,12,426,0.0852,0.08333333333333333,0.08333333333333333
2010,1,random,1000,18,1,81,0.081,0.08333333333333333,0.08333333333333333
2010,1,random,1000,18,2,77,0.077,0.08333333333333333,0.08333333333333333
2010,1,random,1000,18,3,87,0.087,0.08333333333333333,0.08333333333333333
2010,1,random,1000,18,4,80,0.08,0.08333333333333333,0.08333333333333333
2010,1,random,1000,18,5,93,0.093,0.08333333333333333,0.08333333333333333
2010,1,random,1000,18,6,84,0.084,0.08333333333333333,0.08333333333333333
2010,1,random,1000,18,7,90,0.09,0.08333333333333333,0.08333333333333333
2010,1,random,1000,18,8,83,0.083,0.08333333333333333,0.08333333333333333
2010,1,random,1000,18,9,78,0.078,0.08333333333333333,0.08333333333333333
2010,1,random,1000,18,10,86,0.086,0.08333333333333333,0.08333333333333333
2010,1,random,1000,18,11,82,0.082,0.08333333333333333,0.08333333333333333
2010,1,random,1000,18,12,79,0.079,0.08333333333333333,0.08333333333333333
2010,1,random,5000,18,1,402,0.0804,0.08333333333333333,0.08333333333333333
2010,1,random,5000,18,2,405,0.081,0.08333333333333333,0.08333333333333333
2010,1,random,5000,18,3,427,0.0854,0.08333333333333333,0.08333333333333333
2010,1,random,5000,18,4,408,0.0816,0.08333333333333333,0.08333333333333333
2010,1,random,5000,18,5,414,0.0828,0.08333333333333333,0.08333333333333333
2010,1,random,5000,18,6,454,0.0908,0.08333333333333333,0.08333333333333333
2010,1,random,5000,18,7,421,0.0842,0.08333333333333333,0.08333333333333333
2010,1,random,5000,18,8,417,0.0834,0.08333333333333333,0.08333333333333333
2010,1,random,5000,18,9,393,0.0786,0.08333333333333333,0.08333333333333333
2010,1,random,5000,18,10,412,0.0824,0.08333333333333333,0.08333333333333333
2010,1,random,5000,18,11,445,0.089,0.08333333333333333,0.08333333333333333
2010,1,random,5000,18,12,402,0.0804,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,18,1,85,0.085,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,18,2,85,0.085,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,18,3,72,0.072,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,18,4,66,0.066,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,18,5,91,0.091,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,18,6,83,0.083,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,18,7,75,0.075,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,18,8,77,0.077,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,18,9,83,0.083,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,18,10,97,0.097,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,18,11,101,0.101,0.08333333333333333,0.08333333333333333
2010,1,historical_density,1000,18,12,85,0.085,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,18,1,417,0.0834,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,18,2,467,0.0934,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,18,3,374,0.0748,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,18,4,336,0.0672,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,18,5,427,0.0854,0.08333333333333333,0.08333333333333333
2010,1,historical_density,5000,18,6,394,0.0788,0.08333333333333333,0.08333333333333333
