validation_scheme,year,spatial_fold,evaluation_domain,strategy,budget,seed,n_candidates,n_evaluation,rmse,mae,bias,median_absolute_error,p95_absolute_error,p99_absolute_error,r2,correlation
month_stratified_hidden_cells,2014,,all,historical_spatial_month_balanced,5000,8,390000,97488,32.96589295576007,15.13497877767304,-4.090784054334347,8.748636130135651,48.189784184240445,105.5078841325555,0.4283253621283016,0.696113819955826
month_stratified_hidden_cells,2014,,all,historical_spatial_month_balanced,5000,9,390000,97488,30.120168659597184,14.83502898354218,-3.04267716606947,9.045007880157186,47.6654518185188,95.36883930721126,0.5227630780700044,0.7402813054504774
month_stratified_hidden_cells,2014,,all,historical_spatial_month_balanced,5000,10,390000,97488,30.70446119427706,14.596073287841884,-3.09246411728318,8.966916533694217,44.63335689972568,90.9425732716757,0.5040679239661373,0.7249946008016844
month_stratified_hidden_cells,2014,,all,historical_spatial_month_balanced,5000,11,390000,97488,31.258263089170462,15.389839165722291,-2.4425851913620185,8.983457186834613,51.97747110306319,103.2397904923827,0.486016802920889,0.7179748083374651
month_stratified_hidden_cells,2014,,all,historical_spatial_month_balanced,5000,12,390000,97488,31.237424514514167,15.113255920637153,-4.309592904496138,9.014224176753714,49.98719790946792,96.01779462922192,0.4867018766253328,0.7242387007145922
month_stratified_hidden_cells,2014,,all,historical_spatial_month_balanced,5000,13,390000,97488,31.087140199494733,15.205917806557078,-3.4484875205820438,9.32911546039506,47.20195384103174,97.22275726926952,0.4916289853676309,0.724446547079917
month_stratified_hidden_cells,2014,,all,historical_spatial_month_balanced,5000,14,390000,97488,30.616493552454997,14.54341219186584,-3.533429368629577,8.751265137256667,46.59146762099151,91.12008763911928,0.5069055234408046,0.7274975210577044
month_stratified_hidden_cells,2014,,all,historical_spatial_month_balanced,5000,15,390000,97488,30.90114334055079,14.750854653254704,-4.01024857256229,8.881973044919874,47.12629441639029,96.63029159904292,0.4976940363809689,0.7264492366923223
month_stratified_hidden_cells,2014,,all,historical_spatial_month_balanced,5000,16,390000,97488,31.359249326940898,15.151444753681524,-3.810232801085866,9.055917296223612,49.69599172221548,99.93419554337012,0.4826903817148875,0.7202514309588357
month_stratified_hidden_cells,2014,,all,historical_spatial_month_balanced,5000,17,390000,97488,31.091389907554117,15.101285770685005,-2.793215077003628,8.815524267591712,49.62916056150026,97.53822571784406,0.4914899840923261,0.7197410261346974
month_stratified_hidden_cells,2014,,all,historical_spatial_month_balanced,5000,18,390000,97488,32.19274350071833,15.24299484360029,-3.735847992857684,9.160723196072553,47.49152227533572,114.84963464444613,0.4548258993886928,0.706111947375927
month_stratified_hidden_cells,2014,,all,historical_spatial_month_balanced,5000,19,390000,97488,32.739993307819375,15.448458658852902,-4.517170552370361,9.090016964173174,49.68549164990882,112.6401125629652,0.4361333488990818,0.7003815947917963
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,0,391248,96240,34.37597567713681,17.622207226307754,-5.186170936731987,10.128434928234212,58.82421382207816,140.79347103102208,0.364360068913389,0.6691435288240608
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,1,391248,96240,34.390499003800926,17.86201902948564,-3.251317234186489,10.790050778931716,56.455018208584384,133.82865230606575,0.3638228590576885,0.6619013249094624
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,2,391248,96240,33.38777970452614,17.183784183527578,-2.6606468469932643,10.42616820595302,51.82293443851136,139.40500915587222,0.4003798982474241,0.6760465228711734
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,3,391248,96240,33.41051131288792,16.93223257183463,-3.4699831312823064,10.109268161003657,52.14340582669911,145.3725365328355,0.3995631341828337,0.6784655676265582
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,4,391248,96240,31.22509356423906,16.12058758555043,-3.093639367668757,9.789373320966403,49.49319902435782,122.99835377940852,0.4755445511442213,0.7146898493986737
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,5,391248,96240,34.55357043834337,17.47404933832257,-3.5054908774115088,10.063657692453717,56.34004160077909,150.91698152126386,0.3577753585845583,0.6636152616802887
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,6,391248,96240,34.457435393633084,17.782255421352048,-4.055077783387416,10.767716423569226,54.94419230107583,142.34560682316305,0.3613439858968894,0.6650030806034612
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,7,391248,96240,36.90803663689045,17.94188022078594,-3.898190860463137,10.64089365602473,51.28939968490633,171.80280900566606,0.2672716566626895,0.6284124578840058
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,8,391248,96240,33.70791446831809,16.75654601895014,-3.367374633367569,10.303889898102623,49.00940334893809,128.4720750868442,0.3888259985546751,0.6760466434510448
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,9,391248,96240,31.37135265528936,16.206264049963917,-2.403353594922665,10.025466641402572,50.33919948307877,117.25677852962792,0.4706199206160214,0.7136925903368077
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,10,391248,96240,33.30404282938336,17.2120724248159,-2.262847052432945,10.489188163592928,53.098013041601305,135.2439553533461,0.403383832624657,0.6751095530160433
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,11,391248,96240,33.41394574774649,16.989772782733368,-2.6713740684953624,10.365476508659556,50.15168162031533,142.18373165259518,0.3994396839744252,0.6755157397544455
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,12,391248,96240,32.38477846315962,17.322962293772108,-2.5353626543752057,10.903112905641478,53.04881341244165,123.5990929297126,0.435865102498446,0.6923476852431092
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,13,391248,96240,35.49294782402912,17.66667155570565,-5.19307227585091,10.267670722500611,56.87462894715308,141.00288655409906,0.3223815124080547,0.6563120116467893
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,14,391248,96240,33.39213942909675,17.198939731553256,-4.502412680504844,10.27151817036534,55.55152689366743,130.8682616333828,0.4002232930947923,0.682884256329744
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,15,391248,96240,32.876553432378245,17.011116888300446,-4.043574752461724,10.298237985909251,53.93241599207113,134.30503332947848,0.4186018168016989,0.6883650410334248
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,16,391248,96240,36.11338095442924,17.915727083835954,-4.980203571239573,10.242962112673553,56.22642796750189,155.35226852569212,0.2984842862353405,0.6446834146146624
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,17,391248,96240,31.37287843737619,16.83556271680349,-2.5182426676317995,10.514251415554613,52.72980515700676,118.54649446972456,0.4705684253366631,0.7047201591272694
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,18,391248,96240,32.50366226092936,16.895499256849323,-2.580116232448852,9.97900043585841,55.00778558446434,138.31344626030804,0.4317156469784546,0.6880628137021684
whole_spatial_blocks,2014,0.0,all,historical_spatial_month_balanced,5000,19,391248,96240,36.43265258861818,17.84693717221215,-3.4967006363483586,10.497997148259856,51.431302427716126,160.2227567489452,0.2860255178352274,0.6337315066352942
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,0,393456,94032,25.78489640314821,14.968685957233276,-0.3691738754621877,10.156280938101077,42.69352164274254,84.61179179119436,0.5321370202716124,0.7508103701502716
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,1,393456,94032,27.952478744252,15.981075072626997,0.0512471901666129,10.553547635199893,45.68279079143311,97.47877002478911,0.4501698477911986,0.7091663631083577
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,2,393456,94032,25.4215115498451,15.364138107826694,-0.8201449838372407,10.13677719358165,47.01778144023795,88.73074718816498,0.5452312221861451,0.7595856606245114
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,3,393456,94032,25.331191049349936,14.807183292691963,-0.354466326964591,9.662341243988948,43.83304516570318,85.17037078746951,0.548456992268683,0.7588197338744528
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,4,393456,94032,24.851004623963355,14.636666167515706,-0.1440685944722281,9.782818683692028,42.66044809478451,80.1989247827142,0.5654139305262835,0.7636248225331769
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,5,393456,94032,24.681984823617967,14.507297733086093,0.8074736929675268,9.865931759269245,40.412669825701286,79.1942467509786,0.5713053510677508,0.7665828535872116
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,6,393456,94032,28.107944140429684,16.01122404913293,-1.1488929513612338,10.141088797879943,46.90928995368981,126.1558206851635,0.4440367765689597,0.7140952668010743
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,7,393456,94032,24.224989831487434,14.577706661561384,-0.3199646981182699,9.72297164526762,42.19146890099473,90.1254444831857,0.587033229376587,0.7779908711626456
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,8,393456,94032,28.068099009537224,16.321061074514365,-2.0846880989916485,10.117600724973355,53.88166451215852,107.50185820492769,0.4456118989564274,0.7280858273136919
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,9,393456,94032,26.90152878695322,15.54168922165881,-1.238449631809566,9.85125367417993,46.72347411861084,111.82989562565126,0.490737352887228,0.7316369822063957
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,10,393456,94032,26.15037949258105,15.258970861210422,-0.2705851308939533,10.029589611849588,44.39280811813454,88.5214701567864,0.5187797525367962,0.7391692014556724
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,11,393456,94032,26.96361742241936,15.48472857631826,0.054077101608516,9.702179972865764,46.11920857315103,112.26351732514196,0.4883838872635353,0.7290329935953546
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,12,393456,94032,25.85383624762356,15.743797529000611,-0.8074382031867492,10.250238528128849,48.31302995727771,97.86464973603998,0.5296318700411731,0.7545128495701213
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,13,393456,94032,28.33373368783103,16.314800874991718,-2.329203090448425,10.142645042736604,51.98949051468904,121.35116259595152,0.4350688581431812,0.7144399084977375
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,14,393456,94032,25.751997395760224,15.264004212253472,-1.233060721344567,9.86298400867554,47.08237683257424,89.4214194289884,0.5333301534839547,0.751690375249479
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,15,393456,94032,24.925524815628236,14.573947532667388,-1.0176117818186063,9.792261026551728,42.00882286157256,80.75787948757828,0.5628036542455501,0.7650492669019419
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,16,393456,94032,24.80630030054178,14.511632745291324,-0.4466581752913851,9.661117417187285,40.78941241559276,79.08233669015246,0.5669760727537618,0.7675008523659972
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,17,393456,94032,27.799003991917,15.759606182496784,-1.7232572821162138,9.776664269052958,47.442898088645975,127.49479688095516,0.4561910229893167,0.7216872559412688
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,18,393456,94032,25.8266033579783,15.0481304683222,-0.970902184598883,9.774583206834478,46.60991490974541,87.22597021103286,0.5306222636431255,0.7502711308352106
whole_spatial_blocks,2014,1.0,all,historical_spatial_month_balanced,5000,19,393456,94032,24.56216305110489,15.013186232471256,-0.3298027691950214,10.183920925013922,43.80427865931773,87.93330706011177,0.5754575510978641,0.7693424327280577
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,0,389736,97752,36.760676131087365,18.97866118804145,-5.36702157620766,10.786656704238965,64.56347044517383,133.6682798852898,0.4095909607271168,0.673949608585697
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,1,389736,97752,36.19933151748039,18.52181741194892,-2.8845790281186616,10.514189162401864,64.80052620886757,133.1128682635713,0.4274846728979395,0.670508478042414
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,2,389736,97752,32.97654302036734,16.79996420645268,-1.9604100124438149,10.371361750793485,50.61363786315077,119.17633691997224,0.5248877057619404,0.7263048827455664
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,3,389736,97752,37.1435063591854,19.250482180386538,-4.184102304259905,10.892282725231752,65.84661831648343,140.2363386043783,0.3972297429981223,0.6658862821445664
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,4,389736,97752,39.92692669311822,20.56820420539864,-5.111914273496993,10.824455748843915,77.16175558696699,162.00940588053936,0.3035053553745959,0.6239676905099405
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,5,389736,97752,39.5584159927756,20.702267774752052,-5.232373637951562,11.454786702862547,75.99930637973443,148.87010556890695,0.3163027973903604,0.638552892006169
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,6,389736,97752,36.25405492568004,18.72309817411968,-3.572087313121266,10.739356593291518,61.63404793622197,137.8704043365256,0.4257523938870086,0.6745350353720013
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,7,389736,97752,35.35140822996814,18.681663316848454,-2.2929479987620507,11.42966302920982,57.257671683627166,124.11764746955708,0.4539914366785722,0.6848338047375929
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,8,389736,97752,34.543499675816385,17.789954933925774,-3.037608267774502,10.789886888575497,55.9848150017932,126.41178378250628,0.4786628347193824,0.6976410963682165
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,9,389736,97752,33.98994043245644,17.69714621208748,-3.131036434497397,10.693062176634529,56.07789292725987,119.05423841762268,0.4952378010898486,0.7109966398954423
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,10,389736,97752,40.9537339291994,19.75728953068137,-6.216563414778278,10.57133949602806,66.15115478726858,167.40662743329173,0.2672209820183756,0.6214801130867074
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,11,389736,97752,34.94952573153049,17.61771420337062,-2.427870006969575,11.029988646579367,52.43514455630865,111.41944641572528,0.4663351607465829,0.6949075941615936
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,12,389736,97752,36.72524376173531,17.92563601422757,-3.427119137442874,10.575368401426855,57.32585768718176,125.53912740257636,0.4107285627250471,0.6704828969829859
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,13,389736,97752,36.00123335996721,18.488929998543707,-4.305841857874768,10.633121989525478,63.31287480634084,125.96465253201058,0.4337336228768336,0.6840842624200622
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,14,389736,97752,34.85922995030235,17.81012471427615,-1.4905422120264114,10.676835922392629,55.79273706534932,123.93280467905626,0.4690891571793709,0.6899894629753458
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,15,389736,97752,35.179849452071416,18.110804127277767,-3.3804228619659447,10.62041803695,59.28008195684685,124.17969857915058,0.4592780870373614,0.6906721483553355
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,16,389736,97752,36.62342573463701,18.92628675475583,-3.805420305845855,11.11308771877927,61.10196013396441,141.38677449669754,0.4139914564944463,0.6667759580929498
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,17,389736,97752,34.88360002361313,18.26317913973332,-2.884026376732808,10.863096618292444,58.45623579261248,117.96673710353603,0.4683465785984773,0.6945664562232703
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,18,389736,97752,37.099892927871416,19.31513752396617,-2.8626424300712388,10.877438229710949,71.90250156844004,137.82142208435485,0.3986444422413496,0.6598189648134416
whole_spatial_blocks,2014,2.0,all,historical_spatial_month_balanced,5000,19,389736,97752,36.88951074941429,18.747832356216467,-5.275029208634437,10.366517098703952,67.38894124150478,128.28604259351627,0.4054453125275544,0.6763061888574757
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,0,391500,95988,35.217707910479604,16.82827020584137,-5.573579051498071,10.06576070430907,56.45403781551968,96.26443413425768,0.3303970107386685,0.651849215301357
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,1,391500,95988,33.56087090866255,16.05482414626316,-4.17528575983195,9.80121703416387,51.15653623417072,93.76420629699616,0.3919186915471387,0.6763183058663395
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,2,391500,95988,35.54546366648716,17.024035781021357,-5.562772273906672,9.969511387624069,58.01196977092516,109.41774937545364,0.3178756125542157,0.6504384870438842
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,3,391500,95988,36.180083403305176,16.822445797651273,-5.601758401322246,9.57120306122792,57.52749743507969,103.92005313413507,0.2933012278080308,0.641097049443053
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,4,391500,95988,35.29890441442859,17.082655759747404,-5.092768257879063,10.251389019747108,57.67931738495737,109.94372525775591,0.32730583297915,0.6546348280049865
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,5,391500,95988,34.43853097588242,16.367871336929202,-5.250217210771576,9.89835992848336,53.17750255372506,94.61122360646364,0.3596986095793095,0.6595174822478747
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,6,391500,95988,36.33786233216405,17.17598909353689,-5.773305571365197,9.837552032266927,58.5806587522438,125.83773038444754,0.2871240556424065,0.641833059412011
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,7,391500,95988,35.7857096367133,16.837561692908906,-5.4480006274353725,9.53108644788648,58.5867586219797,110.28892901080248,0.3086237176921937,0.6486439253786531
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,8,391500,95988,34.9804680425906,16.014349480616364,-4.852761205478711,9.574020663173885,51.9863961247741,92.02572503792734,0.3393880254943344,0.6514210287128657
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,9,391500,95988,36.448512347256525,17.63195993484814,-6.359341061772056,9.851372110825936,62.47017641966309,113.06389289719128,0.2827759831551525,0.6468265487398202
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,10,391500,95988,33.50302037438735,15.60354934648053,-3.997971280625429,9.946368907231944,46.50958206329531,87.61262416534481,0.3940132444441895,0.6722774809837392
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,11,391500,95988,35.80561956693893,17.133695371519654,-6.303464510227731,9.68101271098081,60.62257153298594,110.54188594738488,0.307854188014817,0.6521072183330705
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,12,391500,95988,36.08931335644643,16.982641562556914,-5.47126679070752,9.435719564805083,56.973070850962586,130.55828149554057,0.2968427681945528,0.6522601004897788
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,13,391500,95988,35.5023094789438,16.63801521793648,-6.016722939794982,9.513163736756669,57.035602381907296,115.70653165902549,0.3195308817173318,0.6554478007204245
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,14,391500,95988,37.97393780816065,17.54436778633313,-6.000075406150508,9.84775607608782,56.98144085908287,161.2557415880973,0.2214859065395454,0.6251691586820906
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,15,391500,95988,35.838146252220135,17.244532737604,-6.257213984372447,10.07182372710011,60.99063344024975,108.30780182932811,0.306596093054439,0.64668031422733
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,16,391500,95988,36.74755859339303,16.980628476087425,-5.511260758946504,9.68720147584756,55.74435043835974,120.32811390235712,0.2709585995346427,0.6300285562235697
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,17,391500,95988,32.936434166348306,15.781223954831836,-3.70829562184532,9.799281528677028,49.32898556823032,85.51546476920419,0.414336218668952,0.6795318506844726
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,18,391500,95988,35.827367426909206,17.566411626949357,-5.38694174968795,10.317178250074193,58.21424807683445,107.0817628644116,0.307013132237389,0.6415712849636422
whole_spatial_blocks,2014,3.0,all,historical_spatial_month_balanced,5000,19,391500,95988,35.48053239697987,16.59162578987105,-5.960111510127812,9.739753166254047,54.65805469174474,106.77601827981304,0.3203654238703951,0.654579807369654
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,0,384012,103476,32.52080940151514,17.544174227025312,-6.140836232375955,10.769758487931256,56.12690934842577,101.6169107245723,0.4228274588946175,0.7026718573950187
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,1,384012,103476,31.19426981929536,16.61312283512455,-5.266435132591332,10.559334410551172,50.24643396338752,97.7982632407024,0.468953418035353,0.7158937562925483
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,2,384012,103476,34.710128161067786,18.054807919658828,-6.702394629336384,10.55535136492783,61.63509988330539,137.63473788596428,0.3425005351300662,0.6857748476850132
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,3,384012,103476,32.12908483758059,16.70502563094632,-6.011592400160881,10.35880026269615,52.08379543415562,106.03631280409088,0.4366482083396409,0.7097307040508166
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,4,384012,103476,30.945561954565253,16.214089763689685,-5.085230696499685,10.249138915255829,49.77995088911549,98.66169338461944,0.4773875921306738,0.7224476253136803
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,5,384012,103476,31.42338157119178,16.91109597025085,-3.843252210160807,10.581278234939504,54.11640379493957,103.96072037334604,0.4611240427638379,0.7155601286051216
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,6,384012,103476,31.009449150558407,16.615441403132984,-3.544777113610323,10.526235876423016,51.359320554690655,96.9982377597555,0.4752274952200962,0.7179021394033925
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,7,384012,103476,30.4663794881628,16.13862101837931,-5.332212806822984,9.981853037707936,51.21898747259448,97.84797634522155,0.4934472657523376,0.7305826069228487
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,8,384012,103476,31.36314252884762,16.205299062759064,-4.656870078075356,10.071758563826648,47.15500531114348,103.87630477358772,0.463188127247627,0.7115808567808674
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,9,384012,103476,31.480898125952518,16.374658432763166,-5.628502776494933,10.464688105893146,49.223331882187466,101.57591634700728,0.4591495478158501,0.7151778103943298
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,10,384012,103476,30.897324841462343,16.375808234960708,-4.399140490459707,10.28203501062373,52.93086527798097,97.66659961540532,0.4790155907472622,0.726767537564823
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,11,384012,103476,35.74619298868975,18.15995329596589,-6.6408479567137775,10.516882116521144,56.53363833453034,152.48035773909814,0.3026632382024413,0.6609605974995956
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,12,384012,103476,31.945692473978465,17.063476147405694,-6.218345854700646,10.65812427423714,53.18875467848504,105.84731788825776,0.4430610618968232,0.7141205752468666
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,13,384012,103476,32.27776956496389,16.353616489625335,-5.880658804296291,10.171065770451008,50.18477475189046,99.95778890473645,0.431422063773117,0.7072483722369868
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,14,384012,103476,30.916081100052494,16.538995756548307,-5.597924085206242,10.380272209958548,51.44491612176731,95.62565655622974,0.4783828703212531,0.7212693790999218
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,15,384012,103476,32.51102270615171,16.979133416172765,-5.588531736880375,10.491364907675433,53.37161408060487,103.71551713527327,0.4231747910797268,0.7042190797945965
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,16,384012,103476,32.546408872604324,17.189409143081484,-6.038829099563697,10.449182611832384,57.37203898594372,114.16611499650378,0.4219184331103583,0.7054358958689169
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,17,384012,103476,30.527357082236776,16.373923726889927,-3.5021448348328725,10.35087608410177,51.15030932559914,95.27357519791197,0.4914175347097574,0.7221141185936543
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,18,384012,103476,30.36467437100258,15.839723736884729,-4.6097529784885385,10.037468797754656,47.64303779495826,95.15588646140908,0.4968236441586557,0.7286378030186104
whole_spatial_blocks,2014,4.0,all,historical_spatial_month_balanced,5000,19,384012,103476,31.893585799936645,16.613824005601135,-5.306041722782056,10.19430194671213,53.40996492866803,107.60420830352308,0.4448764282880402,0.7106833521728306
