year,spatial_fold,evaluation_domain,budget,seed,comparison,metric,difference
2005,0,all,5000,4,spatial_coverage_minus_random,p99_absolute_error,13.339008634382637
2005,0,all,5000,5,historical_density_minus_random,rmse,8.39270443217222
2005,0,all,5000,5,historical_density_minus_random,mae,4.78918978590454
2005,0,all,5000,5,historical_density_minus_random,median_absolute_error,2.1276430961426342
2005,0,all,5000,5,historical_density_minus_random,p95_absolute_error,22.94915711268201
2005,0,all,5000,5,historical_density_minus_random,p99_absolute_error,44.95547327795575
2005,0,all,5000,5,spatial_coverage_minus_random,rmse,5.0639200336439
2005,0,all,5000,5,spatial_coverage_minus_random,mae,1.0088476158874098
2005,0,all,5000,5,spatial_coverage_minus_random,median_absolute_error,0.6182745504563059
2005,0,all,5000,5,spatial_coverage_minus_random,p95_absolute_error,0.34071745615134574
2005,0,all,5000,5,spatial_coverage_minus_random,p99_absolute_error,0.6108078339823209
2005,0,all,5000,6,historical_density_minus_random,rmse,7.180891945001594
2005,0,all,5000,6,historical_density_minus_random,mae,4.3784429559223454
2005,0,all,5000,6,historical_density_minus_random,median_absolute_error,2.008882088571964
2005,0,all,5000,6,historical_density_minus_random,p95_absolute_error,25.1433799587303
2005,0,all,5000,6,historical_density_minus_random,p99_absolute_error,33.74453369185072
2005,0,all,5000,6,spatial_coverage_minus_random,rmse,-0.5527621806949234
2005,0,all,5000,6,spatial_coverage_minus_random,mae,0.40707232943536553
2005,0,all,5000,6,spatial_coverage_minus_random,median_absolute_error,0.5067936489880651
2005,0,all,5000,6,spatial_coverage_minus_random,p95_absolute_error,1.6854680582390031
2005,0,all,5000,6,spatial_coverage_minus_random,p99_absolute_error,-6.996210262976803
2005,0,all,5000,7,historical_density_minus_random,rmse,8.20615838311705
2005,0,all,5000,7,historical_density_minus_random,mae,4.9352434970854695
2005,0,all,5000,7,historical_density_minus_random,median_absolute_error,2.1763596524123177
2005,0,all,5000,7,historical_density_minus_random,p95_absolute_error,24.991483755335977
2005,0,all,5000,7,historical_density_minus_random,p99_absolute_error,50.12853892033634
2005,0,all,5000,7,spatial_coverage_minus_random,rmse,1.096748793306464
2005,0,all,5000,7,spatial_coverage_minus_random,mae,0.9150613970967676
2005,0,all,5000,7,spatial_coverage_minus_random,median_absolute_error,0.6549163523868344
2005,0,all,5000,7,spatial_coverage_minus_random,p95_absolute_error,2.1052718909914034
2005,0,all,5000,7,spatial_coverage_minus_random,p99_absolute_error,3.9083975176630332
2005,0,all,5000,8,historical_density_minus_random,rmse,-1.0317648394304513
2005,0,all,5000,8,historical_density_minus_random,mae,2.4561511366864863
2005,0,all,5000,8,historical_density_minus_random,median_absolute_error,1.8676952014766623
2005,0,all,5000,8,historical_density_minus_random,p95_absolute_error,16.3015896049575
2005,0,all,5000,8,historical_density_minus_random,p99_absolute_error,-11.865027438438972
2005,0,all,5000,8,spatial_coverage_minus_random,rmse,-8.19476928384621
2005,0,all,5000,8,spatial_coverage_minus_random,mae,-1.673737096706244
2005,0,all,5000,8,spatial_coverage_minus_random,median_absolute_error,-0.12243901507378041
2005,0,all,5000,8,spatial_coverage_minus_random,p95_absolute_error,-3.606541432615934
2005,0,all,5000,8,spatial_coverage_minus_random,p99_absolute_error,-46.83264864997139
2005,0,all,5000,9,historical_density_minus_random,rmse,7.280934026866213
2005,0,all,5000,9,historical_density_minus_random,mae,4.808162571395123
2005,0,all,5000,9,historical_density_minus_random,median_absolute_error,2.6378668252665687
2005,0,all,5000,9,historical_density_minus_random,p95_absolute_error,19.984143580940547
2005,0,all,5000,9,historical_density_minus_random,p99_absolute_error,43.20336644939317
2005,0,all,5000,9,spatial_coverage_minus_random,rmse,1.0240123574931772
2005,0,all,5000,9,spatial_coverage_minus_random,mae,1.3038045316103979
2005,0,all,5000,9,spatial_coverage_minus_random,median_absolute_error,1.0756675681805916
2005,0,all,5000,9,spatial_coverage_minus_random,p95_absolute_error,2.3565180772001995
2005,0,all,5000,9,spatial_coverage_minus_random,p99_absolute_error,3.7723209392275407
2005,0,all,5000,10,historical_density_minus_random,rmse,7.7532399353272865
2005,0,all,5000,10,historical_density_minus_random,mae,4.681230613655664
2005,0,all,5000,10,historical_density_minus_random,median_absolute_error,2.6353943191770384
2005,0,all,5000,10,historical_density_minus_random,p95_absolute_error,20.49619058220558
2005,0,all,5000,10,historical_density_minus_random,p99_absolute_error,47.16486023305332
2005,0,all,5000,10,spatial_coverage_minus_random,rmse,2.7599766495926374
2005,0,all,5000,10,spatial_coverage_minus_random,mae,0.7215451285797236
2005,0,all,5000,10,spatial_coverage_minus_random,median_absolute_error,0.5368125054855284
2005,0,all,5000,10,spatial_coverage_minus_random,p95_absolute_error,0.44078607319345053
2005,0,all,5000,10,spatial_coverage_minus_random,p99_absolute_error,4.4796520107538385
2005,0,all,5000,11,historical_density_minus_random,rmse,7.216448418355
2005,0,all,5000,11,historical_density_minus_random,mae,4.969099570576132
2005,0,all,5000,11,historical_density_minus_random,median_absolute_error,2.473032203664957
2005,0,all,5000,11,historical_density_minus_random,p95_absolute_error,23.972879442674248
2005,0,all,5000,11,historical_density_minus_random,p99_absolute_error,34.26381310857984
2005,0,all,5000,11,spatial_coverage_minus_random,rmse,-2.4982848064787717
2005,0,all,5000,11,spatial_coverage_minus_random,mae,0.348631431077834
2005,0,all,5000,11,spatial_coverage_minus_random,median_absolute_error,0.8282150579750578
2005,0,all,5000,11,spatial_coverage_minus_random,p95_absolute_error,2.1510971391236566
2005,0,all,5000,11,spatial_coverage_minus_random,p99_absolute_error,-20.2850774495612
2005,0,all,5000,12,historical_density_minus_random,rmse,5.107386343888127
2005,0,all,5000,12,historical_density_minus_random,mae,4.388356921342991
2005,0,all,5000,12,historical_density_minus_random,median_absolute_error,2.0383264972362287
2005,0,all,5000,12,historical_density_minus_random,p95_absolute_error,26.182127338942728
2005,0,all,5000,12,historical_density_minus_random,p99_absolute_error,24.28606198141432
2005,0,all,5000,12,spatial_coverage_minus_random,rmse,-0.07403460633249281
2005,0,all,5000,12,spatial_coverage_minus_random,mae,0.08419082230192032
2005,0,all,5000,12,spatial_coverage_minus_random,median_absolute_error,0.30353359615349973
2005,0,all,5000,12,spatial_coverage_minus_random,p95_absolute_error,-0.4398405236363345
2005,0,all,5000,12,spatial_coverage_minus_random,p99_absolute_error,-6.003438372245924
2005,0,all,5000,13,historical_density_minus_random,rmse,7.764384782285536
2005,0,all,5000,13,historical_density_minus_random,mae,4.359017161039105
2005,0,all,5000,13,historical_density_minus_random,median_absolute_error,1.9427238444911836
2005,0,all,5000,13,historical_density_minus_random,p95_absolute_error,21.472643050911913
2005,0,all,5000,13,historical_density_minus_random,p99_absolute_error,45.1183391920715
2005,0,all,5000,13,spatial_coverage_minus_random,rmse,-0.29707801961591684
2005,0,all,5000,13,spatial_coverage_minus_random,mae,0.11846550078938378
2005,0,all,5000,13,spatial_coverage_minus_random,median_absolute_error,0.14217855159519388
2005,0,all,5000,13,spatial_coverage_minus_random,p95_absolute_error,-0.06347448951949985
2005,0,all,5000,13,spatial_coverage_minus_random,p99_absolute_error,6.605776413278505
2005,0,all,5000,14,historical_density_minus_random,rmse,7.191117050128362
2005,0,all,5000,14,historical_density_minus_random,mae,4.586034626483308
2005,0,all,5000,14,historical_density_minus_random,median_absolute_error,2.289823769602549
2005,0,all,5000,14,historical_density_minus_random,p95_absolute_error,23.626032684960954
2005,0,all,5000,14,historical_density_minus_random,p99_absolute_error,32.71307650757632
2005,0,all,5000,14,spatial_coverage_minus_random,rmse,2.356175233298721
2005,0,all,5000,14,spatial_coverage_minus_random,mae,0.7243820901723659
2005,0,all,5000,14,spatial_coverage_minus_random,median_absolute_error,0.7519976111879885
2005,0,all,5000,14,spatial_coverage_minus_random,p95_absolute_error,-2.822068283730893
2005,0,all,5000,14,spatial_coverage_minus_random,p99_absolute_error,13.600681812215342
2005,0,all,5000,15,historical_density_minus_random,rmse,7.831836891797359
2005,0,all,5000,15,historical_density_minus_random,mae,4.205487784897963
2005,0,all,5000,15,historical_density_minus_random,median_absolute_error,1.5620887917467314
2005,0,all,5000,15,historical_density_minus_random,p95_absolute_error,24.808596557730496
2005,0,all,5000,15,historical_density_minus_random,p99_absolute_error,39.51591904323368
2005,0,all,5000,15,spatial_coverage_minus_random,rmse,2.270508964540028
2005,0,all,5000,15,spatial_coverage_minus_random,mae,0.8974711620538027
