/* DATA DESCRIPTION:
Citation:	Boebel, Olaf (2017): Station list and links to master tracks in different resolutions of POLARSTERN cruise PS103 (ANT-XXXII/2), Cape Town - Punta Arenas, 2016-12-16 - 2017-02-03 [dataset]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.875075
Related to:	Boebel, Olaf (2017): The Expedition PS103 of the Research Vessel POLARSTERN to the Weddell Sea in 2016/2017. Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 710, 160 pp, https://doi.org/10.2312/BzPM_0710_2017
Other version:	Master track of POLARSTERN cruise PS103 (ANT-XXXII/2) in 1 sec resolution (zipped, 37.7 MB) (URI: https://hs.pangaea.de/nav/mastertrack/ps/PS103_mastertrack.zip)
Further details:	Event list of POLARSTERN cruise PS103 (ANT-XXXII/2) (URI: https://pangaea.de/ddi/PS103.tab?retr=events/Polarstern/PS103.retr&conf=events/CruiseReportText.conf&format=textfile)
	Generalized master track of POLARSTERN cruise PS103 (ANT-XXXII/2) (URI: https://hs.pangaea.de/nav/mastertrack/ps/PS103_mastertrack_generalized.zip)
	Trackline map and processing report for navigation sensors from POLARSTERN cruise PS103 (ANT-XXXII/2) (URI: hdl:10013/epic.50787)
Coverage:	MEDIAN LATITUDE: -62.385535 * MEDIAN LONGITUDE: -20.208367 * SOUTH-BOUND LATITUDE: -71.368035 * WEST-BOUND LONGITUDE: -70.802998 * NORTH-BOUND LATITUDE: -33.858214 * EAST-BOUND LONGITUDE: 18.435792
	DATE/TIME START: 2016-12-16T00:20:00 * DATE/TIME END: 2017-02-02T14:15:43
Event(s):	PS103-track * LATITUDE START: -33.906800 * LONGITUDE START: 18.433700 * LATITUDE END: -53.144700 * LONGITUDE END: -70.909100 * DATE/TIME START: 2016-12-16T00:00:00 * DATE/TIME END: 2017-02-02T15:00:00 * CAMPAIGN: PS103 (ANT-XXXII/2) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Underway cruise track measurements (CT)
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	Speed [kn] (Speed) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
	Course [deg] (Course) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	13994 data points
*/
Date/Time	Latitude	Longitude	Speed [kn]	Course [deg]
2016-12-24T03:10	-58.21928	0.34109	12.114	182.8
2016-12-24T03:20	-58.25312	0.33849	12.195	182.3
2016-12-24T03:30	-58.28644	0.32613	12.221	191.0
2016-12-24T03:40	-58.32002	0.31563	12.252	189.3
2016-12-24T03:50	-58.35421	0.30518	12.470	189.1
2016-12-24T04:00	-58.38912	0.29427	12.738	189.3
2016-12-24T04:10	-58.42413	0.28349	12.766	189.2
2016-12-24T04:20	-58.45906	0.27262	12.743	189.2
2016-12-24T04:30	-58.49395	0.26176	12.727	189.2
2016-12-24T04:40	-58.52894	0.25091	12.762	189.2
2016-12-24T04:50	-58.56391	0.24013	12.752	189.1
2016-12-24T05:00	-58.59947	0.22898	12.974	189.3
2016-12-24T05:10	-58.63506	0.21788	12.982	189.2
2016-12-24T05:20	-58.67058	0.20689	12.956	189.1
2016-12-24T05:30	-58.70586	0.19581	12.870	189.3
2016-12-24T05:40	-58.74112	0.18473	12.862	189.3
2016-12-24T05:50	-58.77610	0.17391	12.755	189.1
2016-12-24T06:00	-58.81101	0.16294	12.734	189.2
2016-12-24T06:10	-58.84693	0.15167	13.105	189.2
2016-12-24T06:20	-58.88394	0.14001	13.500	189.3
2016-12-24T06:30	-58.92079	0.12846	13.439	189.2
2016-12-24T06:40	-58.95780	0.11673	13.503	189.3
2016-12-24T06:50	-58.99624	0.09953	14.203	193.0
2016-12-24T07:00	-59.02880	0.07377	12.659	202.2
2016-12-24T07:10	-59.04828	0.08052	7.123	169.9
2016-12-24T07:20	-59.04949	0.08328	0.672	130.6
2016-12-24T07:30	-59.04901	0.08590	0.516	70.2
2016-12-24T07:40	-59.04908	0.08790	0.372	93.7
2016-12-24T07:50	-59.05050	0.08807	0.513	176.5
2016-12-24T08:00	-59.04524	0.09154	1.998	18.7
2016-12-24T08:10	-59.04531	0.09213	0.112	102.4
2016-12-24T08:20	-59.04570	0.08950	0.507	253.8
2016-12-24T08:30	-59.04614	0.08534	0.786	258.5
2016-12-24T08:40	-59.04672	0.08382	0.351	233.2
2016-12-24T08:50	-59.04710	0.08303	0.200	226.7
2016-12-24T09:00	-59.04742	0.08210	0.207	236.6
2016-12-24T09:10	-59.04807	0.08138	0.270	209.8
2016-12-24T09:20	-59.04877	0.08040	0.312	215.7
2016-12-24T09:30	-59.04960	0.07907	0.387	219.3
2016-12-24T09:40	-59.05020	0.07934	0.220	167.0
2016-12-24T09:50	-59.04971	0.07973	0.190	22.5
2016-12-24T10:00	-59.04999	0.07983	0.103	169.5
2016-12-24T10:10	-59.05018	0.08002	0.078	153.8
2016-12-24T10:20	-59.04984	0.08080	0.189	49.4
2016-12-24T10:30	-59.05002	0.08046	0.089	223.8
2016-12-24T10:40	-59.04952	0.07984	0.216	327.5
2016-12-24T10:50	-59.04936	0.07909	0.148	291.8
2016-12-24T11:00	-59.04923	0.07889	0.061	321.9
2016-12-24T11:10	-59.04948	0.07834	0.135	228.7
2016-12-24T11:20	-59.04950	0.07787	0.088	264.2
2016-12-24T11:30	-59.04883	0.07785	0.241	358.8
2016-12-24T11:40	-59.04863	0.07770	0.078	339.3
2016-12-24T11:50	-59.04902	0.07718	0.170	214.4
2016-12-24T12:00	-59.04886	0.07671	0.105	304.9
2016-12-24T12:10	-59.04835	0.07661	0.185	354.1
2016-12-24T12:20	-59.04828	0.07649	0.032	314.7
2016-12-24T12:30	-59.04794	0.07624	0.133	339.4
2016-12-24T12:40	-59.04772	0.07588	0.102	319.3
2016-12-24T12:50	-59.04653	0.07893	0.708	52.8
2016-12-24T13:00	-59.05572	0.12775	9.626	110.1
2016-12-24T13:10	-59.06888	0.18057	10.865	115.9
2016-12-24T13:20	-59.06862	0.18113	0.139	47.7
2016-12-24T13:30	-59.06693	0.17750	0.904	312.1
2016-12-24T13:40	-59.06481	0.17111	1.408	302.8
2016-12-24T13:50	-59.06254	0.16258	1.779	297.4
2016-12-24T14:00	-59.06105	0.15530	1.451	291.7
2016-12-24T14:10	-59.05886	0.14630	1.842	295.3
2016-12-24T14:20	-59.05724	0.13876	1.512	292.7
2016-12-24T14:30	-59.05470	0.12883	2.053	296.4
2016-12-24T14:40	-59.05224	0.11913	2.003	296.3
2016-12-24T14:50	-59.05032	0.10968	1.881	291.6
2016-12-24T15:00	-59.04946	0.10557	0.821	291.9
2016-12-24T15:10	-59.04821	0.10125	0.919	299.5
2016-12-24T15:20	-59.04678	0.09403	1.432	291.0
2016-12-24T15:30	-59.04703	0.09385	0.094	201.4
2016-12-24T15:40	-59.04786	0.09368	0.301	186.0
2016-12-24T15:50	-59.04813	0.09534	0.323	107.9
2016-12-24T16:00	-59.05191	0.11629	4.111	109.3
2016-12-24T16:10	-59.05462	0.11623	0.974	180.6
2016-12-24T16:20	-59.05838	0.11385	1.427	198.0
2016-12-24T16:30	-59.05963	0.10525	1.653	254.2
2016-12-24T16:40	-59.06019	0.09726	1.493	262.2
2016-12-24T16:50	-59.06129	0.08992	1.416	253.7
2016-12-24T17:00	-59.06242	0.08170	1.574	255.1
2016-12-24T17:10	-59.06208	0.07456	1.326	275.3
2016-12-24T17:20	-59.06047	0.06984	1.048	303.5
2016-12-24T17:30	-59.07302	0.07661	4.686	164.5
2016-12-24T17:40	-59.10434	0.07665	11.279	180.0
2016-12-24T17:50	-59.13603	0.08055	11.432	176.4
2016-12-24T18:00	-59.16549	0.08691	10.673	173.7
2016-12-24T18:10	-59.19278	0.08694	9.825	180.0
2016-12-24T18:20	-59.21805	0.08655	9.099	180.5
2016-12-24T18:30	-59.24316	0.08601	9.042	180.6
2016-12-24T18:40	-59.26816	0.08568	8.999	180.4
2016-12-24T18:50	-59.29315	0.08518	8.998	180.6
2016-12-24T19:00	-59.31801	0.08483	8.953	180.4
2016-12-24T19:10	-59.34263	0.08424	8.865	180.7
2016-12-24T19:20	-59.36726	0.08387	8.867	180.4
2016-12-24T19:30	-59.39156	0.08343	8.748	180.5
2016-12-24T19:40	-59.41577	0.08307	8.720	180.4
2016-12-24T19:50	-59.44001	0.08264	8.727	180.5
2016-12-24T20:00	-59.46420	0.08217	8.708	180.6
2016-12-24T20:10	-59.48481	0.08186	7.422	180.4
2016-12-24T20:20	-59.50532	0.08146	7.385	180.6
2016-12-24T20:30	-59.52654	0.08105	7.640	180.6
2016-12-24T20:40	-59.54762	0.08065	7.592	180.5
2016-12-24T20:50	-59.56851	0.08033	7.521	180.5
2016-12-24T21:00	-59.58947	0.07998	7.547	180.5
2016-12-24T21:10	-59.61055	0.07963	7.589	180.5
2016-12-24T21:20	-59.63160	0.07919	7.581	180.6
2016-12-24T21:30	-59.65269	0.07890	7.591	180.4
2016-12-24T21:40	-59.67371	0.07852	7.568	180.5
2016-12-24T21:50	-59.69506	0.07817	7.689	180.5
2016-12-24T22:00	-59.71662	0.07768	7.763	180.7
2016-12-24T22:10	-59.73811	0.07736	7.736	180.4
2016-12-24T22:20	-59.75949	0.07692	7.699	180.6
2016-12-24T22:30	-59.78100	0.07675	7.743	180.2
2016-12-24T22:40	-59.80275	0.07617	7.833	180.8
2016-12-24T22:50	-59.82447	0.07580	7.821	180.5
2016-12-24T23:00	-59.84627	0.07552	7.848	180.4
2016-12-24T23:10	-59.86790	0.07507	7.790	180.6
2016-12-24T23:20	-59.88938	0.07473	7.733	180.4
2016-12-24T23:30	-59.91089	0.07426	7.746	180.6
2016-12-24T23:40	-59.93281	0.07385	7.893	180.5
2016-12-24T23:50	-59.95470	0.07346	7.881	180.5
2016-12-25T00:00	-59.97669	0.07316	7.916	180.4
2016-12-25T00:10	-59.99883	0.07267	7.973	180.6
2016-12-25T00:20	-60.02100	0.07119	7.986	181.9
2016-12-25T00:30	-60.04298	0.06970	7.921	181.9
2016-12-25T00:40	-60.06513	0.06798	7.980	182.2
2016-12-25T00:50	-60.08730	0.06633	7.989	182.1
2016-12-25T01:00	-60.10948	0.06474	7.991	182.0
2016-12-25T01:10	-60.13173	0.06324	8.016	181.9
2016-12-25T01:20	-60.15399	0.06164	8.019	182.0
2016-12-25T01:30	-60.17633	0.06011	8.046	182.0
2016-12-25T01:40	-60.19846	0.05805	7.976	182.6
2016-12-25T01:50	-60.22027	0.04960	7.997	190.9
2016-12-25T02:00	-60.24210	0.04113	8.007	190.9
2016-12-25T02:10	-60.26377	0.03327	7.928	190.2
2016-12-25T02:20	-60.28587	0.03118	7.964	182.7
2016-12-25T02:30	-60.30806	0.02897	7.998	182.8
2016-12-25T02:40	-60.33007	0.02709	7.932	182.4
2016-12-25T02:50	-60.35203	0.02501	7.915	182.7
2016-12-25T03:00	-60.37393	0.02570	7.888	179.1
2016-12-25T03:10	-60.39578	0.02658	7.868	178.9
2016-12-25T03:20	-60.41749	0.02690	7.816	179.6
2016-12-25T03:30	-60.43926	0.02737	7.839	179.4
2016-12-25T03:40	-60.46083	0.02811	7.766	179.0
2016-12-25T03:50	-60.48232	0.02870	7.739	179.2
2016-12-25T04:00	-60.50371	0.02909	7.703	179.5
2016-12-25T04:10	-60.52522	0.02910	7.744	180.0
2016-12-25T04:20	-60.54678	0.02893	7.764	180.2
2016-12-25T04:30	-60.56849	0.02882	7.815	180.1
2016-12-25T04:40	-60.59025	0.02927	7.834	179.4
2016-12-25T04:50	-60.61209	0.02838	7.868	181.1
2016-12-25T05:00	-60.63421	0.02685	7.969	181.9
2016-12-25T05:10	-60.65642	0.02529	7.999	182.0
2016-12-25T05:20	-60.67881	0.02353	8.070	182.2
2016-12-25T05:30	-60.70129	0.02186	8.096	182.1
2016-12-25T05:40	-60.72378	0.02028	8.105	182.0
2016-12-25T05:50	-60.74647	0.01850	8.175	182.2
2016-12-25T06:00	-60.76900	0.01703	8.116	181.8
2016-12-25T06:10	-60.79150	0.01538	8.105	182.0
2016-12-25T06:20	-60.81433	0.01372	8.225	182.0
2016-12-25T06:30	-60.83697	0.01192	8.159	182.2
2016-12-25T06:40	-60.85982	0.01020	8.231	182.1
2016-12-25T06:50	-60.88261	0.00857	8.213	182.0
2016-12-25T07:00	-60.90541	0.00698	8.213	181.9
2016-12-25T07:10	-60.92806	0.00528	8.161	182.1
2016-12-25T07:20	-60.95091	0.00346	8.232	182.2
2016-12-25T07:30	-60.97388	0.00188	8.277	181.9
2016-12-25T07:40	-60.99620	-0.00950	8.278	193.9
2016-12-25T07:50	-60.99965	-0.00051	2.001	128.4
2016-12-25T08:00	-61.00027	-0.00159	0.292	220.1
2016-12-25T08:10	-61.00056	-0.00174	0.108	194.1
2016-12-25T08:20	-61.00039	-0.00135	0.090	47.6
2016-12-25T08:30	-61.00036	-0.00112	0.043	74.2
2016-12-25T08:40	-61.00054	-0.00120	0.065	192.7
2016-12-25T08:50	-61.00067	-0.00139	0.058	215.8
2016-12-25T09:00	-61.00063	-0.00157	0.034	293.0
2016-12-25T09:10	-61.00061	-0.00143	0.026	70.6
2016-12-25T09:20	-61.00056	-0.00092	0.091	78.7
2016-12-25T09:30	-61.00044	-0.00028	0.119	69.2
2016-12-25T09:40	-61.00043	-0.00025	0.006	64.5
2016-12-25T09:50	-61.00018	-0.00063	0.113	324.3
2016-12-25T10:00	-61.00021	-0.00028	0.062	99.7
2016-12-25T10:10	-61.00067	-0.00054	0.172	195.3
2016-12-25T10:20	-61.00065	-0.00076	0.039	278.3
2016-12-25T10:30	-61.00025	-0.00073	0.146	2.3
2016-12-25T10:40	-61.00001	0.00003	0.158	56.9
2016-12-25T10:50	-60.99998	0.00030	0.048	79.0
2016-12-25T11:00	-61.00017	0.00058	0.084	143.8
2016-12-25T11:10	-61.00036	0.00064	0.068	171.5
2016-12-25T11:20	-60.99987	0.00033	0.185	342.8
2016-12-25T11:30	-60.99958	-0.00020	0.139	318.3
2016-12-25T11:40	-60.99955	0.00001	0.037	75.4
2016-12-25T11:50	-60.99981	-0.00052	0.131	225.1
2016-12-25T12:00	-60.99956	0.00076	0.242	67.8
2016-12-25T12:10	-60.99957	0.00350	0.478	90.6
2016-12-25T12:20	-60.99745	0.00814	1.114	46.7
2016-12-25T12:30	-60.99349	0.01026	1.473	14.5
2016-12-25T12:40	-60.98840	0.01251	1.876	12.1
2016-12-25T12:50	-60.98460	0.01340	1.374	6.4
2016-12-25T13:00	-60.98024	0.01472	1.587	8.4
2016-12-25T13:10	-60.97542	0.01670	1.769	11.3
2016-12-25T13:20	-60.97294	0.01786	0.917	12.7
2016-12-25T13:30	-60.97191	0.02038	0.576	49.9
2016-12-25T13:40	-60.97157	0.02172	0.263	62.5
2016-12-25T13:50	-60.97171	0.02200	0.071	135.0
2016-12-25T14:00	-60.99340	0.02857	7.894	171.6
2016-12-25T14:10	-61.02429	0.02570	11.131	182.6
2016-12-25T14:20	-61.05530	0.02257	11.181	182.8
2016-12-25T14:30	-61.08628	0.01857	11.173	183.6
2016-12-25T14:40	-61.11730	0.01416	11.197	183.9
2016-12-25T14:50	-61.14860	0.01018	11.289	183.5
2016-12-25T15:00	-61.17999	0.00676	11.320	183.0
2016-12-25T15:10	-61.21122	0.00223	11.272	184.0
2016-12-25T15:20	-61.24257	-0.00278	11.318	184.4
2016-12-25T15:30	-61.27394	-0.00774	11.327	184.4
2016-12-25T15:40	-61.30506	-0.00485	11.216	177.4
2016-12-25T15:50	-61.33640	-0.00180	11.299	177.3
2016-12-25T16:00	-61.36792	-0.00049	11.350	178.9
2016-12-25T16:10	-61.39969	-0.00053	11.440	180.0
2016-12-25T16:20	-61.43124	-0.00059	11.357	180.1
2016-12-25T16:30	-61.46295	-0.00051	11.419	179.9
2016-12-25T16:40	-61.49467	-0.00059	11.421	180.1
2016-12-25T16:50	-61.52630	-0.00066	11.387	180.1
2016-12-25T17:00	-61.55784	-0.00065	11.357	180.0
2016-12-25T17:10	-61.58957	-0.00079	11.424	180.1
2016-12-25T17:20	-61.62130	-0.00076	11.423	180.0
2016-12-25T17:30	-61.65290	-0.00078	11.377	180.0
2016-12-25T17:40	-61.68464	-0.00081	11.430	180.0
2016-12-25T17:50	-61.71650	-0.00093	11.471	180.1
2016-12-25T18:00	-61.74841	-0.00103	11.488	180.1
2016-12-25T18:10	-61.78057	-0.00105	11.580	180.0
2016-12-25T18:20	-61.81275	-0.00092	11.585	179.9
2016-12-25T18:30	-61.84488	-0.00104	11.571	180.1
2016-12-25T18:40	-61.87693	-0.00109	11.538	180.0
2016-12-25T18:50	-61.90891	-0.00101	11.515	179.9
2016-12-25T19:00	-61.94049	-0.00116	11.368	180.1
2016-12-25T19:10	-61.96868	-0.00119	10.150	180.0
2016-12-25T19:20	-61.99684	-0.00129	10.141	180.1
2016-12-25T19:30	-62.02479	-0.00115	10.064	179.9
2016-12-25T19:40	-62.05274	-0.00128	10.063	180.1
2016-12-25T19:50	-62.08079	-0.00127	10.100	180.0
2016-12-25T20:00	-62.10901	-0.00128	10.159	180.0
2016-12-25T20:10	-62.13704	-0.00140	10.093	180.1
2016-12-25T20:20	-62.16548	-0.00138	10.238	180.0
2016-12-25T20:30	-62.19341	-0.00127	10.057	179.9
2016-12-25T20:40	-62.22156	-0.00151	10.136	180.2
2016-12-25T20:50	-62.24924	-0.00153	9.967	180.0
2016-12-25T21:00	-62.27662	-0.00160	9.858	180.1
2016-12-25T21:10	-62.30401	-0.00169	9.861	180.1
2016-12-25T21:20	-62.33159	-0.00161	9.930	179.9
2016-12-25T21:30	-62.35910	-0.00163	9.903	180.0
2016-12-25T21:40	-62.38640	-0.00170	9.831	180.1
2016-12-25T21:50	-62.41379	-0.00169	9.860	180.0
2016-12-25T22:00	-62.44088	-0.00162	9.756	179.9
2016-12-25T22:10	-62.47113	-0.00180	10.892	180.2
2016-12-25T22:20	-62.50147	-0.00192	10.921	180.1
2016-12-25T22:30	-62.53147	-0.00180	10.803	179.9
2016-12-25T22:40	-62.56151	-0.00181	10.816	180.0
2016-12-25T22:50	-62.59146	-0.00196	10.781	180.1
2016-12-25T23:00	-62.62141	-0.00184	10.784	179.9
2016-12-25T23:10	-62.65148	-0.00208	10.829	180.2
2016-12-25T23:20	-62.68176	-0.00225	10.901	180.1
2016-12-25T23:30	-62.71071	-0.00075	10.427	178.6
2016-12-25T23:40	-62.73843	0.00144	9.984	177.9
2016-12-25T23:50	-62.76590	0.00166	9.893	179.8
2016-12-26T00:00	-62.79333	0.00173	9.874	179.9
2016-12-26T00:10	-62.82073	0.00170	9.865	180.0
2016-12-26T00:20	-62.84782	0.00189	9.755	179.8
2016-12-26T00:30	-62.87497	0.00287	9.775	179.1
2016-12-26T00:40	-62.90164	0.01281	9.741	170.4
2016-12-26T00:50	-62.92878	0.01815	9.811	174.9
2016-12-26T01:00	-62.95597	0.01203	9.842	185.8
2016-12-26T01:10	-62.98267	0.00233	9.742	189.4
2016-12-26T01:20	-63.01024	0.00177	9.929	180.5
2016-12-26T01:30	-63.03780	0.00195	9.921	179.8
2016-12-26T01:40	-63.06537	0.00192	9.926	180.0
2016-12-26T01:50	-63.09270	0.00201	9.839	179.9
2016-12-26T02:00	-63.11990	0.00200	9.795	180.0
2016-12-26T02:10	-63.14687	0.00201	9.712	180.0
2016-12-26T02:20	-63.17390	0.00190	9.730	180.1
2016-12-26T02:30	-63.20080	0.00198	9.685	179.9
2016-12-26T02:40	-63.22928	0.00215	10.253	179.9
2016-12-26T02:50	-63.25883	0.00213	10.642	180.0
2016-12-26T03:00	-63.28841	0.00215	10.649	180.0
2016-12-26T03:10	-63.31828	0.00208	10.756	180.1
2016-12-26T03:20	-63.34820	0.00227	10.772	179.8
2016-12-26T03:30	-63.37792	0.00226	10.701	180.0
2016-12-26T03:40	-63.40740	0.00232	10.613	180.0
2016-12-26T03:50	-63.43675	0.00226	10.569	180.1
2016-12-26T04:00	-63.46599	0.00226	10.526	180.0
2016-12-26T04:10	-63.49538	0.00251	10.583	179.8
2016-12-26T04:20	-63.52503	0.00237	10.675	180.1
2016-12-26T04:30	-63.55460	0.00248	10.647	179.9
2016-12-26T04:40	-63.58407	0.00254	10.609	179.9
2016-12-26T04:50	-63.61361	0.00251	10.635	180.0
2016-12-26T05:00	-63.64334	0.00251	10.704	180.0
2016-12-26T05:10	-63.67289	0.00247	10.642	180.0
2016-12-26T05:20	-63.70249	0.00250	10.656	180.0
2016-12-26T05:30	-63.73230	0.00257	10.733	179.9
2016-12-26T05:40	-63.76237	0.00276	10.825	179.8
2016-12-26T05:50	-63.79238	0.00267	10.807	180.1
2016-12-26T06:00	-63.82211	0.00271	10.704	180.0
2016-12-26T06:10	-63.85160	0.00021	10.626	182.1
2016-12-26T06:20	-63.88081	-0.00917	10.620	188.0
2016-12-26T06:30	-63.90325	-0.01813	8.203	190.0
2016-12-26T06:40	-63.91866	-0.01552	5.564	175.7
2016-12-26T06:50	-63.91859	-0.01174	0.598	87.7
2016-12-26T07:00	-63.91739	-0.01037	0.484	26.8
2016-12-26T07:10	-63.91702	-0.00348	1.099	83.1
2016-12-26T07:20	-63.91782	-0.00507	0.384	221.2
2016-12-26T07:30	-63.91865	-0.00433	0.319	158.3
2016-12-26T07:40	-63.91846	0.00055	0.775	85.1
2016-12-26T07:50	-63.91864	0.00120	0.121	122.1
2016-12-26T08:00	-63.91953	-0.00527	1.072	252.6
2016-12-26T08:10	-63.91890	-0.00708	0.365	308.1
2016-12-26T08:20	-63.91886	-0.00942	0.370	272.5
2016-12-26T08:30	-63.91771	-0.00591	0.692	53.4
2016-12-26T08:40	-63.91708	-0.00277	0.546	65.4
2016-12-26T08:50	-63.91700	-0.00105	0.275	83.8
2016-12-26T09:00	-63.91708	-0.00072	0.060	120.0
2016-12-26T09:10	-63.91704	-0.00037	0.057	74.5
2016-12-26T09:20	-63.91722	-0.00042	0.066	187.4
2016-12-26T09:30	-63.92075	0.01719	3.064	114.5
2016-12-26T09:40	-63.95376	0.00346	12.084	190.4
2016-12-26T09:50	-63.98731	-0.00991	12.260	189.9
2016-12-26T10:00	-64.00844	-0.00937	7.611	179.4
2016-12-26T10:10	-64.00732	-0.01548	1.046	292.8
2016-12-26T10:20	-64.00536	-0.00849	1.310	57.4
2016-12-26T10:30	-64.00684	-0.00917	0.546	191.3
2016-12-26T10:40	-64.00865	-0.00820	0.668	166.7
2016-12-26T10:50	-64.00951	-0.00793	0.314	172.3
2016-12-26T11:00	-64.01033	-0.00885	0.329	206.2
2016-12-26T11:10	-64.01167	-0.00869	0.482	176.9
2016-12-26T11:20	-64.00851	-0.00677	1.178	14.9
2016-12-26T11:30	-64.00904	-0.00293	0.635	107.5
2016-12-26T11:40	-64.01116	-0.00885	1.207	230.7
2016-12-26T11:50	-64.01082	-0.01447	0.895	277.9
2016-12-26T12:00	-64.01267	-0.01738	0.808	214.6
2016-12-26T12:10	-64.01334	-0.02475	1.189	258.2
2016-12-26T12:20	-64.01263	-0.02926	0.756	290.0
2016-12-26T12:30	-64.01211	-0.02957	0.191	345.3
2016-12-26T12:40	-64.01152	-0.03005	0.227	340.2
2016-12-26T12:50	-64.01135	-0.03190	0.297	281.9
2016-12-26T13:00	-64.01164	-0.03645	0.726	261.9
2016-12-26T13:10	-64.01221	-0.03587	0.225	156.1
2016-12-26T13:20	-64.01200	-0.03573	0.079	15.8
2016-12-26T13:30	-64.01139	-0.03089	0.795	74.1
2016-12-26T13:40	-64.01195	-0.03063	0.205	168.7
2016-12-26T13:50	-64.01261	-0.03087	0.241	188.9
2016-12-26T14:00	-64.01336	-0.03356	0.502	237.7
2016-12-26T14:10	-64.01424	-0.03564	0.458	225.9
2016-12-26T14:20	-64.01363	-0.03093	0.776	73.5
2016-12-26T14:30	-64.02531	-0.07633	8.305	239.6
2016-12-26T14:40	-64.03071	-0.12615	8.093	256.1
2016-12-26T14:50	-64.02726	-0.13753	2.182	304.7
2016-12-26T15:00	-64.02740	-0.13826	0.127	245.8
2016-12-26T15:10	-64.02835	-0.14478	1.084	251.6
2016-12-26T15:20	-64.02730	-0.14133	0.664	55.1
2016-12-26T15:30	-64.02610	-0.13573	0.983	63.9
2016-12-26T15:40	-64.02499	-0.12945	1.069	68.1
2016-12-26T15:50	-64.02379	-0.12287	1.123	67.3
2016-12-26T16:00	-64.02349	-0.11744	0.863	82.9
2016-12-26T16:10	-64.02218	-0.10449	2.097	77.0
2016-12-26T16:20	-64.01933	-0.09356	2.006	59.3
2016-12-26T16:30	-64.01629	-0.08232	2.082	58.3
2016-12-26T16:40	-64.01456	-0.06743	2.430	75.2
2016-12-26T16:50	-64.01274	-0.05214	2.500	74.8
2016-12-26T17:00	-64.01100	-0.04129	1.822	69.8
2016-12-26T17:10	-64.00892	-0.02936	2.027	68.3
2016-12-26T17:20	-64.00772	-0.02007	1.527	73.6
2016-12-26T17:30	-64.00645	-0.01090	1.519	72.4
2016-12-26T17:40	-64.00495	-0.00423	1.182	62.8
2016-12-26T17:50	-64.00464	0.00110	0.849	82.4
2016-12-26T18:00	-64.00509	-0.00087	0.351	242.3
2016-12-26T18:10	-64.00524	-0.00171	0.143	247.7
2016-12-26T18:20	-64.00519	-0.00219	0.079	283.8
2016-12-26T18:30	-64.00192	0.01861	3.488	70.3
2016-12-26T18:40	-63.99249	0.06062	7.450	62.9
2016-12-26T18:50	-63.99325	0.06372	0.562	119.4
2016-12-26T19:00	-63.99385	0.06201	0.346	231.4
2016-12-26T19:10	-63.99439	0.06229	0.199	167.2
2016-12-26T19:20	-63.99490	0.06040	0.350	238.4
2016-12-26T19:30	-63.99549	0.05818	0.410	238.6
2016-12-26T19:40	-63.99573	0.06034	0.351	104.3
2016-12-26T19:50	-63.99604	0.06184	0.261	114.6
2016-12-26T20:00	-63.99652	0.06280	0.232	139.0
2016-12-26T20:10	-63.99606	0.06424	0.280	54.1
2016-12-26T20:20	-63.99609	0.06488	0.102	94.7
2016-12-26T20:30	-63.99625	0.06404	0.145	245.6
2016-12-26T20:40	-63.99621	0.06400	0.019	339.1
2016-12-26T20:50	-63.99616	0.06539	0.220	85.4
2016-12-26T21:00	-63.99649	0.06443	0.194	231.3
2016-12-26T21:10	-63.99674	0.06411	0.101	209.6
2016-12-26T21:20	-63.99704	0.06319	0.181	233.2
2016-12-26T21:30	-63.99719	0.06404	0.144	111.5
2016-12-26T21:40	-63.99756	0.06415	0.134	172.7
2016-12-26T21:50	-63.99797	0.06500	0.202	138.3
2016-12-26T22:00	-63.99841	0.06500	0.157	180.2
2016-12-26T22:10	-63.99800	0.06556	0.172	30.8
2016-12-26T22:20	-63.99832	0.06475	0.171	228.5
2016-12-26T22:30	-63.99936	0.06404	0.391	196.5
2016-12-26T22:40	-64.00366	0.07756	2.637	126.0
2016-12-26T22:50	-64.03275	0.06965	10.548	186.8
2016-12-26T23:00	-64.06368	0.05725	11.304	190.0
2016-12-26T23:10	-64.09453	0.04473	11.280	190.1
2016-12-26T23:20	-64.12553	0.03243	11.328	189.8
2016-12-26T23:30	-64.15658	0.01973	11.357	190.1
2016-12-26T23:40	-64.18768	0.00722	11.370	189.9
2016-12-26T23:50	-64.21909	0.00195	11.338	184.2
2016-12-27T00:00	-64.25031	0.00288	11.243	179.3
2016-12-27T00:10	-64.28121	0.00376	11.123	179.3
2016-12-27T00:20	-64.31223	0.00449	11.172	179.4
2016-12-27T00:30	-64.34315	0.00543	11.133	179.2
2016-12-27T00:40	-64.37397	0.00622	11.097	179.4
