latitude,longitude,delta_mae_uatm
73.5,120.5,
73.5,122.5,37.99389255097949
73.5,123.5,70.35292558122161
73.5,125.5,62.21911111914258
73.5,128.5,59.41954709977764
73.5,129.5,68.00998797434195
73.5,130.5,91.95415252296668
73.5,131.5,83.11577307868009
73.5,132.5,99.35699604499874
73.5,133.5,
73.5,134.5,52.30727420253548
73.5,136.5,79.17215118292901
73.5,137.5,96.73970632516105
73.5,138.5,61.13800779813586
73.5,140.5,122.5271793803488
73.5,141.5,115.73727419068746
73.5,142.5,36.97463407985008
73.5,143.5,70.77097318331508
73.5,144.5,48.58690428767037
73.5,145.5,40.646416122410336
73.5,146.5,81.757321164041
73.5,147.5,41.911774286197115
73.5,148.5,61.25369829141482
73.5,149.5,56.95331450926801
73.5,151.5,69.15646956927252
73.5,152.5,67.49481361925726
73.5,153.5,43.74211147372881
73.5,154.5,53.794473787402
73.5,156.5,64.33544215441546
73.5,157.5,57.451532572565505
73.5,158.5,54.88964993692734
73.5,159.5,59.199995024181796
73.5,161.5,58.89504568882015
73.5,163.5,49.51162084783909
73.5,164.5,25.36855376681022
73.5,166.5,36.11122680340125
73.5,168.5,25.010523297854377
73.5,170.5,15.972010780340955
73.5,171.5,18.496620929277466
73.5,173.5,41.436309341942454
73.5,175.5,4.786921223466015
73.5,176.5,
73.5,177.5,27.177866162318615
73.5,178.5,22.82138107347763
74.5,-179.5,16.88195748715294
74.5,-178.5,30.058385131755884
74.5,-177.5,10.34297095123986
74.5,-175.5,40.159513604613835
74.5,-174.5,0.3849731839122619
74.5,-173.5,39.277118573423174
74.5,-172.5,14.742396415482448
74.5,-171.5,11.349070318302115
74.5,-170.5,-1.6438367248487538
74.5,-169.5,-15.698300790791606
74.5,-168.5,37.49713932530277
74.5,-167.5,
74.5,-166.5,-10.3498089229655
74.5,-165.5,-21.015517734147068
74.5,-164.5,-31.98166832996464
74.5,-163.5,3.98790337109296
74.5,-162.5,8.104555933299228
74.5,-161.5,9.049041173037768
74.5,-160.5,28.171443518885738
74.5,-159.5,48.13450242245906
74.5,-158.5,47.28218385921141
74.5,-157.5,-32.288575053147966
74.5,-156.5,
74.5,-155.5,42.0969109425443
74.5,-154.5,18.95851081365297
74.5,-153.5,28.76258322639813
74.5,-152.5,50.95557796144366
74.5,-151.5,18.789676127732886
74.5,-150.5,47.88891393348435
74.5,-149.5,47.272112882674165
74.5,-148.5,49.534292628157615
74.5,-147.5,
74.5,-146.5,27.46652608554419
74.5,-145.5,41.25865004992717
74.5,-144.5,36.89808808150015
74.5,-142.5,61.72074037775012
74.5,-141.5,30.431432262253402
74.5,-140.5,63.531433701572205
74.5,-139.5,37.397567748580876
74.5,-138.5,66.2680852725689
74.5,-137.5,70.98039622566698
74.5,-136.5,30.331803142581496
74.5,-135.5,9.440054336084074
74.5,-134.5,2.374477669647078
74.5,-133.5,30.350221906214443
74.5,-132.5,30.062303266600807
74.5,-131.5,
74.5,-130.5,35.466995577769055
74.5,-129.5,54.71027208384653
74.5,-128.5,43.64100191654915
74.5,-127.5,42.90747671164549
74.5,-126.5,59.370160995012434
74.5,-125.5,56.5847818911964
74.5,-124.5,
74.5,-123.5,40.16573496555269
74.5,-121.5,
74.5,-120.5,
74.5,-119.5,44.086049874754096
74.5,-118.5,33.95440579803891
74.5,-117.5,62.28729142696771
74.5,-116.5,54.11084128843065
74.5,-115.5,90.9649485599487
74.5,-114.5,94.35882468706929
74.5,-112.5,109.52191822876884
74.5,-111.5,102.9448687169578
74.5,-110.5,21.796973468676356
74.5,-109.5,
74.5,-108.5,94.27399079984826
74.5,-107.5,29.03231018446604
74.5,-106.5,107.38581915939936
74.5,-105.5,86.92360388468308
74.5,-104.5,162.72052328928922
74.5,-103.5,-47.79308022097098
74.5,-102.5,-18.70444298239532
74.5,-101.5,8.618236299019784
74.5,-100.5,28.63778431301799
74.5,-99.5,119.71487647736797
74.5,-98.5,
74.5,-97.5,104.3368415859845
74.5,-96.5,93.2062550489558
74.5,-95.5,98.79186025124743
74.5,-94.5,104.07177539026416
74.5,-93.5,111.97191721173763
74.5,-92.5,113.92216940411743
74.5,-91.5,92.87871220820712
74.5,-90.5,89.07060114169235
74.5,-89.5,92.68276057872902
74.5,-88.5,133.5187112663479
74.5,-87.5,128.66793832129932
74.5,-86.5,43.286700679576384
74.5,-85.5,106.3862218396637
74.5,-84.5,55.2271897686432
74.5,-83.5,88.13293436793258
74.5,-81.5,-2.72971541159518
74.5,-80.5,15.717739407866823
74.5,-79.5,-76.22161663617294
74.5,-78.5,-36.50736935401428
74.5,-77.5,-33.24242126256288
74.5,-76.5,18.477200725633764
74.5,-75.5,48.54257273072838
74.5,-74.5,28.459837043614147
74.5,-73.5,42.1573311760021
74.5,-72.5,41.934621739322914
74.5,-71.5,43.6024476129097
74.5,-69.5,32.14100346425474
74.5,-68.5,34.62563747230111
74.5,-67.5,36.52258921762679
74.5,-66.5,5.727470322748914
74.5,-65.5,
74.5,-64.5,14.543130837324057
74.5,-63.5,17.356508345443174
74.5,-62.5,
74.5,-61.5,13.758118903644954
74.5,-60.5,14.756843819054044
74.5,-59.5,3.2831496283271306
74.5,-58.5,12.253632866511266
74.5,-20.5,4.028959637402121
74.5,-18.5,3.7245523549665087
74.5,-17.5,2.3583245508165955
74.5,-16.5,14.029390354227683
74.5,-15.5,3.2339473551142017
74.5,-13.5,2.9329108026995527
74.5,-11.5,9.929777254474402
74.5,-9.5,5.849919102352182
74.5,-8.5,
74.5,-7.5,9.259237402275144
74.5,-6.5,7.837687010918234
74.5,-5.5,2.973863731682501
74.5,-4.5,10.195094174314024
74.5,-2.5,1.1054060865522866
74.5,-1.5,
74.5,-0.5,2.8407752096272683
74.5,0.5,-0.8823201745897515
74.5,1.5,5.86038091322549
74.5,3.5,
74.5,4.5,4.326328500046448
74.5,5.5,6.056820683636459
74.5,6.5,8.438397023485493
74.5,7.5,8.536822001406126
74.5,9.5,
74.5,10.5,
74.5,11.5,2.181549109557528
74.5,13.5,3.661077115708359
74.5,14.5,
74.5,15.5,2.1893263858021594
74.5,17.5,0.9624907237715465
74.5,18.5,2.424596815573075
74.5,19.5,0.9807604879734679
74.5,20.5,8.9531891352853
74.5,21.5,1.5660192222391132
74.5,22.5,2.904121318471013
74.5,23.5,-2.588936997398588
74.5,25.5,-0.3571206820926731
74.5,26.5,4.473630511041494
74.5,27.5,3.653628812583346
74.5,29.5,4.808985347327187
74.5,30.5,8.225230962404279
74.5,31.5,7.547162349511836
74.5,32.5,2.88747951201697
74.5,33.5,10.20667424548097
74.5,34.5,7.828640371963227
74.5,35.5,1.4063980754398697
74.5,36.5,6.50313895251624
74.5,37.5,5.5555715574582445
74.5,38.5,8.275574663294156
74.5,39.5,5.958173586697622
74.5,40.5,5.781326724812312
74.5,41.5,5.200745606084773
74.5,43.5,9.566323000893547
74.5,44.5,3.800628586967857
74.5,45.5,8.91533002742247
74.5,46.5,2.988268126394244
74.5,47.5,1.8364020563569028
74.5,48.5,0.8911477930631673
74.5,49.5,1.191345534156433
74.5,50.5,2.3642328128110144
74.5,51.5,
74.5,52.5,
74.5,53.5,4.007370925776346
74.5,54.5,3.857637947813844
74.5,55.5,-4.813074982249358
74.5,59.5,-0.44934245534218675
74.5,60.5,7.891504260447107
74.5,61.5,14.202001229649827
74.5,62.5,18.170110484864377
74.5,64.5,33.78096030490237
74.5,65.5,24.181000270105603
74.5,66.5,30.755490904181038
74.5,67.5,39.55806978876646
74.5,69.5,54.28211161371432
74.5,70.5,2.341253651901866
74.5,72.5,0.6790416491943034
74.5,73.5,38.381302424898095
74.5,75.5,44.477662590810134
74.5,76.5,64.47193386456249
74.5,78.5,37.81002652642685
74.5,79.5,100.36485567367956
74.5,80.5,96.17735279563543
74.5,81.5,120.1473456835146
74.5,83.5,100.76210740057431
74.5,84.5,80.98135694453833
74.5,85.5,103.03527233624857
74.5,110.5,34.96979352570183
74.5,111.5,82.24816157117752
74.5,112.5,24.172164907193057
74.5,113.5,125.98830789128424
74.5,114.5,-22.87956276120891
74.5,115.5,2.979901716105921
74.5,116.5,
74.5,118.5,46.323455404013764
74.5,119.5,111.06095310510554
74.5,120.5,58.624013847464866
74.5,122.5,133.61248517709564
74.5,123.5,102.47313742672904
74.5,124.5,87.01370340921294
74.5,125.5,
74.5,126.5,103.7542956945075
74.5,127.5,66.76256652858922
74.5,128.5,88.63536185496515
74.5,130.5,65.35220361667315
74.5,131.5,63.77133528884062
74.5,132.5,77.5357504838782
74.5,134.5,88.48875198622403
74.5,135.5,107.04866425529332
74.5,136.5,125.99156285683046
74.5,138.5,
74.5,139.5,122.63963112814861
74.5,140.5,47.95774447946174
74.5,142.5,28.20518351979431
74.5,144.5,73.93463743283931
74.5,145.5,47.610247580080376
74.5,146.5,74.23974835955362
74.5,147.5,58.13367173053999
74.5,148.5,73.89308999908783
74.5,150.5,
74.5,151.5,80.25194541694431
74.5,152.5,70.92155547315261
74.5,153.5,51.90641912061338
74.5,154.5,58.90958208355486
74.5,155.5,56.93315332844464
74.5,157.5,55.77741344113228
74.5,159.5,56.40697570604799
74.5,161.5,36.20927577742464
74.5,162.5,65.41566155912832
74.5,163.5,37.16940612220713
74.5,164.5,24.944688325055196
74.5,166.5,15.124981352619391
74.5,168.5,37.113712233810254
74.5,170.5,
74.5,171.5,-5.228712476655403
74.5,173.5,-5.282923014647242
74.5,175.5,7.741735429477149
74.5,177.5,25.617372035045516
74.5,178.5,12.86307488812373
74.5,179.5,18.763712622019106
75.5,-178.5,42.56579837071855
75.5,-176.5,46.006693120263506
75.5,-175.5,2.492267555263794
75.5,-174.5,20.156364342652147
75.5,-173.5,-23.644973233078822
75.5,-172.5,13.915528220187682
75.5,-170.5,29.76023526195391
75.5,-169.5,9.5853072079643
75.5,-168.5,18.40900352762962
75.5,-167.5,7.7367309230219625
75.5,-166.5,17.857666199337007
75.5,-165.5,31.753844315077686
75.5,-164.5,25.915078861653946
75.5,-163.5,8.03130438312489
75.5,-162.5,44.16026105804622
75.5,-161.5,45.947523591551196
75.5,-159.5,37.96123240495358
75.5,-158.5,50.584434260096884
75.5,-157.5,-25.935798495722484
75.5,-155.5,64.01894770748842
75.5,-154.5,66.35658074657216
75.5,-153.5,23.501818648175522
75.5,-151.5,42.15856775377399
75.5,-150.5,49.075701160206044
75.5,-149.5,55.305992042561115
75.5,-148.5,36.85414301241973
75.5,-147.5,-11.16138877356499
75.5,-146.5,40.39154432731117
75.5,-145.5,38.897044125522235
75.5,-144.5,47.03306232766437
75.5,-142.5,51.2834820230487
75.5,-141.5,47.59422085851042
75.5,-140.5,69.42349461918614
75.5,-139.5,2.599438684840159
75.5,-138.5,
75.5,-137.5,50.485027113066586
75.5,-136.5,
75.5,-135.5,22.570007763825565
75.5,-134.5,76.98173849509844
75.5,-133.5,0.03318645097797912
75.5,-132.5,28.649693858366398
75.5,-131.5,52.69144368339621
75.5,-130.5,34.45939568022845
75.5,-129.5,-2.875194937017726
75.5,-128.5,43.8531766226523
75.5,-127.5,29.672779463197116
75.5,-126.5,0.5326245582617553
75.5,-125.5,41.98603975977777
75.5,-124.5,44.79357480322684
75.5,-123.5,43.10663058142411
75.5,-122.5,53.28576811795605
75.5,-121.5,72.87818209653342
75.5,-120.5,-2.4722800761178263
75.5,-119.5,43.33029025679569
75.5,-118.5,38.84914082380705
75.5,-117.5,33.56509921439856
75.5,-111.5,
75.5,-110.5,60.04073951195848
75.5,-106.5,60.90054023348743
75.5,-105.5,85.68727768983834
75.5,-104.5,61.7721188367602
75.5,-103.5,55.89257630356917
75.5,-102.5,69.1767984367886
75.5,-101.5,80.38381643831968
75.5,-100.5,112.14034054658863
75.5,-96.5,53.0881938840339
75.5,-95.5,38.11583734266337
75.5,-93.5,55.927447346816066
75.5,-80.5,30.280404958682894
75.5,-79.5,
75.5,-78.5,33.31518214923645
75.5,-77.5,23.055531680438033
75.5,-76.5,79.26879697618611
75.5,-75.5,36.51447789012193
75.5,-74.5,66.58206505777937
75.5,-73.5,44.28798473245778
75.5,-72.5,21.29819561704761
75.5,-71.5,26.27772822618145
75.5,-69.5,4.630405454862881
75.5,-68.5,9.97813328099437
75.5,-67.5,8.152535099851814
75.5,-66.5,
75.5,-65.5,13.742543423863083
75.5,-64.5,-2.90142030216807
75.5,-63.5,3.3622289768283027
75.5,-62.5,-1.5341021861963888
75.5,-60.5,4.269421440662034
75.5,-59.5,18.334750684442277
75.5,-18.5,-1.6630189491279168
75.5,-16.5,12.720687623205587
75.5,-14.5,1.5797582554759693
75.5,-13.5,16.92948345001647
75.5,-12.5,7.402714772470436
75.5,-10.5,8.780692767887992
75.5,-9.5,
75.5,-8.5,9.162438434534401
75.5,-7.5,4.193273356095027
75.5,-6.5,6.871925582250732
75.5,-5.5,5.743863775301854
75.5,-4.5,9.483226729626704
75.5,-3.5,3.3178312441833793
75.5,-1.5,2.486712587775113
75.5,-0.5,5.919504018031596
75.5,0.5,11.455676277148713
75.5,1.5,8.662706628158105
75.5,2.5,4.6058822474093715
75.5,3.5,15.02813165443717
75.5,4.5,2.5899229790744824
75.5,5.5,4.635167671739848
75.5,6.5,1.256571222400635
75.5,7.5,3.599656579752107
75.5,8.5,3.6708058636408767
75.5,9.5,4.129226507584159
75.5,10.5,4.746215572664144
75.5,11.5,
75.5,12.5,3.3494784883531823
75.5,13.5,3.7871812122052466
75.5,15.5,5.281260043328757
75.5,16.5,7.996949650597008
75.5,17.5,
75.5,19.5,3.5955268246429033
75.5,20.5,5.999571495441677
75.5,22.5,4.607882276549071
75.5,23.5,18.566988911298004
75.5,25.5,1.2920545261067633
75.5,26.5,
75.5,27.5,4.2953353709079645
75.5,29.5,12.802108298600992
75.5,30.5,8.606233752205886
75.5,31.5,6.2445096231130295
75.5,32.5,9.688439632063576
75.5,33.5,-2.317631877797276
75.5,34.5,4.186575166414478
75.5,36.5,10.389660982814952
75.5,37.5,6.301814089444367
75.5,38.5,2.5180339033779875
75.5,39.5,6.237619295124897
75.5,40.5,8.38718263907851
75.5,41.5,1.1470253429430333
75.5,42.5,1.5914499742065065
75.5,43.5,
75.5,44.5,5.717820947120286
75.5,45.5,1.3127636765165276
75.5,46.5,4.930558561640982
75.5,47.5,2.9532271316522474
75.5,48.5,3.6078975796313184
75.5,49.5,1.6344094025248044
75.5,50.5,1.0682763981959127
75.5,51.5,4.8964240269167885
75.5,52.5,2.8151911194868937
75.5,53.5,-3.6205566459597964
75.5,54.5,
75.5,56.5,2.4641141196076504
75.5,57.5,-6.3903416405089075
75.5,59.5,-3.2325677160077966
75.5,62.5,17.41749657944476
75.5,63.5,13.76987841228141
75.5,65.5,21.138113179123366
75.5,67.5,23.818967410490952
75.5,68.5,11.165648476952438
75.5,70.5,17.792474164568652
75.5,72.5,27.029151941006297
75.5,73.5,12.941322359962568
75.5,75.5,10.885897346239187
75.5,77.5,26.88923775874161
75.5,78.5,38.97784100341069
75.5,80.5,68.68218445556377
75.5,82.5,52.138285541556
75.5,83.5,73.06377817000327
75.5,84.5,88.93549834782785
75.5,85.5,79.50432196787867
75.5,86.5,112.5042433786404
75.5,87.5,99.48158458142154
75.5,88.5,
75.5,113.5,-5.1112511165276295
75.5,114.5,22.187005548454913
75.5,115.5,-9.055947508733006
75.5,116.5,
75.5,118.5,66.13984376074424
75.5,119.5,49.138453292921156
75.5,120.5,62.145003994324384
75.5,122.5,44.6373672098391
75.5,123.5,99.22593400367664
75.5,125.5,77.48408247502756
75.5,126.5,78.13290162900788
75.5,128.5,80.05488973811299
75.5,129.5,112.40870376881581
75.5,130.5,95.27640762749766
75.5,132.5,51.446933268221066
75.5,133.5,75.8803290132722
75.5,134.5,2.943852487049881
75.5,135.5,64.73014237485143
75.5,140.5,9.04062829112221
75.5,144.5,102.48678873234532
75.5,145.5,45.694142510490416
75.5,146.5,48.81294094908145
75.5,147.5,103.42298870672765
75.5,149.5,
75.5,150.5,45.652271211697716
75.5,151.5,59.5446325944076
75.5,152.5,53.4238385591149
75.5,153.5,65.44807183782679
75.5,154.5,35.51377045396609
75.5,155.5,86.52441244745292
75.5,156.5,64.7636397988591
75.5,158.5,45.56318912506163
75.5,159.5,74.39772878739666
75.5,160.5,19.3235723981416
75.5,162.5,34.999566494996905
75.5,164.5,15.844101842085461
75.5,166.5,23.212655930147434
75.5,168.5,9.134410985109591
75.5,170.5,19.24693488773129
75.5,172.5,6.089157086289955
75.5,173.5,26.271071080333726
75.5,174.5,
75.5,175.5,3.1942178548474818
75.5,177.5,15.868527873874728
75.5,179.5,32.28644982006285
76.5,-179.5,28.800709728279948
76.5,-177.5,27.109440772810125
76.5,-175.5,25.502477101205706
76.5,-173.5,20.406738078016367
76.5,-172.5,-16.670956209527176
76.5,-171.5,58.402467298071336
76.5,-169.5,55.70299370566635
76.5,-168.5,19.847669826528367
76.5,-167.5,40.16286855787962
76.5,-166.5,32.67756440510096
76.5,-165.5,
76.5,-163.5,40.90591032315726
76.5,-162.5,52.45191363638353
76.5,-161.5,53.78953278651489
76.5,-160.5,62.66699079763198
76.5,-159.5,53.88760299214098
76.5,-158.5,59.61137840385317
76.5,-157.5,40.622587668599806
76.5,-156.5,8.265428910809884
76.5,-154.5,60.60763254332173
76.5,-153.5,31.305681863498236
76.5,-152.5,54.9527491127893
76.5,-151.5,32.6014645042098
76.5,-150.5,38.70906014036292
76.5,-149.5,30.877073122375236
76.5,-148.5,42.55918980971605
76.5,-146.5,60.217111883041014
76.5,-145.5,29.231418147520237
76.5,-144.5,39.25400594582479
76.5,-142.5,36.39304806432427
76.5,-141.5,
76.5,-140.5,58.73280047874243
76.5,-139.5,69.89797385991147
76.5,-138.5,42.40603163059713
76.5,-137.5,66.40241904693775
76.5,-136.5,64.33030333191752
76.5,-135.5,45.60101182356655
76.5,-134.5,64.70128778571267
76.5,-133.5,2.197267477184216
76.5,-132.5,
76.5,-131.5,5.250334033516587
76.5,-130.5,39.61724220697366
76.5,-129.5,35.11344184024155
76.5,-128.5,36.85705873470893
76.5,-127.5,67.42416495565377
76.5,-126.5,48.7517446563064
76.5,-125.5,46.07284574986499
76.5,-124.5,24.288453151238624
76.5,-123.5,43.892680331369924
76.5,-122.5,15.199568613201947
76.5,-121.5,66.59304942764233
76.5,-120.5,53.3549999960737
76.5,-119.5,6.520721038318307
76.5,-117.5,45.716562378494814
76.5,-116.5,52.225586404079166
76.5,-115.5,52.37266270572232
76.5,-114.5,
76.5,-113.5,30.303134846044113
76.5,-111.5,43.007391022794906
76.5,-110.5,8.66657003378765
76.5,-109.5,40.29919646596488
76.5,-108.5,32.410247721140735
76.5,-107.5,78.54974938417168
76.5,-106.5,78.02066863929781
76.5,-105.5,44.79434910761352
76.5,-104.5,40.83785851518496
76.5,-103.5,91.63638826477636
76.5,-102.5,78.32948184859328
76.5,-100.5,9.87849988240658
76.5,-98.5,37.7323128026314
76.5,-97.5,44.44733496228392
76.5,-96.5,30.507769463413975
76.5,-95.5,55.345779747764404
76.5,-94.5,16.010932707019585
76.5,-93.5,96.44081519255667
76.5,-92.5,76.03933703134672
76.5,-82.5,67.48304836791512
76.5,-81.5,30.633513110737926
76.5,-80.5,28.0597537452124
76.5,-79.5,42.00545123417043
76.5,-78.5,39.40808185480292
76.5,-77.5,39.81825034869572
76.5,-76.5,59.354158091793465
76.5,-75.5,22.699529484144264
76.5,-74.5,49.818528714127204
76.5,-73.5,27.37842780285243
76.5,-72.5,2.3021141679471047
76.5,-71.5,41.364662961929305
76.5,-69.5,48.36711949226421
76.5,-64.5,-3.90410437129745
76.5,-18.5,15.99799681878714
76.5,-16.5,14.873254396463052
76.5,-14.5,1.072027257133005
76.5,-12.5,1.7439923481376347
76.5,-10.5,8.235558747717544
76.5,-8.5,6.686488848355284
76.5,-7.5,1.6082799656584843
76.5,-6.5,8.452789095570335
76.5,-5.5,14.559739296792923
76.5,-4.5,4.791638955168128
76.5,-3.5,2.1953764943637815
76.5,-2.5,7.191743130846206
76.5,-1.5,
76.5,0.5,1.7173737354540748
76.5,2.5,4.129523368042941
76.5,3.5,4.521684252493662
76.5,4.5,1.5782464164827257
76.5,6.5,5.8175284520965755
76.5,7.5,8.787930076785694
76.5,8.5,6.327565848222931
76.5,9.5,6.328779323351386
76.5,10.5,-0.6937614206342175
76.5,11.5,4.844820226010475
76.5,12.5,8.33638140692762
76.5,13.5,-0.2757534495788798
76.5,14.5,5.643478585141457
76.5,15.5,11.188038726345159
76.5,17.5,8.257109859577815
76.5,18.5,7.948293688583473
76.5,20.5,2.5506224698447957
76.5,21.5,7.550230813176668
76.5,22.5,11.31853228672081
76.5,23.5,10.057469115303778
76.5,24.5,9.597600232056799
76.5,26.5,3.9293925262669562
76.5,27.5,
76.5,29.5,
76.5,30.5,9.387621146151806
76.5,31.5,5.859573061519658
76.5,32.5,12.165527437792072
76.5,33.5,8.858962536300796
76.5,34.5,3.4189703155034117
76.5,35.5,2.250217161173488
76.5,36.5,12.793644591974031
76.5,37.5,6.192055655369668
76.5,38.5,3.602526329059116
76.5,39.5,3.938392744069805
76.5,40.5,
76.5,41.5,12.458807575272013
76.5,42.5,5.088358663047893
76.5,43.5,3.309927277273923
76.5,44.5,2.5906029402417268
76.5,45.5,7.780918646178458
76.5,46.5,1.339171882924151
76.5,47.5,
76.5,48.5,4.33925979238316
76.5,49.5,-0.504625419458077
76.5,50.5,2.6226240546917374
76.5,51.5,6.113776895718976
76.5,52.5,4.272518931539233
76.5,54.5,-2.729699245807317
76.5,55.5,-8.548297763374084
76.5,56.5,0.8488291127488807
76.5,57.5,-6.422662796949568
76.5,58.5,-0.38923989528729486
76.5,59.5,-2.1935917797877167
76.5,60.5,-2.648221684012359
76.5,61.5,0.6699845449598882
76.5,62.5,0.7362918828411402
76.5,64.5,0.8481136924541701
76.5,66.5,-8.576429396209472
76.5,68.5,-1.4488772150597953
76.5,70.5,0.4094076817093608
76.5,72.5,-13.096137034179492
76.5,73.5,-1.3530293784240186
76.5,75.5,2.3838405537193914
76.5,77.5,23.080726357155264
76.5,79.5,3.6654256795280595
76.5,80.5,34.15383222027958
76.5,81.5,25.09587175283993
76.5,82.5,32.42353548696304
76.5,83.5,20.05604149563664
76.5,84.5,40.22328695007232
76.5,85.5,34.8829349111499
76.5,86.5,98.33805231554128
76.5,87.5,51.445023586267354
76.5,88.5,83.7197141267717
76.5,89.5,72.14987411200651
76.5,90.5,74.87676898760398
76.5,91.5,50.47364344054702
76.5,93.5,51.40062562840683
76.5,95.5,55.50507187829761
76.5,96.5,45.34458486592776
76.5,97.5,
76.5,98.5,51.67959652321373
76.5,108.5,51.0349782799464
76.5,111.5,61.017303225758475
76.5,113.5,12.59909775146319
76.5,114.5,28.444906335471718
76.5,115.5,43.20722032462977
76.5,116.5,45.20001941649353
76.5,118.5,51.548513372725125
76.5,119.5,
76.5,121.5,45.4401763983126
76.5,122.5,43.92386849898074
76.5,123.5,79.32192305433541
76.5,124.5,19.143534476003985
76.5,125.5,86.2597742802524
76.5,127.5,100.24736898242183
76.5,128.5,94.52383803184509
76.5,130.5,78.07680147007542
76.5,131.5,67.81598646005554
76.5,132.5,86.54828743492483
76.5,133.5,90.6107404899808
76.5,134.5,85.75870316029338
76.5,135.5,72.60901271526279
76.5,136.5,49.26886836118307
76.5,137.5,62.90540086230105
76.5,138.5,66.22145179710601
76.5,139.5,70.38784402148787
76.5,141.5,43.6487297627075
76.5,142.5,63.20491843802213
76.5,143.5,73.4929366890684
76.5,145.5,59.510153873543
76.5,147.5,57.88866055015936
76.5,148.5,58.87422232255093
76.5,149.5,57.576490156397796
76.5,150.5,47.16340668069781
76.5,151.5,52.46604493237892
76.5,152.5,41.861436080693856
76.5,153.5,39.11139999713085
76.5,154.5,68.94418713616172
76.5,156.5,39.15947173755652
76.5,158.5,47.659639998968444
76.5,160.5,39.67456189639458
76.5,162.5,32.84003822320521
76.5,164.5,21.25775325545882
76.5,166.5,16.642073014159028
76.5,168.5,24.208892918507228
76.5,170.5,24.059495591489068
76.5,172.5,17.409019725036813
76.5,174.5,23.895452470215982
76.5,176.5,7.870009807792913
76.5,178.5,15.274559478299622
77.5,-179.5,39.12522310918163
77.5,-178.5,15.777944707811596
77.5,-176.5,30.87688956583499
77.5,-174.5,
77.5,-172.5,34.489864324049684
77.5,-170.5,33.124873142510324
77.5,-168.5,34.210544716968556
77.5,-167.5,58.38453791514331
77.5,-166.5,45.92400554089747
77.5,-165.5,56.409237990160946
77.5,-164.5,37.84636912405884
77.5,-163.5,39.21235890530038
77.5,-162.5,58.414769283568965
77.5,-161.5,20.047690078866058
77.5,-160.5,65.80945240755184
77.5,-159.5,12.47470983319267
77.5,-158.5,30.042301599457787
77.5,-157.5,31.005890755036745
77.5,-155.5,18.08691353644106
77.5,-154.5,50.39424564287834
77.5,-152.5,6.3069384356777185
77.5,-151.5,61.203879759320905
77.5,-149.5,59.95974688821039
77.5,-148.5,1.8413312040229108
77.5,-146.5,2.3549234295045327
77.5,-145.5,48.85150658123009
77.5,-144.5,32.02406778792484
77.5,-142.5,56.09119261352862
77.5,-141.5,53.90147530076429
77.5,-139.5,31.48715474584212
77.5,-138.5,2.3160610855722235
77.5,-137.5,46.89836072452528
77.5,-136.5,35.664136782770846
77.5,-135.5,46.39140380723903
77.5,-134.5,26.076059906476388
77.5,-133.5,51.287487732403804
77.5,-132.5,53.30952049571848
77.5,-131.5,36.70508446777853
77.5,-130.5,31.2668681238657
77.5,-129.5,41.2809484126541
77.5,-128.5,37.387451789762004
77.5,-127.5,38.77903452337872
77.5,-126.5,49.004757109335195
77.5,-125.5,27.292550636663503
77.5,-124.5,21.279771075090515
77.5,-123.5,36.01717412072316
77.5,-122.5,31.521265158039174
77.5,-121.5,33.89497070935501
77.5,-120.5,51.63467217294017
77.5,-119.5,77.06578113865886
77.5,-117.5,65.4667310846845
77.5,-115.5,8.20274475879355
77.5,-114.5,64.67860047624441
77.5,-112.5,8.214100986634605
77.5,-110.5,56.898117112212745
77.5,-109.5,
77.5,-107.5,97.00575099799735
77.5,-106.5,39.354084542140896
77.5,-104.5,3.633649482797612
77.5,-103.5,89.90257237361833
77.5,-101.5,
77.5,-100.5,36.34268557916098
77.5,-99.5,67.82984020097584
77.5,-98.5,-7.81710398663736
77.5,-97.5,100.32672076292565
77.5,-96.5,26.555533130532517
77.5,-95.5,102.66807239033722
77.5,-94.5,
77.5,-93.5,-6.169478598142135
77.5,-92.5,65.72757081509036
77.5,-91.5,83.92063780621106
77.5,-90.5,44.75621116497162
77.5,-88.5,105.50959112551085
77.5,-79.5,28.006929152147254
77.5,-78.5,12.515910103563389
77.5,-77.5,66.82411581399155
77.5,-76.5,53.15563709780566
77.5,-75.5,80.52733557012849
77.5,-74.5,57.4938495435894
77.5,-72.5,30.70220009183543
77.5,-71.5,43.40980700899823
77.5,-69.5,41.01385638684504
77.5,-18.5,36.96438652639616
77.5,-16.5,14.323895786140158
77.5,-15.5,23.960355524564644
77.5,-13.5,6.555153358826491
77.5,-11.5,5.666195142732049
77.5,-9.5,9.945377401617172
77.5,-7.5,-0.7481880959257872
77.5,-5.5,2.3363699794251556
77.5,-4.5,-7.93877103653341
77.5,-3.5,0.7348744862571124
77.5,-2.5,0.9163527709318942
77.5,-1.5,3.876975962046169
77.5,-0.5,-5.087223187226931
77.5,1.5,3.6072889487764925
77.5,2.5,2.177171338619189
77.5,3.5,-0.8124651946333508
77.5,4.5,
77.5,5.5,4.076765913722493
77.5,6.5,8.712675132685611
77.5,8.5,6.480984131818768
77.5,9.5,7.310408434773226
77.5,10.5,
77.5,11.5,3.281540266903926
77.5,13.5,10.507022695129784
77.5,15.5,3.2688345541264887
77.5,18.5,2.614775036844506
77.5,19.5,11.575502217850833
77.5,20.5,5.748268077050909
77.5,21.5,3.17397009713574
